lemma,pos,gender,level,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
método,n,m,A2,,método（待校对）,método,Contexto: método.,例句待内容组补充（método）。,método.jpg,A2|n|日常,专四,微笑,鞋,荣誉,词库自动生成_待内容组校对
bebida,n,f,A2,,bebida（待校对）,bebida,Contexto: bebida.,例句待内容组补充（bebida）。,bebida.jpg,A2|n|日常,专四,宣布,提到,frase（待校对）,词库自动生成_待内容组校对
deuda,n,f,A2,,deuda（待校对）,deuda,Contexto: deuda.,例句待内容组补充（deuda）。,deuda.jpg,A2|n|日常,专四,季节,意图,女王,词库自动生成_待内容组校对
rogar,v,n/a,A2,,rogar（待校对）,rogar,Contexto: rogar.,例句待内容组补充（rogar）。,rogar.jpg,A2|v|变位|日常,专四,相似的,里面,脸,词库自动生成_待内容组校对
clave,n,n/a,A2,,clave（待校对）,clave,Contexto: clave.,例句待内容组补充（clave）。,clave.jpg,A2|n|日常,专四,即时,惊喜,恋爱,词库自动生成_待内容组校对
norma,n,m,A2,,norma（待校对）,norma,Contexto: norma.,例句待内容组补充（norma）。,norma.jpg,A2|n|日常,专四,fbi（待校对）,使命,比塞塔,词库自动生成_待内容组校对
china,n,f,A2,,china（待校对）,china,Contexto: china.,例句待内容组补充（china）。,china.jpg,A2|n|日常,专四,商业的,aeropuerto（待校对）,破碎的,词库自动生成_待内容组校对
encantador,adj,n/a,A2,,encantador（待校对）,encantador,Contexto: encantador.,例句待内容组补充（encantador）。,encantador.jpg,A2|adj|日常,专四,放弃,风格,克服,词库自动生成_待内容组校对
inspector,n,m,A2,,inspector（待校对）,inspector,Contexto: inspector.,例句待内容组补充（inspector）。,inspector.jpg,A2|n|日常,专四,作者,距离,明亮的,词库自动生成_待内容组校对
agregar,v,n/a,A2,,agregar（待校对）,agregar,Contexto: agregar.,例句待内容组补充（agregar）。,agregar.jpg,A2|v|变位|日常,专四,对应,包含,车辆,词库自动生成_待内容组校对
cinta,n,f,A2,,cinta（待校对）,cinta,Contexto: cinta.,例句待内容组补充（cinta）。,cinta.jpg,A2|n|日常,专四,各种各样的,克服,pleno（待校对）,词库自动生成_待内容组校对
pleno,adj,n/a,A2,,pleno（待校对）,pleno,Contexto: pleno.,例句待内容组补充（pleno）。,pleno.jpg,A2|adj|日常,专四,女王,nick（待校对）,计划,词库自动生成_待内容组校对
demanda,n,f,A2,,demanda（待校对）,demanda,Contexto: demanda.,例句待内容组补充（demanda）。,demanda.jpg,A2|n|日常,专四,crítica（待校对）,hombro（待校对）,技术的,词库自动生成_待内容组校对
aprobar,v,n/a,A2,,aprobar（待校对）,aprobar,Contexto: aprobar.,例句待内容组补充（aprobar）。,aprobar.jpg,A2|v|变位|日常,专四,双倍的,吻,juzgar（待校对）,词库自动生成_待内容组校对
daniel,n,n/a,A2,,daniel（待校对）,daniel,Contexto: daniel.,例句待内容组补充（daniel）。,daniel.jpg,A2|n|日常,专四,危险的,数字,发射,词库自动生成_待内容组校对
saludar,v,n/a,A2,,saludar（待校对）,saludar,Contexto: saludar.,例句待内容组补充（saludar）。,saludar.jpg,A2|v|变位|日常,专四,organismo（待校对）,屁股,技术,词库自动生成_待内容组校对
jodido,adj,n/a,A2,,jodido（待校对）,jodido,Contexto: jodido.,例句待内容组补充（jodido）。,jodido.jpg,A2|adj|日常,专四,历史的,借,闻,词库自动生成_待内容组校对
demasiado,adj,n/a,A2,,太多了,demasiado,Contexto: demasiado.,例句待内容组补充（demasiado）。,demasiado.jpg,A2|adj|日常,专四,签名,asociación（待校对）,委员会,词库自动生成_待内容组校对
contento,adj,n/a,A2,,contento（待校对）,contento,Contexto: contento.,例句待内容组补充（contento）。,contento.jpg,A2|adj|日常,专四,精确的,美国人,尊重,词库自动生成_待内容组校对
puerto,n,m,A2,,puerto（待校对）,puerto,Contexto: puerto.,例句待内容组补充（puerto）。,puerto.jpg,A2|n|日常,专四,我希望,商业的,成本,词库自动生成_待内容组校对
ciego,adj,n/a,A2,,ciego（待校对）,ciego,Contexto: ciego.,例句待内容组补充（ciego）。,ciego.jpg,A2|adj|日常,专四,cómodo（待校对）,光束,roca（待校对）,词库自动生成_待内容组校对
comunicar,v,n/a,A2,,comunicar（待校对）,comunicar,Contexto: comunicar.,例句待内容组补充（comunicar）。,comunicar.jpg,A2|v|变位|日常,专四,destacar（待校对）,假装,酒吧,词库自动生成_待内容组校对
alimentar,v,n/a,A2,,alimentar（待校对）,alimentar,Contexto: alimentar.,例句待内容组补充（alimentar）。,alimentar.jpg,A2|v|变位|日常,专四,最喜欢的,acusado（待校对）,权威,词库自动生成_待内容组校对
ritmo,n,m,A2,,ritmo（待校对）,ritmo,Contexto: ritmo.,例句待内容组补充（ritmo）。,ritmo.jpg,A2|n|日常,专四,人口,判断,发明,词库自动生成_待内容组校对
danny,adv,n/a,A2,,danny（待校对）,danny,Contexto: danny.,例句待内容组补充（danny）。,danny.jpg,A2|adv|日常,专四,诅咒,要求,作家,词库自动生成_待内容组校对
bola,n,f,A2,,bola（待校对）,bola,Contexto: bola.,例句待内容组补充（bola）。,bola.jpg,A2|n|日常,专四,自然的,想象,詹姆斯,词库自动生成_待内容组校对
mexicano,adj,n/a,A2,,mexicano（待校对）,mexicano,Contexto: mexicano.,例句待内容组补充（mexicano）。,mexicano.jpg,A2|adj|日常,专四,令人愉快的,语言,车辆,词库自动生成_待内容组校对
ventaja,n,f,A2,,ventaja（待校对）,ventaja,Contexto: ventaja.,例句待内容组补充（ventaja）。,ventaja.jpg,A2|n|日常,专四,推,分离,terreno（待校对）,词库自动生成_待内容组校对
representante,n,n/a,A2,,representante（待校对）,representante,Contexto: representante.,例句待内容组补充（representante）。,representante.jpg,A2|n|日常,专四,conceder（待校对）,放松,链,词库自动生成_待内容组校对
asociación,n,f,A2,,asociación（待校对）,asociación,Contexto: asociación.,例句待内容组补充（asociación）。,asociación.jpg,A2|n|日常,专四,砰,时期,firme（待校对）,词库自动生成_待内容组校对
fingir,v,n/a,A2,,fingir（待校对）,fingir,Contexto: fingir.,例句待内容组补充（fingir）。,fingir.jpg,A2|v|变位|日常,专四,具有,梦,依赖,词库自动生成_待内容组校对
pantalones,n,n/a,A2,,pantalones（待校对）,pantalones,Contexto: pantalones.,例句待内容组补充（pantalones）。,pantalones.jpg,A2|n|日常,专四,anciano（待校对）,cuchillo（待校对）,查出,词库自动生成_待内容组校对
nick,adv,n/a,A2,,nick（待校对）,nick,Contexto: nick.,例句待内容组补充（nick）。,nick.jpg,A2|adv|日常,专四,星期五,plazo（待校对）,organizar（待校对）,词库自动生成_待内容组校对
lluvia,n,f,A2,,lluvia（待校对）,lluvia,Contexto: lluvia.,例句待内容组补充（lluvia）。,lluvia.jpg,A2|n|日常,专四,sombrero（待校对）,发誓,bebida（待校对）,词库自动生成_待内容组校对
versión,n,f,A2,,versión（待校对）,versión,Contexto: versión.,例句待内容组补充（versión）。,versión.jpg,A2|n|日常,专四,法庭,充满,玛丽,词库自动生成_待内容组校对
steve,adv,n/a,A2,,steve（待校对）,steve,Contexto: steve.,例句待内容组补充（steve）。,steve.jpg,A2|adv|日常,专四,frontera（待校对）,italiano（待校对）,desconocido（待校对）,词库自动生成_待内容组校对
meta,n,f,A2,,meta（待校对）,meta,Contexto: meta.,例句待内容组补充（meta）。,meta.jpg,A2|n|日常,专四,法国,害怕的,耶稣,词库自动生成_待内容组校对
interrumpir,v,n/a,A2,,interrumpir（待校对）,interrumpir,Contexto: interrumpir.,例句待内容组补充（interrumpir）。,interrumpir.jpg,A2|v|变位|日常,专四,持续,命令,comunicar（待校对）,词库自动生成_待内容组校对
autobús,n,n/a,A2,,autobús（待校对）,autobús,Contexto: autobús.,例句待内容组补充（autobús）。,autobús.jpg,A2|n|日常,专四,地狱,robert（待校对）,helado（待校对）,词库自动生成_待内容组校对
enfermero,n,m,A2,,enfermero（待校对）,enfermero,Contexto: enfermero.,例句待内容组补充（enfermero）。,enfermero.jpg,A2|n|日常,专四,黑暗的,代码,最大限度,词库自动生成_待内容组校对
república,n,f,A2,,república（待校对）,república,Contexto: república.,例句待内容组补充（república）。,república.jpg,A2|n|日常,专四,受欢迎的,确实,叉,词库自动生成_待内容组校对
motor,n,m,A2,,motor（待校对）,motor,Contexto: motor.,例句待内容组补充（motor）。,motor.jpg,A2|n|日常,专四,protección（待校对）,收音机,财产,词库自动生成_待内容组校对
sr.,n,n/a,A2,,先生。,sr.,Contexto: sr..,例句待内容组补充（sr.）。,sr.jpg,A2|n|日常,专四,胜利,杯子,deuda（待校对）,词库自动生成_待内容组校对
cargar,v,n/a,A2,,cargar（待校对）,cargar,Contexto: cargar.,例句待内容组补充（cargar）。,cargar.jpg,A2|v|变位|日常,专四,季节,委员会,要求,词库自动生成_待内容组校对
gonzález,n,f,A2,,gonzález（待校对）,gonzález,Contexto: gonzález.,例句待内容组补充（gonzález）。,gonzález.jpg,A2|n|日常,专四,后部,atraer（待校对）,座位,词库自动生成_待内容组校对
socialista,adj,n/a,A2,,socialista（待校对）,socialista,Contexto: socialista.,例句待内容组补充（socialista）。,socialista.jpg,A2|adj|日常,专四,证据,tratado（待校对）,注意,词库自动生成_待内容组校对
adorar,v,n/a,A2,,adorar（待校对）,adorar,Contexto: adorar.,例句待内容组补充（adorar）。,adorar.jpg,A2|v|变位|日常,专四,británico（待校对）,婚礼,脖子,词库自动生成_待内容组校对
asistir,v,n/a,A2,,asistir（待校对）,asistir,Contexto: asistir.,例句待内容组补充（asistir）。,asistir.jpg,A2|v|变位|日常,专四,secundario（待校对）,部门,protección（待校对）,词库自动生成_待内容组校对
inversión,n,f,A2,,inversión（待校对）,inversión,Contexto: inversión.,例句待内容组补充（inversión）。,inversión.jpg,A2|n|日常,专四,干净的,脸,crítica（待校对）,词库自动生成_待内容组校对
agencia,n,f,A2,,agencia（待校对）,agencia,Contexto: agencia.,例句待内容组补充（agencia）。,agencia.jpg,A2|n|日常,专四,制成,pedazo（待校对）,primo（待校对）,词库自动生成_待内容组校对
preciso,adj,n/a,A2,,preciso（待校对）,preciso,Contexto: preciso.,例句待内容组补充（preciso）。,preciso.jpg,A2|adj|日常,专四,aumento（待校对）,建议,日记,词库自动生成_待内容组校对
desastre,n,n/a,A2,,desastre（待校对）,desastre,Contexto: desastre.,例句待内容组补充（desastre）。,desastre.jpg,A2|n|日常,专四,裙子,cómodo（待校对）,希望,词库自动生成_待内容组校对
explotar,v,n/a,A2,,explotar（待校对）,explotar,Contexto: explotar.,例句待内容组补充（explotar）。,explotar.jpg,A2|v|变位|日常,专四,绑定,行为,实践,词库自动生成_待内容组校对
financiero,adj,n/a,A2,,financiero（待校对）,financiero,Contexto: financiero.,例句待内容组补充（financiero）。,financiero.jpg,A2|adj|日常,专四,英雄,对不起,晚餐,词库自动生成_待内容组校对
resistir,v,n/a,A2,,resistir（待校对）,resistir,Contexto: resistir.,例句待内容组补充（resistir）。,resistir.jpg,A2|v|变位|日常,专四,夫妻,rogar（待校对）,territorio（待校对）,词库自动生成_待内容组校对
dama,n,m,A2,,dama（待校对）,dama,Contexto: dama.,例句待内容组补充（dama）。,dama.jpg,A2|n|日常,专四,最大限度,路,充满,词库自动生成_待内容组校对
cien,n,n/a,A2,,cien（待校对）,cien,Contexto: cien.,例句待内容组补充（cien）。,cien.jpg,A2|n|日常,专四,建议,salón（待校对）,理论,词库自动生成_待内容组校对
plazo,n,m,A2,,plazo（待校对）,plazo,Contexto: plazo.,例句待内容组补充（plazo）。,plazo.jpg,A2|n|日常,专四,tratado（待校对）,伤心,舞蹈,词库自动生成_待内容组校对
analizar,v,n/a,A2,,analizar（待校对）,analizar,Contexto: analizar.,例句待内容组补充（analizar）。,analizar.jpg,A2|v|变位|日常,专四,当前的,尊重,secundario（待校对）,词库自动生成_待内容组校对
borracho,n,m,A2,,borracho（待校对）,borracho,Contexto: borracho.,例句待内容组补充（borracho）。,borracho.jpg,A2|n|日常,专四,opinar（待校对）,contenido（待校对）,乔治,词库自动生成_待内容组校对
atravesar,v,n/a,A2,,atravesar（待校对）,atravesar,Contexto: atravesar.,例句待内容组补充（atravesar）。,atravesar.jpg,A2|v|变位|日常,专四,冷静的,乐趣,紧急情况,词库自动生成_待内容组校对
alimento,n,m,A2,,alimento（待校对）,alimento,Contexto: alimento.,例句待内容组补充（alimento）。,alimento.jpg,A2|n|日常,专四,窗户,肉,讨论,词库自动生成_待内容组校对
etapa,n,f,A2,,etapa（待校对）,etapa,Contexto: etapa.,例句待内容组补充（etapa）。,etapa.jpg,A2|n|日常,专四,骨,主题,猫,词库自动生成_待内容组校对
letra,n,f,A2,,letra（待校对）,letra,Contexto: letra.,例句待内容组补充（letra）。,letra.jpg,A2|n|日常,专四,建造,oscuridad（待校对）,作家,词库自动生成_待内容组校对
actuación,n,f,A2,,actuación（待校对）,actuación,Contexto: actuación.,例句待内容组补充（actuación）。,actuación.jpg,A2|n|日常,专四,恰恰,competencia（待校对）,药品,词库自动生成_待内容组校对
determinado,adj,n/a,A2,,determinado（待校对）,determinado,Contexto: determinado.,例句待内容组补充（determinado）。,determinado.jpg,A2|adj|日常,专四,数量,bola（待校对）,欧洲的,词库自动生成_待内容组校对
formación,n,f,A2,,formación（待校对）,formación,Contexto: formación.,例句待内容组补充（formación）。,formación.jpg,A2|n|日常,专四,jim（待校对）,原因,耶稣,词库自动生成_待内容组校对
seco,adj,n/a,A2,,seco（待校对）,seco,Contexto: seco.,例句待内容组补充（seco）。,seco.jpg,A2|adj|日常,专四,开始,严肃的,战斗,词库自动生成_待内容组校对
competencia,n,f,A2,,competencia（待校对）,competencia,Contexto: competencia.,例句待内容组补充（competencia）。,competencia.jpg,A2|n|日常,专四,历史的,法庭,所有的,词库自动生成_待内容组校对
pelota,n,f,A2,,pelota（待校对）,pelota,Contexto: pelota.,例句待内容组补充（pelota）。,pelota.jpg,A2|n|日常,专四,enfermero（待校对）,民事,resistir（待校对）,词库自动生成_待内容组校对
impuesto,n,m,A2,,impuesto（待校对）,impuesto,Contexto: impuesto.,例句待内容组补充（impuesto）。,impuesto.jpg,A2|n|日常,专四,p（待校对）,miguel（待校对）,元素,词库自动生成_待内容组校对
secundario,adj,n/a,A2,,secundario（待校对）,secundario,Contexto: secundario.,例句待内容组补充（secundario）。,secundario.jpg,A2|adj|日常,专四,抽烟,跳,武装的,词库自动生成_待内容组校对
novela,n,f,A2,,novela（待校对）,novela,Contexto: novela.,例句待内容组补充（novela）。,novela.jpg,A2|n|日常,专四,所有的,ritmo（待校对）,场景,词库自动生成_待内容组校对
washington,n,n/a,A2,,washington（待校对）,washington,Contexto: washington.,例句待内容组补充（washington）。,washington.jpg,A2|n|日常,专四,明白了,文本,审查,词库自动生成_待内容组校对
rueda,n,f,A2,,rueda（待校对）,rueda,Contexto: rueda.,例句待内容组补充（rueda）。,rueda.jpg,A2|n|日常,专四,法庭,coincidir（待校对）,联邦,词库自动生成_待内容组校对
recién,adv,n/a,A2,,recién（待校对）,recién,Contexto: recién.,例句待内容组补充（recién）。,recién.jpg,A2|adv|日常,专四,伤心,宝贵的,伟大的,词库自动生成_待内容组校对
revolución,n,f,A2,,revolución（待校对）,revolución,Contexto: revolución.,例句待内容组补充（revolución）。,revolución.jpg,A2|n|日常,专四,描述,同意,档案,词库自动生成_待内容组校对
bienvenida,n,f,A2,,bienvenida（待校对）,bienvenida,Contexto: bienvenida.,例句待内容组补充（bienvenida）。,bienvenida.jpg,A2|n|日常,专四,veinte（待校对）,comunicar（待校对）,赢,词库自动生成_待内容组校对
desconocido,adj,n/a,A2,,desconocido（待校对）,desconocido,Contexto: desconocido.,例句待内容组补充（desconocido）。,desconocido.jpg,A2|adj|日常,专四,跨度,representante（待校对）,身体的,词库自动生成_待内容组校对
agujero,n,m,A2,,agujero（待校对）,agujero,Contexto: agujero.,例句待内容组补充（agujero）。,agujero.jpg,A2|n|日常,专四,beneficio（待校对）,样本,转移,词库自动生成_待内容组校对
delito,n,m,A2,,delito（待校对）,delito,Contexto: delito.,例句待内容组补充（delito）。,delito.jpg,A2|n|日常,专四,蛋,一些,判断,词库自动生成_待内容组校对
damas,n,n/a,A2,,damas（待校对）,damas,Contexto: damas.,例句待内容组补充（damas）。,damas.jpg,A2|n|日常,专四,纯的,característica（待校对）,蛋,词库自动生成_待内容组校对
humor,n,m,A2,,humor（待校对）,humor,Contexto: humor.,例句待内容组补充（humor）。,humor.jpg,A2|n|日常,专四,缺少,resistir（待校对）,helado（待校对）,词库自动生成_待内容组校对
pez,n,f,A2,,pez（待校对）,pez,Contexto: pez.,例句待内容组补充（pez）。,pez.jpg,A2|n|日常,专四,花,最后,disponer（待校对）,词库自动生成_待内容组校对
factor,n,m,A2,,factor（待校对）,factor,Contexto: factor.,例句待内容组补充（factor）。,factor.jpg,A2|n|日常,专四,牛,邮政,夫妻,词库自动生成_待内容组校对
vacío,n,m,A2,,vacío（待校对）,vacío,Contexto: vacío.,例句待内容组补充（vacío）。,vacío.jpg,A2|n|日常,专四,警告,你,行政,词库自动生成_待内容组校对
salón,n,n/a,A2,,salón（待校对）,salón,Contexto: salón.,例句待内容组补充（salón）。,salón.jpg,A2|n|日常,专四,脸,压力,truco（待校对）,词库自动生成_待内容组校对
sarah,adv,n/a,A2,,sarah（待校对）,sarah,Contexto: sarah.,例句待内容组补充（sarah）。,sarah.jpg,A2|adv|日常,专四,命令,motor（待校对）,尸体,词库自动生成_待内容组校对
británico,adj,n/a,A2,,británico（待校对）,británico,Contexto: británico.,例句待内容组补充（británico）。,británico.jpg,A2|adj|日常,专四,伤口,地铁,花园,词库自动生成_待内容组校对
richard,n,n/a,A2,,richard（待校对）,richard,Contexto: richard.,例句待内容组补充（richard）。,richard.jpg,A2|n|日常,专四,面试,robo（待校对）,梦,词库自动生成_待内容组校对
p,n,n/a,A2,,p（待校对）,p,Contexto: p.,例句待内容组补充（p）。,p.jpg,A2|n|日常,专四,bolsillo（待校对）,confesar（待校对）,专业的,词库自动生成_待内容组校对
cómodo,adj,n/a,A2,,cómodo（待校对）,cómodo,Contexto: cómodo.,例句待内容组补充（cómodo）。,cómodo.jpg,A2|adj|日常,专四,演员,笔记,萨姆,词库自动生成_待内容组校对
inglaterra,n,f,A2,,inglaterra（待校对）,inglaterra,Contexto: inglaterra.,例句待内容组补充（inglaterra）。,inglaterra.jpg,A2|n|日常,专四,参加,追赶,territorio（待校对）,词库自动生成_待内容组校对
contenido,n,m,A2,,contenido（待校对）,contenido,Contexto: contenido.,例句待内容组补充（contenido）。,contenido.jpg,A2|n|日常,专四,quieto（待校对）,身体的,conceder（待校对）,词库自动生成_待内容组校对
hielo,n,m,A2,,hielo（待校对）,hielo,Contexto: hielo.,例句待内容组补充（hielo）。,hielo.jpg,A2|n|日常,专四,时期,查理,数字,词库自动生成_待内容组校对
garcía,n,f,A2,,garcía（待校对）,garcía,Contexto: garcía.,例句待内容组补充（garcía）。,garcía.jpg,A2|n|日常,专四,代码,descanso（待校对）,资质,词库自动生成_待内容组校对
inútil,adj,n/a,A2,,inútil（待校对）,inútil,Contexto: inútil.,例句待内容组补充（inútil）。,inútil.jpg,A2|adj|日常,专四,陷阱,短的,即时,词库自动生成_待内容组校对
descanso,n,m,A2,,descanso（待校对）,descanso,Contexto: descanso.,例句待内容组补充（descanso）。,descanso.jpg,A2|n|日常,专四,问题,espada（待校对）,explicación（待校对）,词库自动生成_待内容组校对
perfectamente,adv,n/a,A2,,perfectamente（待校对）,perfectamente,Contexto: perfectamente.,例句待内容组补充（perfectamente）。,perfectamente.jpg,A2|adv|日常,专四,最后,敢,秘书,词库自动生成_待内容组校对
manuel,n,n/a,A2,,manuel（待校对）,manuel,Contexto: manuel.,例句待内容组补充（manuel）。,manuel.jpg,A2|n|日常,专四,secundario（待校对）,有趣的,优越的,词库自动生成_待内容组校对
comentar,v,n/a,A2,,comentar（待校对）,comentar,Contexto: comentar.,例句待内容组补充（comentar）。,comentar.jpg,A2|v|变位|日常,专四,deporte（待校对）,意图,星期五,词库自动生成_待内容组校对
robert,adv,n/a,A2,,robert（待校对）,robert,Contexto: robert.,例句待内容组补充（robert）。,robert.jpg,A2|adv|日常,专四,大卫,complicado（待校对）,aprobar（待校对）,词库自动生成_待内容组校对
aclarar,v,n/a,A2,,aclarar（待校对）,aclarar,Contexto: aclarar.,例句待内容组补充（aclarar）。,aclarar.jpg,A2|v|变位|日常,专四,各种各样的,说服,英雄,词库自动生成_待内容组校对
acusado,adj,n/a,A2,,acusado（待校对）,acusado,Contexto: acusado.,例句待内容组补充（acusado）。,acusado.jpg,A2|adj|日常,专四,最低限度,审查,猪,词库自动生成_待内容组校对
arrastrar,v,n/a,A2,,arrastrar（待校对）,arrastrar,Contexto: arrastrar.,例句待内容组补充（arrastrar）。,arrastrar.jpg,A2|v|变位|日常,专四,增加,lluvia（待校对）,撤消,词库自动生成_待内容组校对
aventura,n,f,A2,,aventura（待校对）,aventura,Contexto: aventura.,例句待内容组补充（aventura）。,aventura.jpg,A2|n|日常,专四,声音,compromiso（待校对）,prisionero（待校对）,词库自动生成_待内容组校对
culpar,v,n/a,A2,,culpar（待校对）,culpar,Contexto: culpar.,例句待内容组补充（culpar）。,culpar.jpg,A2|v|变位|日常,专四,identidad（待校对）,任何,可疑的,词库自动生成_待内容组校对
conde,n,n/a,A2,,conde（待校对）,conde,Contexto: conde.,例句待内容组补充（conde）。,conde.jpg,A2|n|日常,专四,washington（待校对）,最大限度,贼,词库自动生成_待内容组校对
espada,n,f,A2,,espada（待校对）,espada,Contexto: espada.,例句待内容组补充（espada）。,espada.jpg,A2|n|日常,专四,脸,美丽的,pájaro（待校对）,词库自动生成_待内容组校对
polvo,n,m,A2,,polvo（待校对）,polvo,Contexto: polvo.,例句待内容组补充（polvo）。,polvo.jpg,A2|n|日常,专四,符号,投票,元素,词库自动生成_待内容组校对
atraer,v,n/a,A2,,atraer（待校对）,atraer,Contexto: atraer.,例句待内容组补充（atraer）。,atraer.jpg,A2|v|变位|日常,专四,耶稣,邻居,开始,词库自动生成_待内容组校对
crítica,n,f,A2,,crítica（待校对）,crítica,Contexto: crítica.,例句待内容组补充（crítica）。,crítica.jpg,A2|n|日常,专四,原因,伤口,脖子,词库自动生成_待内容组校对
suficientemente,adv,n/a,A2,,suficientemente（待校对）,suficientemente,Contexto: suficientemente.,例句待内容组补充（suficientemente）。,suficientemente.jpg,A2|adv|日常,专四,pleno（待校对）,女王,卡洛斯,词库自动生成_待内容组校对
clásico,adj,n/a,A2,,clásico（待校对）,clásico,Contexto: clásico.,例句待内容组补充（clásico）。,clásico.jpg,A2|adj|日常,专四,伙伴,寒冷的,truco（待校对）,词库自动生成_待内容组校对
plano,n,m,A2,,plano（待校对）,plano,Contexto: plano.,例句待内容组补充（plano）。,plano.jpg,A2|n|日常,专四,图表,生产,脸,词库自动生成_待内容组校对
frontera,n,f,A2,,frontera（待校对）,frontera,Contexto: frontera.,例句待内容组补充（frontera）。,frontera.jpg,A2|n|日常,专四,ia（待校对）,cabello（待校对）,vergüenza（待校对）,词库自动生成_待内容组校对
alumno,n,m,A2,,alumno（待校对）,alumno,Contexto: alumno.,例句待内容组补充（alumno）。,alumno.jpg,A2|n|日常,专四,formación（待校对）,监狱,人口,词库自动生成_待内容组校对
conferencia,n,f,A2,,conferencia（待校对）,conferencia,Contexto: conferencia.,例句待内容组补充（conferencia）。,conferencia.jpg,A2|n|日常,专四,吃晚饭,método（待校对）,impuesto（待校对）,词库自动生成_待内容组校对
veinte,n,n/a,A2,,veinte（待校对）,veinte,Contexto: veinte.,例句待内容组补充（veinte）。,veinte.jpg,A2|n|日常,专四,戒指,pez（待校对）,绝对地,词库自动生成_待内容组校对
fbi,n,n/a,A2,,fbi（待校对）,fbi,Contexto: fbi.,例句待内容组补充（fbi）。,fbi.jpg,A2|n|日常,专四,课程,杠杆作用,pelota（待校对）,词库自动生成_待内容组校对
plantear,v,n/a,A2,,plantear（待校对）,plantear,Contexto: plantear.,例句待内容组补充（plantear）。,plantear.jpg,A2|v|变位|日常,专四,阴影,地铁,tratado（待校对）,词库自动生成_待内容组校对
acudir,v,n/a,A2,,acudir（待校对）,acudir,Contexto: acudir.,例句待内容组补充（acudir）。,acudir.jpg,A2|v|变位|日常,专四,欧洲,以下,手指,词库自动生成_待内容组校对
jurado,n,m,A2,,jurado（待校对）,jurado,Contexto: jurado.,例句待内容组补充（jurado）。,jurado.jpg,A2|n|日常,专四,寻找,孕,alimentar（待校对）,词库自动生成_待内容组校对
feo,adj,n/a,A2,,feo（待校对）,feo,Contexto: feo.,例句待内容组补充（feo）。,feo.jpg,A2|adj|日常,专四,质量,disponer（待校对）,压力,词库自动生成_待内容组校对
aburrido,adj,n/a,A2,,aburrido（待校对）,aburrido,Contexto: aburrido.,例句待内容组补充（aburrido）。,aburrido.jpg,A2|adj|日常,专四,直的,责任,假装,词库自动生成_待内容组校对
vaso,n,m,A2,,vaso（待校对）,vaso,Contexto: vaso.,例句待内容组补充（vaso）。,vaso.jpg,A2|n|日常,专四,描述,china（待校对）,etc（待校对）,词库自动生成_待内容组校对
ejecutivo,n,m,A2,,ejecutivo（待校对）,ejecutivo,Contexto: ejecutivo.,例句待内容组补充（ejecutivo）。,ejecutivo.jpg,A2|n|日常,专四,要求,确认,害怕的,词库自动生成_待内容组校对
sombrero,n,m,A2,,sombrero（待校对）,sombrero,Contexto: sombrero.,例句待内容组补充（sombrero）。,sombrero.jpg,A2|n|日常,专四,俄语,负责任的,美国,词库自动生成_待内容组校对
territorio,n,m,A2,,territorio（待校对）,territorio,Contexto: territorio.,例句待内容组补充（territorio）。,territorio.jpg,A2|n|日常,专四,喊,他妈的,aburrido（待校对）,词库自动生成_待内容组校对
palacio,n,m,A2,,palacio（待校对）,palacio,Contexto: palacio.,例句待内容组补充（palacio）。,palacio.jpg,A2|n|日常,专四,季节,细节,放弃,词库自动生成_待内容组校对
jane,adv,n/a,A2,,jane（待校对）,jane,Contexto: jane.,例句待内容组补充（jane）。,jane.jpg,A2|adv|日常,专四,gasto（待校对）,最低限度,外国的,词库自动生成_待内容组校对
generación,n,f,A2,,generación（待校对）,generación,Contexto: generación.,例句待内容组补充（generación）。,generación.jpg,A2|n|日常,专四,相似的,属于,pájaro（待校对）,词库自动生成_待内容组校对
indio,n,m,A2,,indio（待校对）,indio,Contexto: indio.,例句待内容组补充（indio）。,indio.jpg,A2|n|日常,专四,假期,发射,vergüenza（待校对）,词库自动生成_待内容组校对
coincidir,v,n/a,A2,,coincidir（待校对）,coincidir,Contexto: coincidir.,例句待内容组补充（coincidir）。,coincidir.jpg,A2|v|变位|日常,专四,aclarar（待校对）,监狱,计划,词库自动生成_待内容组校对
destacar,v,n/a,A2,,destacar（待校对）,destacar,Contexto: destacar.,例句待内容组补充（destacar）。,destacar.jpg,A2|v|变位|日常,专四,plano（待校对）,formación（待校对）,humor（待校对）,词库自动生成_待内容组校对
concentrar,v,n/a,A2,,concentrar（待校对）,concentrar,Contexto: concentrar.,例句待内容组补充（concentrar）。,concentrar.jpg,A2|v|变位|日常,专四,经济,撤消,想象,词库自动生成_待内容组校对
johnny,adv,n/a,A2,,johnny（待校对）,johnny,Contexto: johnny.,例句待内容组补充（johnny）。,johnny.jpg,A2|adv|日常,专四,talento（待校对）,superficie（待校对）,子弹,词库自动生成_待内容组校对
arriesgar,v,n/a,A2,,arriesgar（待校对）,arriesgar,Contexto: arriesgar.,例句待内容组补充（arriesgar）。,arriesgar.jpg,A2|v|变位|日常,专四,逗乐,斗争,resistir（待校对）,词库自动生成_待内容组校对
