lemma,pos,gender,level,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
guatemala,n,f,B2,,guatemala（待校对）,guatemala,Contexto: guatemala.,例句待内容组补充（guatemala）。,guatemala.jpg,B2|n|进阶,专八,adonde（待校对）,desorden（待校对）,robin（待校对）,词库自动生成_待内容组校对
testamento,n,m,B2,,testamento（待校对）,testamento,Contexto: testamento.,例句待内容组补充（testamento）。,testamento.jpg,B2|n|进阶,专八,doc（待校对）,convenio（待校对）,educado（待校对）,词库自动生成_待内容组校对
fastidiar,v,n/a,B2,,fastidiar（待校对）,fastidiar,Contexto: fastidiar.,例句待内容组补充（fastidiar）。,fastidiar.jpg,B2|v|变位|进阶,专八,gráfico（待校对）,radiación（待校对）,ruiz（待校对）,词库自动生成_待内容组校对
complacer,v,n/a,B2,,complacer（待校对）,complacer,Contexto: complacer.,例句待内容组补充（complacer）。,complacer.jpg,B2|v|变位|进阶,专八,johnson（待校对）,torneo（待校对）,hechizo（待校对）,词库自动生成_待内容组校对
edward,adv,n/a,B2,,edward（待校对）,edward,Contexto: edward.,例句待内容组补充（edward）。,edward.jpg,B2|adv|进阶,专八,sebastián（待校对）,sudar（待校对）,tremendo（待校对）,词库自动生成_待内容组校对
barón,n,n/a,B2,,barón（待校对）,barón,Contexto: barón.,例句待内容组补充（barón）。,barón.jpg,B2|n|进阶,专八,cruce（待校对）,comerciante（待校对）,seducir（待校对）,词库自动生成_待内容组校对
cruzado,adj,n/a,B2,,cruzado（待校对）,cruzado,Contexto: cruzado.,例句待内容组补充（cruzado）。,cruzado.jpg,B2|adj|进阶,专八,envuelto（待校对）,transferir（待校对）,rechazo（待校对）,词库自动生成_待内容组校对
elaborado,adj,n/a,B2,,elaborado（待校对）,elaborado,Contexto: elaborado.,例句待内容组补充（elaborado）。,elaborado.jpg,B2|adj|进阶,专八,cabra（待校对）,sufrimiento（待校对）,puño（待校对）,词库自动生成_待内容组校对
gabinete,n,n/a,B2,,gabinete（待校对）,gabinete,Contexto: gabinete.,例句待内容组补充（gabinete）。,gabinete.jpg,B2|n|进阶,专八,recorrido（待校对）,condenar（待校对）,excesivo（待校对）,词库自动生成_待内容组校对
marqués,n,n/a,B2,,marqués（待校对）,marqués,Contexto: marqués.,例句待内容组补充（marqués）。,marqués.jpg,B2|n|进阶,专八,mear（待校对）,pobreza（待校对）,autonomía（待校对）,词库自动生成_待内容组校对
jesucristo,n,m,B2,,jesucristo（待校对）,jesucristo,Contexto: jesucristo.,例句待内容组补充（jesucristo）。,jesucristo.jpg,B2|n|进阶,专八,cohete（待校对）,horror（待校对）,expuesto（待校对）,词库自动生成_待内容组校对
utilización,n,f,B2,,utilización（待校对）,utilización,Contexto: utilización.,例句待内容组补充（utilización）。,utilización.jpg,B2|n|进阶,专八,soltero（待校对）,dignidad（待校对）,cabaña（待校对）,词库自动生成_待内容组校对
harvey,n,n/a,B2,,harvey（待校对）,harvey,Contexto: harvey.,例句待内容组补充（harvey）。,harvey.jpg,B2|n|进阶,专八,obispo（待校对）,miller（待校对）,jesse（待校对）,词库自动生成_待内容组校对
margarita,n,f,B2,,margarita（待校对）,margarita,Contexto: margarita.,例句待内容组补充（margarita）。,margarita.jpg,B2|n|进阶,专八,guay（待校对）,autorizar（待校对）,jamie（待校对）,词库自动生成_待内容组校对
joseph,adv,n/a,B2,,joseph（待校对）,joseph,Contexto: joseph.,例句待内容组补充（joseph）。,joseph.jpg,B2|adv|进阶,专八,corbata（待校对）,aprecio（待校对）,condena（待校对）,词库自动生成_待内容组校对
ascenso,n,m,B2,,ascenso（待校对）,ascenso,Contexto: ascenso.,例句待内容组补充（ascenso）。,ascenso.jpg,B2|n|进阶,专八,áfrica（待校对）,emborrachar（待校对）,impresionar（待校对）,词库自动生成_待内容组校对
decisivo,adj,n/a,B2,,decisivo（待校对）,decisivo,Contexto: decisivo.,例句待内容组补充（decisivo）。,decisivo.jpg,B2|adj|进阶,专八,agenda（待校对）,usuario（待校对）,comerciante（待校对）,词库自动生成_待内容组校对
informativo,adj,n/a,B2,,informativo（待校对）,informativo,Contexto: informativo.,例句待内容组补充（informativo）。,informativo.jpg,B2|adj|进阶,专八,jacob（待校对）,terry（待校对）,torres（待校对）,词库自动生成_待内容组校对
homenaje,n,m,B2,,homenaje（待校对）,homenaje,Contexto: homenaje.,例句待内容组补充（homenaje）。,homenaje.jpg,B2|n|进阶,专八,infección（待校对）,inspirar（待校对）,posteriormente（待校对）,词库自动生成_待内容组校对
alivio,n,m,B2,,alivio（待校对）,alivio,Contexto: alivio.,例句待内容组补充（alivio）。,alivio.jpg,B2|n|进阶,专八,subtítulo（待校对）,redondo（待校对）,ejemplar（待校对）,词库自动生成_待内容组校对
especializado,adj,n/a,B2,,especializado（待校对）,especializado,Contexto: especializado.,例句待内容组补充（especializado）。,especializado.jpg,B2|adj|进阶,专八,apagado（待校对）,caray（待校对）,centímetro（待校对）,词库自动生成_待内容组校对
angeles,adv,n/a,B2,,angeles（待校对）,angeles,Contexto: angeles.,例句待内容组补充（angeles）。,angeles.jpg,B2|adv|进阶,专八,facilidad（待校对）,olivia（待校对）,oxígeno（待校对）,词库自动生成_待内容组校对
presunto,adj,n/a,B2,,presunto（待校对）,presunto,Contexto: presunto.,例句待内容组补充（presunto）。,presunto.jpg,B2|adj|进阶,专八,estimado（待校对）,cebolla（待校对）,lealtad（待校对）,词库自动生成_待内容组校对
cavar,v,n/a,B2,,cavar（待校对）,cavar,Contexto: cavar.,例句待内容组补充（cavar）。,cavar.jpg,B2|v|变位|进阶,专八,horror（待校对）,penetrar（待校对）,honestamente（待校对）,词库自动生成_待内容组校对
duelo,n,m,B2,,duelo（待校对）,duelo,Contexto: duelo.,例句待内容组补充（duelo）。,duelo.jpg,B2|n|进阶,专八,espectacular（待校对）,ensalada（待校对）,moscú（待校对）,词库自动生成_待内容组校对
bendito,adj,n/a,B2,,bendito（待校对）,bendito,Contexto: bendito.,例句待内容组补充（bendito）。,bendito.jpg,B2|adj|进阶,专八,senado（待校对）,celos（待校对）,entrevistar（待校对）,词库自动生成_待内容组校对
perfume,n,n/a,B2,,perfume（待校对）,perfume,Contexto: perfume.,例句待内容组补充（perfume）。,perfume.jpg,B2|n|进阶,专八,espléndido（待校对）,orientación（待校对）,acoger（待校对）,词库自动生成_待内容组校对
hermanito,n,m,B2,,hermanito（待校对）,hermanito,Contexto: hermanito.,例句待内容组补充（hermanito）。,hermanito.jpg,B2|n|进阶,专八,jacob（待校对）,financiar（待校对）,indígena（待校对）,词库自动生成_待内容组校对
enhorabuena,n,f,B2,,enhorabuena（待校对）,enhorabuena,Contexto: enhorabuena.,例句待内容组补充（enhorabuena）。,enhorabuena.jpg,B2|n|进阶,专八,jugo（待校对）,plástico（待校对）,jessica（待校对）,词库自动生成_待内容组校对
hannah,adv,n/a,B2,,hannah（待校对）,hannah,Contexto: hannah.,例句待内容组补充（hannah）。,hannah.jpg,B2|adv|进阶,专八,cocaína（待校对）,monsieur（待校对）,desorden（待校对）,词库自动生成_待内容组校对
paralelo,adj,n/a,B2,,paralelo（待校对）,paralelo,Contexto: paralelo.,例句待内容组补充（paralelo）。,paralelo.jpg,B2|adj|进阶,专八,gozar（待校对）,tecnológico（待校对）,cálculo（待校对）,词库自动生成_待内容组校对
afecto,n,m,B2,,afecto（待校对）,afecto,Contexto: afecto.,例句待内容组补充（afecto）。,afecto.jpg,B2|n|进阶,专八,mero（待校对）,manta（待校对）,reputación（待校对）,词库自动生成_待内容组校对
certeza,n,f,B2,,certeza（待校对）,certeza,Contexto: certeza.,例句待内容组补充（certeza）。,certeza.jpg,B2|n|进阶,专八,explorar（待校对）,reverendo（待校对）,texas（待校对）,词库自动生成_待内容组校对
marcus,adv,n/a,B2,,marcus（待校对）,marcus,Contexto: marcus.,例句待内容组补充（marcus）。,marcus.jpg,B2|adv|进阶,专八,infeliz（待校对）,culto（待校对）,normar（待校对）,词库自动生成_待内容组校对
martha,n,f,B2,,martha（待校对）,martha,Contexto: martha.,例句待内容组补充（martha）。,martha.jpg,B2|n|进阶,专八,despegar（待校对）,celebración（待校对）,alimentación（待校对）,词库自动生成_待内容组校对
fallecer,v,n/a,B2,,fallecer（待校对）,fallecer,Contexto: fallecer.,例句待内容组补充（fallecer）。,fallecer.jpg,B2|v|变位|进阶,专八,promedio（待校对）,dependencia（待校对）,triunfar（待校对）,词库自动生成_待内容组校对
desafortunadamente,adv,n/a,B2,,desafortunadamente（待校对）,desafortunadamente,Contexto: desafortunadamente.,例句待内容组补充（desafortunadamente）。,desafortunadamente.jpg,B2|adv|进阶,专八,estatua（待校对）,clinton（待校对）,impresionar（待校对）,词库自动生成_待内容组校对
autopista,n,f,B2,,autopista（待校对）,autopista,Contexto: autopista.,例句待内容组补充（autopista）。,autopista.jpg,B2|n|进阶,专八,descubrimiento（待校对）,abuso（待校对）,descender（待校对）,词库自动生成_待内容组校对
comparación,n,f,B2,,comparación（待校对）,comparación,Contexto: comparación.,例句待内容组补充（comparación）。,comparación.jpg,B2|n|进阶,专八,fuga（待校对）,solidaridad（待校对）,copiar（待校对）,词库自动生成_待内容组校对
reverendo,adj,n/a,B2,,reverendo（待校对）,reverendo,Contexto: reverendo.,例句待内容组补充（reverendo）。,reverendo.jpg,B2|adj|进阶,专八,mediodía（待校对）,tomate（待校对）,aprecio（待校对）,词库自动生成_待内容组校对
ansiedad,n,f,B2,,ansiedad（待校对）,ansiedad,Contexto: ansiedad.,例句待内容组补充（ansiedad）。,ansiedad.jpg,B2|n|进阶,专八,holmes（待校对）,harina（待校对）,realización（待校对）,词库自动生成_待内容组校对
blake,adv,n/a,B2,,blake（待校对）,blake,Contexto: blake.,例句待内容组补充（blake）。,blake.jpg,B2|adv|进阶,专八,engaño（待校对）,choque（待校对）,texas（待校对）,词库自动生成_待内容组校对
entretener,v,n/a,B2,,entretener（待校对）,entretener,Contexto: entretener.,例句待内容组补充（entretener）。,entretener.jpg,B2|v|变位|进阶,专八,catalán（待校对）,combinar（待校对）,maniobra（待校对）,词库自动生成_待内容组校对
nancy,adv,n/a,B2,,nancy（待校对）,nancy,Contexto: nancy.,例句待内容组补充（nancy）。,nancy.jpg,B2|adv|进阶,专八,calificar（待校对）,retrato（待校对）,satisfacción（待校对）,词库自动生成_待内容组校对
exigencia,n,f,B2,,exigencia（待校对）,exigencia,Contexto: exigencia.,例句待内容组补充（exigencia）。,exigencia.jpg,B2|n|进阶,专八,doug（待校对）,vd.（待校对）,fianza（待校对）,词库自动生成_待内容组校对
sebastián,n,n/a,B2,,sebastián（待校对）,sebastián,Contexto: sebastián.,例句待内容组补充（sebastián）。,sebastián.jpg,B2|n|进阶,专八,ascenso（待校对）,enloquecer（待校对）,ensayar（待校对）,词库自动生成_待内容组校对
testificar,v,n/a,B2,,testificar（待校对）,testificar,Contexto: testificar.,例句待内容组补充（testificar）。,testificar.jpg,B2|v|变位|进阶,专八,conservador（待校对）,katie（待校对）,monsieur（待校对）,词库自动生成_待内容组校对
vicente,n,n/a,B2,,vicente（待校对）,vicente,Contexto: vicente.,例句待内容组补充（vicente）。,vicente.jpg,B2|n|进阶,专八,cavar（待校对）,amén（待校对）,redondo（待校对）,词库自动生成_待内容组校对
ambición,n,f,B2,,ambición（待校对）,ambición,Contexto: ambición.,例句待内容组补充（ambición）。,ambición.jpg,B2|n|进阶,专八,heredar（待校对）,rechazo（待校对）,suplicar（待校对）,词库自动生成_待内容组校对
pudrir,v,n/a,B2,,pudrir（待校对）,pudrir,Contexto: pudrir.,例句待内容组补充（pudrir）。,pudrir.jpg,B2|v|变位|进阶,专八,elaboración（待校对）,toby（待校对）,anne（待校对）,词库自动生成_待内容组校对
cotidiano,adj,n/a,B2,,cotidiano（待校对）,cotidiano,Contexto: cotidiano.,例句待内容组补充（cotidiano）。,cotidiano.jpg,B2|adj|进阶,专八,toalla（待校对）,marshall（待校对）,hábito（待校对）,词库自动生成_待内容组校对
asaltar,v,n/a,B2,,asaltar（待校对）,asaltar,Contexto: asaltar.,例句待内容组补充（asaltar）。,asaltar.jpg,B2|v|变位|进阶,专八,tesis（待校对）,reservado（待校对）,doméstico（待校对）,词库自动生成_待内容组校对
west,adv,n/a,B2,,west（待校对）,west,Contexto: west.,例句待内容组补充（west）。,west.jpg,B2|adv|进阶,专八,prohibir（待校对）,hipótesis（待校对）,congelar（待校对）,词库自动生成_待内容组校对
stephen,adv,n/a,B2,,stephen（待校对）,stephen,Contexto: stephen.,例句待内容组补充（stephen）。,stephen.jpg,B2|adv|进阶,专八,pálido（待校对）,dignidad（待校对）,celos（待校对）,词库自动生成_待内容组校对
desfile,n,n/a,B2,,desfile（待校对）,desfile,Contexto: desfile.,例句待内容组补充（desfile）。,desfile.jpg,B2|n|进阶,专八,difundir（待校对）,consumidor（待校对）,agitar（待校对）,词库自动生成_待内容组校对
fragmento,n,m,B2,,fragmento（待校对）,fragmento,Contexto: fragmento.,例句待内容组补充（fragmento）。,fragmento.jpg,B2|n|进阶,专八,congelado（待校对）,angel（待校对）,tumor（待校对）,词库自动生成_待内容组校对
inscribir,v,n/a,B2,,inscribir（待校对）,inscribir,Contexto: inscribir.,例句待内容组补充（inscribir）。,inscribir.jpg,B2|v|变位|进阶,专八,injusto（待校对）,guardián（待校对）,pobreza（待校对）,词库自动生成_待内容组校对
volante,n,n/a,B2,,volante（待校对）,volante,Contexto: volante.,例句待内容组补充（volante）。,volante.jpg,B2|n|进阶,专八,medalla（待校对）,vengar（待校对）,stan（待校对）,词库自动生成_待内容组校对
eco,n,m,B2,,eco（待校对）,eco,Contexto: eco.,例句待内容组补充（eco）。,eco.jpg,B2|n|进阶,专八,hada（待校对）,delegación（待校对）,transcurrir（待校对）,词库自动生成_待内容组校对
desconocer,v,n/a,B2,,desconocer（待校对）,desconocer,Contexto: desconocer.,例句待内容组补充（desconocer）。,desconocer.jpg,B2|v|变位|进阶,专八,cuñado（待校对）,prioridad（待校对）,guerrero（待校对）,词库自动生成_待内容组校对
fibra,n,f,B2,,fibra（待校对）,fibra,Contexto: fibra.,例句待内容组补充（fibra）。,fibra.jpg,B2|n|进阶,专八,barrera（待校对）,combinación（待校对）,grant（待校对）,词库自动生成_待内容组校对
steven,adv,n/a,B2,,steven（待校对）,steven,Contexto: steven.,例句待内容组补充（steven）。,steven.jpg,B2|adv|进阶,专八,paro（待校对）,pasaporte（待校对）,toby（待校对）,词库自动生成_待内容组校对
hondo,adj,n/a,B2,,hondo（待校对）,hondo,Contexto: hondo.,例句待内容组补充（hondo）。,hondo.jpg,B2|adj|进阶,专八,apertura（待校对）,cuero（待校对）,vince（待校对）,词库自动生成_待内容组校对
estacionamiento,n,m,B2,,estacionamiento（待校对）,estacionamiento,Contexto: estacionamiento.,例句待内容组补充（estacionamiento）。,estacionamiento.jpg,B2|n|进阶,专八,heredar（待校对）,guatemala（待校对）,definición（待校对）,词库自动生成_待内容组校对
pila,n,f,B2,,pila（待校对）,pila,Contexto: pila.,例句待内容组补充（pila）。,pila.jpg,B2|n|进阶,专八,ritual（待校对）,relato（待校对）,intensidad（待校对）,词库自动生成_待内容组校对
hipótesis,n,f,B2,,hipótesis（待校对）,hipótesis,Contexto: hipótesis.,例句待内容组补充（hipótesis）。,hipótesis.jpg,B2|n|进阶,专八,envolver（待校对）,sugerencia（待校对）,circuito（待校对）,词库自动生成_待内容组校对
von,adv,n/a,B2,,von（待校对）,von,Contexto: von.,例句待内容组补充（von）。,von.jpg,B2|adv|进阶,专八,agresión（待校对）,barón（待校对）,derek（待校对）,词库自动生成_待内容组校对
convención,n,f,B2,,convención（待校对）,convención,Contexto: convención.,例句待内容组补充（convención）。,convención.jpg,B2|n|进阶,专八,estatua（待校对）,expuesto（待校对）,clasificación（待校对）,词库自动生成_待内容组校对
exitoso,adj,n/a,B2,,exitoso（待校对）,exitoso,Contexto: exitoso.,例句待内容组补充（exitoso）。,exitoso.jpg,B2|adj|进阶,专八,harina（待校对）,dictar（待校对）,conspiración（待校对）,词库自动生成_待内容组校对
vínculo,n,m,B2,,vínculo（待校对）,vínculo,Contexto: vínculo.,例句待内容组补充（vínculo）。,vínculo.jpg,B2|n|进阶,专八,jaime（待校对）,probabilidad（待校对）,griego（待校对）,词库自动生成_待内容组校对
wayne,adv,n/a,B2,,wayne（待校对）,wayne,Contexto: wayne.,例句待内容组补充（wayne）。,wayne.jpg,B2|adv|进阶,专八,cuota（待校对）,cooperar（待校对）,universal（待校对）,词库自动生成_待内容组校对
maniobra,n,f,B2,,maniobra（待校对）,maniobra,Contexto: maniobra.,例句待内容组补充（maniobra）。,maniobra.jpg,B2|n|进阶,专八,divorciar（待校对）,imitar（待校对）,s.（待校对）,词库自动生成_待内容组校对
vecino,adj,n/a,B2,,邻居,vecino,Contexto: vecino.,例句待内容组补充（vecino）。,vecino.jpg,B2|adj|进阶,专八,orientación（待校对）,canadá（待校对）,randy（待校对）,词库自动生成_待内容组校对
denominar,v,n/a,B2,,denominar（待校对）,denominar,Contexto: denominar.,例句待内容组补充（denominar）。,denominar.jpg,B2|v|变位|进阶,专八,súper（待校对）,whoa（待校对）,operador（待校对）,词库自动生成_待内容组校对
despegar,v,n/a,B2,,despegar（待校对）,despegar,Contexto: despegar.,例句待内容组补充（despegar）。,despegar.jpg,B2|v|变位|进阶,专八,oliver（待校对）,desafiar（待校对）,presa（待校对）,词库自动生成_待内容组校对
empacar,v,n/a,B2,,empacar（待校对）,empacar,Contexto: empacar.,例句待内容组补充（empacar）。,empacar.jpg,B2|v|变位|进阶,专八,man（待校对）,prioridad（待校对）,sacudir（待校对）,词库自动生成_待内容组校对
ubicado,adj,n/a,B2,,ubicado（待校对）,ubicado,Contexto: ubicado.,例句待内容组补充（ubicado）。,ubicado.jpg,B2|adj|进阶,专八,juvenil（待校对）,miro（待校对）,ee.uu.（待校对）,词库自动生成_待内容组校对
almirante,n,n/a,B2,,almirante（待校对）,almirante,Contexto: almirante.,例句待内容组补充（almirante）。,almirante.jpg,B2|n|进阶,专八,notable（待校对）,inspirar（待校对）,inmunidad（待校对）,词库自动生成_待内容组校对
optar,v,n/a,B2,,optar（待校对）,optar,Contexto: optar.,例句待内容组补充（optar）。,optar.jpg,B2|v|变位|进阶,专八,patético（待校对）,procurar（待校对）,visitante（待校对）,词库自动生成_待内容组校对
gubernamental,adj,n/a,B2,,gubernamental（待校对）,gubernamental,Contexto: gubernamental.,例句待内容组补充（gubernamental）。,gubernamental.jpg,B2|adj|进阶,专八,corbata（待校对）,custodia（待校对）,sierra（待校对）,词库自动生成_待内容组校对
whoa,adv,n/a,B2,,whoa（待校对）,whoa,Contexto: whoa.,例句待内容组补充（whoa）。,whoa.jpg,B2|adv|进阶,专八,aplastar（待校对）,cementerio（待校对）,misa（待校对）,词库自动生成_待内容组校对
elaboración,n,f,B2,,elaboración（待校对）,elaboración,Contexto: elaboración.,例句待内容组补充（elaboración）。,elaboración.jpg,B2|n|进阶,专八,empeorar（待校对）,promover（待校对）,hoyo（待校对）,词库自动生成_待内容组校对
tranquilidad,n,f,B2,,tranquilidad（待校对）,tranquilidad,Contexto: tranquilidad.,例句待内容组补充（tranquilidad）。,tranquilidad.jpg,B2|n|进阶,专八,centímetro（待校对）,felicitar（待校对）,beneficiar（待校对）,词库自动生成_待内容组校对
procedente,adj,n/a,B2,,procedente（待校对）,procedente,Contexto: procedente.,例句待内容组补充（procedente）。,procedente.jpg,B2|adj|进阶,专八,miar（待校对）,transportar（待校对）,costado（待校对）,词库自动生成_待内容组校对
atento,adj,n/a,B2,,atento（待校对）,atento,Contexto: atento.,例句待内容组补充（atento）。,atento.jpg,B2|adj|进阶,专八,impulsar（待校对）,desatar（待校对）,escape（待校对）,词库自动生成_待内容组校对
autónomo,n,m,B2,,autónomo（待校对）,autónomo,Contexto: autónomo.,例句待内容组补充（autónomo）。,autónomo.jpg,B2|n|进阶,专八,whoa（待校对）,roberto（待校对）,creador（待校对）,词库自动生成_待内容组校对
ultimar,v,n/a,B2,,ultimar（待校对）,ultimar,Contexto: ultimar.,例句待内容组补充（ultimar）。,ultimar.jpg,B2|v|变位|进阶,专八,aislado（待校对）,pirata（待校对）,inmenso（待校对）,词库自动生成_待内容组校对
cuidadoso,adj,n/a,B2,,cuidadoso（待校对）,cuidadoso,Contexto: cuidadoso.,例句待内容组补充（cuidadoso）。,cuidadoso.jpg,B2|adj|进阶,专八,davis（待校对）,íntimo（待校对）,azar（待校对）,词库自动生成_待内容组校对
infeliz,adj,n/a,B2,,infeliz（待校对）,infeliz,Contexto: infeliz.,例句待内容组补充（infeliz）。,infeliz.jpg,B2|adj|进阶,专八,almirante（待校对）,consuelo（待校对）,tio（待校对）,词库自动生成_待内容组校对
randy,adv,n/a,B2,,randy（待校对）,randy,Contexto: randy.,例句待内容组补充（randy）。,randy.jpg,B2|adv|进阶,专八,asistencia（待校对）,retrasar（待校对）,chao（待校对）,词库自动生成_待内容组校对
sophie,adv,n/a,B2,,sophie（待校对）,sophie,Contexto: sophie.,例句待内容组补充（sophie）。,sophie.jpg,B2|adv|进阶,专八,vidrio（待校对）,裙子,afecto（待校对）,词库自动生成_待内容组校对
cooperar,v,n/a,B2,,cooperar（待校对）,cooperar,Contexto: cooperar.,例句待内容组补充（cooperar）。,cooperar.jpg,B2|v|变位|进阶,专八,ee.uu.（待校对）,ficción（待校对）,vd.（待校对）,词库自动生成_待内容组校对
servidor,n,m,B2,,servidor（待校对）,servidor,Contexto: servidor.,例句待内容组补充（servidor）。,servidor.jpg,B2|n|进阶,专八,prender（待校对）,semilla（待校对）,on（待校对）,词库自动生成_待内容组校对
cortés,n,n/a,B2,,cortés（待校对）,cortés,Contexto: cortés.,例句待内容组补充（cortés）。,cortés.jpg,B2|n|进阶,专八,funcionamiento（待校对）,drama（待校对）,aplauso（待校对）,词库自动生成_待内容组校对
intercambiar,v,n/a,B2,,intercambiar（待校对）,intercambiar,Contexto: intercambiar.,例句待内容组补充（intercambiar）。,intercambiar.jpg,B2|v|变位|进阶,专八,steven（待校对）,estupidez（待校对）,marcos（待校对）,词库自动生成_待内容组校对
victor,adv,n/a,B2,,victor（待校对）,victor,Contexto: victor.,例句待内容组补充（victor）。,victor.jpg,B2|adv|进阶,专八,reflexión（待校对）,extremo（待校对）,delincuente（待校对）,词库自动生成_待内容组校对
sabiduría,n,f,B2,,sabiduría（待校对）,sabiduría,Contexto: sabiduría.,例句待内容组补充（sabiduría）。,sabiduría.jpg,B2|n|进阶,专八,expuesto（待校对）,recorrido（待校对）,distribuir（待校对）,词库自动生成_待内容组校对
transcurrir,v,n/a,B2,,transcurrir（待校对）,transcurrir,Contexto: transcurrir.,例句待内容组补充（transcurrir）。,transcurrir.jpg,B2|v|变位|进阶,专八,jovencito（待校对）,giro（待校对）,cesar（待校对）,词库自动生成_待内容组校对
sábana,n,f,B2,,sábana（待校对）,sábana,Contexto: sábana.,例句待内容组补充（sábana）。,sábana.jpg,B2|n|进阶,专八,exceso（待校对）,hervir（待校对）,caracterizar（待校对）,词库自动生成_待内容组校对
vitamina,n,f,B2,,vitamina（待校对）,vitamina,Contexto: vitamina.,例句待内容组补充（vitamina）。,vitamina.jpg,B2|n|进阶,专八,ee.uu.（待校对）,caray（待校对）,miro（待校对）,词库自动生成_待内容组校对
brasileño,adj,n/a,B2,,brasileño（待校对）,brasileño,Contexto: brasileño.,例句待内容组补充（brasileño）。,brasileño.jpg,B2|adj|进阶,专八,despegar（待校对）,amoroso（待校对）,jugo（待校对）,词库自动生成_待内容组校对
alimentación,n,f,B2,,alimentación（待校对）,alimentación,Contexto: alimentación.,例句待内容组补充（alimentación）。,alimentación.jpg,B2|n|进阶,专八,semilla（待校对）,suspender（待校对）,dieta（待校对）,词库自动生成_待内容组校对
historial,n,n/a,B2,,historial（待校对）,historial,Contexto: historial.,例句待内容组补充（historial）。,historial.jpg,B2|n|进阶,专八,humilde（待校对）,martha（待校对）,moscú（待校对）,词库自动生成_待内容组校对
enfrentamiento,n,m,B2,,enfrentamiento（待校对）,enfrentamiento,Contexto: enfrentamiento.,例句待内容组补充（enfrentamiento）。,enfrentamiento.jpg,B2|n|进阶,专八,vince（待校对）,activar（待校对）,dr（待校对）,词库自动生成_待内容组校对
fusión,n,f,B2,,fusión（待校对）,fusión,Contexto: fusión.,例句待内容组补充（fusión）。,fusión.jpg,B2|n|进阶,专八,paraíso（待校对）,joseph（待校对）,tierno（待校对）,词库自动生成_待内容组校对
tesis,n,f,B2,,tesis（待校对）,tesis,Contexto: tesis.,例句待内容组补充（tesis）。,tesis.jpg,B2|n|进阶,专八,lealtad（待校对）,raya（待校对）,asco（待校对）,词库自动生成_待内容组校对
previamente,adv,n/a,B2,,previamente（待校对）,previamente,Contexto: previamente.,例句待内容组补充（previamente）。,previamente.jpg,B2|adv|进阶,专八,fusión（待校对）,alivio（待校对）,tronco（待校对）,词库自动生成_待内容组校对
tapar,v,n/a,B2,,tapar（待校对）,tapar,Contexto: tapar.,例句待内容组补充（tapar）。,tapar.jpg,B2|v|变位|进阶,专八,masculino（待校对）,semilla（待校对）,kenny（待校对）,词库自动生成_待内容组校对
ficción,n,f,B2,,ficción（待校对）,ficción,Contexto: ficción.,例句待内容组补充（ficción）。,ficción.jpg,B2|n|进阶,专八,especializado（待校对）,soplar（待校对）,patético（待校对）,词库自动生成_待内容组校对
imitar,v,n/a,B2,,imitar（待校对）,imitar,Contexto: imitar.,例句待内容组补充（imitar）。,imitar.jpg,B2|v|变位|进阶,专八,agotado（待校对）,integración（待校对）,paralizar（待校对）,词库自动生成_待内容组校对
irlandés,adj,n/a,B2,,irlandés（待校对）,irlandés,Contexto: irlandés.,例句待内容组补充（irlandés）。,irlandés.jpg,B2|adj|进阶,专八,holmes（待校对）,estimular（待校对）,extraer（待校对）,词库自动生成_待内容组校对
despejar,v,n/a,B2,,despejar（待校对）,despejar,Contexto: despejar.,例句待内容组补充（despejar）。,despejar.jpg,B2|v|变位|进阶,专八,provenir（待校对）,usuario（待校对）,mantenimiento（待校对）,词库自动生成_待内容组校对
olivia,adv,n/a,B2,,olivia（待校对）,olivia,Contexto: olivia.,例句待内容组补充（olivia）。,olivia.jpg,B2|adv|进阶,专八,figurar（待校对）,sierra（待校对）,jugo（待校对）,词库自动生成_待内容组校对
tapa,n,f,B2,,tapa（待校对）,tapa,Contexto: tapa.,例句待内容组补充（tapa）。,tapa.jpg,B2|n|进阶,专八,granada（待校对）,grosero（待校对）,manual（待校对）,词库自动生成_待内容组校对
toby,adv,n/a,B2,,toby（待校对）,toby,Contexto: toby.,例句待内容组补充（toby）。,toby.jpg,B2|adv|进阶,专八,guante（待校对）,tranquilidad（待校对）,muchísimo（待校对）,词库自动生成_待内容组校对
enfoque,n,n/a,B2,,enfoque（待校对）,enfoque,Contexto: enfoque.,例句待内容组补充（enfoque）。,enfoque.jpg,B2|n|进阶,专八,king（待校对）,terry（待校对）,chupar（待校对）,词库自动生成_待内容组校对
agitar,v,n/a,B2,,agitar（待校对）,agitar,Contexto: agitar.,例句待内容组补充（agitar）。,agitar.jpg,B2|v|变位|进阶,专八,almirante（待校对）,asesor（待校对）,patrick（待校对）,词库自动生成_待内容组校对
comerciante,n,n/a,B2,,comerciante（待校对）,comerciante,Contexto: comerciante.,例句待内容组补充（comerciante）。,comerciante.jpg,B2|n|进阶,专八,ampliar（待校对）,jugo（待校对）,expuesto（待校对）,词库自动生成_待内容组校对
gil,n,n/a,B2,,gil（待校对）,gil,Contexto: gil.,例句待内容组补充（gil）。,gil.jpg,B2|n|进阶,专八,guay（待校对）,terrorista（待校对）,ó（待校对）,词库自动生成_待内容组校对
