lemma,pos,gender,level,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
respiro,n,m,C2,,respiro（待校对）,respiro,Contexto: respiro.,例句待内容组补充（respiro）。,respiro.jpg,C2|n|高级,专八,furia（待校对）,maricón（待校对）,ideología（待校对）,词库自动生成_待内容组校对
descarga,n,f,C2,,descarga（待校对）,descarga,Contexto: descarga.,例句待内容组补充（descarga）。,descarga.jpg,C2|n|高级,专八,malentendido（待校对）,corrupto（待校对）,shock（待校对）,词库自动生成_待内容组校对
modales,n,n/a,C2,,modales（待校对）,modales,Contexto: modales.,例句待内容组补充（modales）。,modales.jpg,C2|n|高级,专八,ejercitar（待校对）,quito（待校对）,espectro（待校对）,词库自动生成_待内容组校对
torta,n,f,C2,,torta（待校对）,torta,Contexto: torta.,例句待内容组补充（torta）。,torta.jpg,C2|n|高级,专八,aparcar（待校对）,paco（待校对）,ambicioso（待校对）,词库自动生成_待内容组校对
allen,adv,n/a,C2,,allen（待校对）,allen,Contexto: allen.,例句待内容组补充（allen）。,allen.jpg,C2|adv|高级,专八,acosar（待校对）,editar（待校对）,rosario（待校对）,词库自动生成_待内容组校对
infinito,n,m,C2,,infinito（待校对）,infinito,Contexto: infinito.,例句待内容组补充（infinito）。,infinito.jpg,C2|n|高级,专八,aborto（待校对）,imaginario（待校对）,gratuito（待校对）,词库自动生成_待内容组校对
seth,adv,n/a,C2,,seth（待校对）,seth,Contexto: seth.,例句待内容组补充（seth）。,seth.jpg,C2|adv|高级,专八,kennedy（待校对）,noción（待校对）,todavia（待校对）,词库自动生成_待内容组校对
restricción,n,f,C2,,restricción（待校对）,restricción,Contexto: restricción.,例句待内容组补充（restricción）。,restricción.jpg,C2|n|高级,专八,consolidar（待校对）,cereal（待校对）,ecuador（待校对）,词库自动生成_待内容组校对
paco,n,m,C2,,paco（待校对）,paco,Contexto: paco.,例句待内容组补充（paco）。,paco.jpg,C2|n|高级,专八,christine（待校对）,andalucía（待校对）,psicópata（待校对）,词库自动生成_待内容组校对
andalucía,n,f,C2,,andalucía（待校对）,andalucía,Contexto: andalucía.,例句待内容组补充（andalucía）。,andalucía.jpg,C2|n|高级,专八,receptor（待校对）,quebrar（待校对）,publicitario（待校对）,词库自动生成_待内容组校对
ocasionar,v,n/a,C2,,ocasionar（待校对）,ocasionar,Contexto: ocasionar.,例句待内容组补充（ocasionar）。,ocasionar.jpg,C2|v|变位|高级,专八,coco（待校对）,star（待校对）,go（待校对）,词库自动生成_待内容组校对
porción,n,f,C2,,porción（待校对）,porción,Contexto: porción.,例句待内容组补充（porción）。,porción.jpg,C2|n|高级,专八,vulgar（待校对）,ecuador（待校对）,granjero（待校对）,词库自动生成_待内容组校对
portugal,n,n/a,C2,,portugal（待校对）,portugal,Contexto: portugal.,例句待内容组补充（portugal）。,portugal.jpg,C2|n|高级,专八,vestuario（待校对）,polaco（待校对）,específicamente（待校对）,词库自动生成_待内容组校对
marea,n,f,C2,,marea（待校对）,marea,Contexto: marea.,例句待内容组补充（marea）。,marea.jpg,C2|n|高级,专八,enfocar（待校对）,ejercitar（待校对）,sammy（待校对）,词库自动生成_待内容组校对
disputa,n,f,C2,,disputa（待校对）,disputa,Contexto: disputa.,例句待内容组补充（disputa）。,disputa.jpg,C2|n|高级,专八,ashley（待校对）,cortesía（待校对）,rosario（待校对）,词库自动生成_待内容组校对
convocatoria,n,f,C2,,convocatoria（待校对）,convocatoria,Contexto: convocatoria.,例句待内容组补充（convocatoria）。,convocatoria.jpg,C2|n|高级,专八,wendy（待校对）,determinación（待校对）,b.（待校对）,词库自动生成_待内容组校对
envenenar,v,n/a,C2,,envenenar（待校对）,envenenar,Contexto: envenenar.,例句待内容组补充（envenenar）。,envenenar.jpg,C2|v|变位|高级,专八,desvanecer（待校对）,travis（待校对）,cintura（待校对）,词库自动生成_待内容组校对
propina,n,f,C2,,propina（待校对）,propina,Contexto: propina.,例句待内容组补充（propina）。,propina.jpg,C2|n|高级,专八,generalizar（待校对）,shane（待校对）,convento（待校对）,词库自动生成_待内容组校对
sobrepasar,v,n/a,C2,,sobrepasar（待校对）,sobrepasar,Contexto: sobrepasar.,例句待内容组补充（sobrepasar）。,sobrepasar.jpg,C2|v|变位|高级,专八,gratuito（待校对）,descuidar（待校对）,numerar（待校对）,词库自动生成_待内容组校对
irrumpir,v,n/a,C2,,irrumpir（待校对）,irrumpir,Contexto: irrumpir.,例句待内容组补充（irrumpir）。,irrumpir.jpg,C2|v|变位|高级,专八,psicópata（待校对）,confidencial（待校对）,intimidad（待校对）,词库自动生成_待内容组校对
taco,n,m,C2,,taco（待校对）,taco,Contexto: taco.,例句待内容组补充（taco）。,taco.jpg,C2|n|高级,专八,colaborador（待校对）,batman（待校对）,ardiente（待校对）,词库自动生成_待内容组校对
trama,n,m,C2,,trama（待校对）,trama,Contexto: trama.,例句待内容组补充（trama）。,trama.jpg,C2|n|高级,专八,apuro（待校对）,derrumbar（待校对）,coser（待校对）,词库自动生成_待内容组校对
craig,adv,n/a,C2,,craig（待校对）,craig,Contexto: craig.,例句待内容组补充（craig）。,craig.jpg,C2|adv|高级,专八,fanático（待校对）,brutal（待校对）,abandono（待校对）,词库自动生成_待内容组校对
teatral,adj,n/a,C2,,teatral（待校对）,teatral,Contexto: teatral.,例句待内容组补充（teatral）。,teatral.jpg,C2|adj|高级,专八,escultura（待校对）,dí（待校对）,podrido（待校对）,词库自动生成_待内容组校对
allison,adv,n/a,C2,,allison（待校对）,allison,Contexto: allison.,例句待内容组补充（allison）。,allison.jpg,C2|adv|高级,专八,respiro（待校对）,félix（待校对）,aterrador（待校对）,词库自动生成_待内容组校对
sammy,adv,n/a,C2,,sammy（待校对）,sammy,Contexto: sammy.,例句待内容组补充（sammy）。,sammy.jpg,C2|adv|高级,专八,crucero（待校对）,sanción（待校对）,perfección（待校对）,词库自动生成_待内容组校对
panel,n,n/a,C2,,panel（待校对）,panel,Contexto: panel.,例句待内容组补充（panel）。,panel.jpg,C2|n|高级,专八,ralph（待校对）,abandono（待校对）,rencor（待校对）,词库自动生成_待内容组校对
nicole,adv,n/a,C2,,nicole（待校对）,nicole,Contexto: nicole.,例句待内容组补充（nicole）。,nicole.jpg,C2|adv|高级,专八,decena（待校对）,tentación（待校对）,mochila（待校对）,词库自动生成_待内容组校对
todavia,adv,n/a,C2,,todavia（待校对）,todavia,Contexto: todavia.,例句待内容组补充（todavia）。,todavia.jpg,C2|adv|高级,专八,liquidar（待校对）,cretino（待校对）,fractura（待校对）,词库自动生成_待内容组校对
uva,n,f,C2,,uva（待校对）,uva,Contexto: uva.,例句待内容组补充（uva）。,uva.jpg,C2|n|高级,专八,equivalente（待校对）,monumento（待校对）,sueco（待校对）,词库自动生成_待内容组校对
filósofo,n,m,C2,,filósofo（待校对）,filósofo,Contexto: filósofo.,例句待内容组补充（filósofo）。,filósofo.jpg,C2|n|高级,专八,nora（待校对）,desesperación（待校对）,brindis（待校对）,词库自动生成_待内容组校对
resaltar,v,n/a,C2,,resaltar（待校对）,resaltar,Contexto: resaltar.,例句待内容组补充（resaltar）。,resaltar.jpg,C2|v|变位|高级,专八,delgado（待校对）,acordado（待校对）,extenso（待校对）,词库自动生成_待内容组校对
glorioso,adj,n/a,C2,,glorioso（待校对）,glorioso,Contexto: glorioso.,例句待内容组补充（glorioso）。,glorioso.jpg,C2|adj|高级,专八,ausente（待校对）,psicólogo（待校对）,melodía（待校对）,词库自动生成_待内容组校对
específicamente,adv,n/a,C2,,específicamente（待校对）,específicamente,Contexto: específicamente.,例句待内容组补充（específicamente）。,específicamente.jpg,C2|adv|高级,专八,compositor（待校对）,defensivo（待校对）,guillermo（待校对）,词库自动生成_待内容组校对
