lemma,pos,gender,level,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
arroz,n,n/a,B1,,arroz（待校对）,arroz,Contexto: arroz.,例句待内容组补充（arroz）。,arroz.jpg,B1|n|进阶,专四,quince（待校对）,básico（待校对）,enseñanza（待校对）,词库自动生成_待内容组校对
pintor,n,m,B1,,pintor（待校对）,pintor,Contexto: pintor.,例句待内容组补充（pintor）。,pintor.jpg,B1|n|进阶,专四,miel（待校对）,abrazar（待校对）,romano（待校对）,词库自动生成_待内容组校对
antecedente,n,n/a,B1,,antecedente（待校对）,antecedente,Contexto: antecedente.,例句待内容组补充（antecedente）。,antecedente.jpg,B1|n|进阶,专四,pillar（待校对）,ocupada（待校对）,adolescente（待校对）,词库自动生成_待内容组校对
video,n,m,B1,,video（待校对）,video,Contexto: video.,例句待内容组补充（video）。,video.jpg,B1|n|进阶,专四,misterioso（待校对）,martin（待校对）,mezclar（待校对）,词库自动生成_待内容组校对
gobernar,v,n/a,B1,,gobernar（待校对）,gobernar,Contexto: gobernar.,例句待内容组补充（gobernar）。,gobernar.jpg,B1|v|变位|进阶,专四,universitario（待校对）,tribu（待校对）,convencido（待校对）,词库自动生成_待内容组校对
lentamente,adv,n/a,B1,,lentamente（待校对）,lentamente,Contexto: lentamente.,例句待内容组补充（lentamente）。,lentamente.jpg,B1|adv|进阶,专四,sara（待校对）,encerrado（待校对）,entidad（待校对）,词库自动生成_待内容组校对
tanque,n,n/a,B1,,tanque（待校对）,tanque,Contexto: tanque.,例句待内容组补充（tanque）。,tanque.jpg,B1|n|进阶,专四,carro（待校对）,mentiroso（待校对）,acusación（待校对）,词库自动生成_待内容组校对
f,n,n/a,B1,,f（待校对）,f,Contexto: f.,例句待内容组补充（f）。,f.jpg,B1|n|进阶,专四,petición（待校对）,católico（待校对）,viudo（待校对）,词库自动生成_待内容组校对
prostituto,n,m,B1,,prostituto（待校对）,prostituto,Contexto: prostituto.,例句待内容组补充（prostituto）。,prostituto.jpg,B1|n|进阶,专四,girar（待校对）,cable（待校对）,combate（待校对）,词库自动生成_待内容组校对
gary,adv,n/a,B1,,gary（待校对）,gary,Contexto: gary.,例句待内容组补充（gary）。,gary.jpg,B1|adv|进阶,专四,testimonio（待校对）,costo（待校对）,violación（待校对）,词库自动生成_待内容组校对
crema,n,m,B1,,crema（待校对）,crema,Contexto: crema.,例句待内容组补充（crema）。,crema.jpg,B1|n|进阶,专四,consumir（待校对）,recomendar（待校对）,vendedor（待校对）,词库自动生成_待内容组校对
taller,n,n/a,B1,,taller（待校对）,taller,Contexto: taller.,例句待内容组补充（taller）。,taller.jpg,B1|n|进阶,专四,facilitar（待校对）,sustituir（待校对）,lentamente（待校对）,词库自动生成_待内容组校对
posiblemente,adv,n/a,B1,,posiblemente（待校对）,posiblemente,Contexto: posiblemente.,例句待内容组补充（posiblemente）。,posiblemente.jpg,B1|adv|进阶,专四,guía（待校对）,grabación（待校对）,religión（待校对）,词库自动生成_待内容组校对
acontecimiento,n,m,B1,,acontecimiento（待校对）,acontecimiento,Contexto: acontecimiento.,例句待内容组补充（acontecimiento）。,acontecimiento.jpg,B1|n|进阶,专四,regalar（待校对）,ala（待校对）,gloria（待校对）,词库自动生成_待内容组校对
guiar,v,n/a,B1,,guiar（待校对）,guiar,Contexto: guiar.,例句待内容组补充（guiar）。,guiar.jpg,B1|v|变位|进阶,专四,camisa（待校对）,dispositivo（待校对）,músculo（待校对）,词库自动生成_待内容组校对
generalmente,adv,n/a,B1,,generalmente（待校对）,generalmente,Contexto: generalmente.,例句待内容组补充（generalmente）。,generalmente.jpg,B1|adv|进阶,专四,clínica（待校对）,antecedente（待校对）,ausencia（待校对）,词库自动生成_待内容组校对
ted,adv,n/a,B1,,ted（待校对）,ted,Contexto: ted.,例句待内容组补充（ted）。,ted.jpg,B1|adv|进阶,专四,terapia（待校对）,arroz（待校对）,contribuir（待校对）,词库自动生成_待内容组校对
competir,v,n/a,B1,,competir（待校对）,competir,Contexto: competir.,例句待内容组补充（competir）。,competir.jpg,B1|v|变位|进阶,专四,lucas（待校对）,depresión（待校对）,martin（待校对）,词库自动生成_待内容组校对
bota,n,f,B1,,bota（待校对）,bota,Contexto: bota.,例句待内容组补充（bota）。,bota.jpg,B1|n|进阶,专四,comprometer（待校对）,referencia（待校对）,consistir（待校对）,词库自动生成_待内容组校对
duque,n,n/a,B1,,duque（待校对）,duque,Contexto: duque.,例句待内容组补充（duque）。,duque.jpg,B1|n|进阶,专四,cáncer（待校对）,violento（待校对）,experimento（待校对）,词库自动生成_待内容组校对
ola,n,f,B1,,ola（待校对）,ola,Contexto: ola.,例句待内容组补充（ola）。,ola.jpg,B1|n|进阶,专四,preocupación（待校对）,criterio（待校对）,constante（待校对）,词库自动生成_待内容组校对
sofá,n,n/a,B1,,sofá（待校对）,sofá,Contexto: sofá.,例句待内容组补充（sofá）。,sofá.jpg,B1|n|进阶,专四,duque（待校对）,nervio（待校对）,crema（待校对）,词库自动生成_待内容组校对
concentración,n,f,B1,,concentración（待校对）,concentración,Contexto: concentración.,例句待内容组补充（concentración）。,concentración.jpg,B1|n|进阶,专四,garantía（待校对）,mental（待校对）,numeroso（待校对）,词库自动生成_待内容组校对
pastilla,n,f,B1,,pastilla（待校对）,pastilla,Contexto: pastilla.,例句待内容组补充（pastilla）。,pastilla.jpg,B1|n|进阶,专四,medir（待校对）,tragedia（待校对）,consulta（待校对）,词库自动生成_待内容组校对
salario,n,m,B1,,salario（待校对）,salario,Contexto: salario.,例句待内容组补充（salario）。,salario.jpg,B1|n|进阶,专四,solucionar（待校对）,queso（待校对）,recuperación（待校对）,词库自动生成_待内容组校对
verificar,v,n/a,B1,,verificar（待校对）,verificar,Contexto: verificar.,例句待内容组补充（verificar）。,verificar.jpg,B1|v|变位|进阶,专四,almacén（待校对）,dragón（待校对）,centrar（待校对）,词库自动生成_待内容组校对
arreglo,n,m,B1,,arreglo（待校对）,arreglo,Contexto: arreglo.,例句待内容组补充（arreglo）。,arreglo.jpg,B1|n|进阶,专四,imperio（待校对）,amplio（待校对）,chicago（待校对）,词库自动生成_待内容组校对
corredor,n,m,B1,,corredor（待校对）,corredor,Contexto: corredor.,例句待内容组补充（corredor）。,corredor.jpg,B1|n|进阶,专四,herramienta（待校对）,vampiro（待校对）,aconsejar（待校对）,词库自动生成_待内容组校对
asamblea,n,f,B1,,asamblea（待校对）,asamblea,Contexto: asamblea.,例句待内容组补充（asamblea）。,asamblea.jpg,B1|n|进阶,专四,principalmente（待校对）,arrepentirse（待校对）,castigar（待校对）,词库自动生成_待内容组校对
colonia,n,f,B1,,colonia（待校对）,colonia,Contexto: colonia.,例句待内容组补充（colonia）。,colonia.jpg,B1|n|进阶,专四,semejante（待校对）,productor（待校对）,impulso（待校对）,词库自动生成_待内容组校对
rescate,n,n/a,B1,,rescate（待校对）,rescate,Contexto: rescate.,例句待内容组补充（rescate）。,rescate.jpg,B1|n|进阶,专四,ciertamente（待校对）,comprometido（待校对）,colina（待校对）,词库自动生成_待内容组校对
sánchez,n,f,B1,,sánchez（待校对）,sánchez,Contexto: sánchez.,例句待内容组补充（sánchez）。,sánchez.jpg,B1|n|进阶,专四,brian（待校对）,riqueza（待校对）,normalmente（待校对）,词库自动生成_待内容组校对
marcado,adj,n/a,B1,,marcado（待校对）,marcado,Contexto: marcado.,例句待内容组补充（marcado）。,marcado.jpg,B1|adj|进阶,专四,fué（待校对）,soledad（待校对）,género（待校对）,词库自动生成_待内容组校对
despedida,n,f,B1,,despedida（待校对）,despedida,Contexto: despedida.,例句待内容组补充（despedida）。,despedida.jpg,B1|n|进阶,专四,religión（待校对）,retener（待校对）,hierro（待校对）,词库自动生成_待内容组校对
malvado,adj,n/a,B1,,malvado（待校对）,malvado,Contexto: malvado.,例句待内容组补充（malvado）。,malvado.jpg,B1|adj|进阶,专四,cheque（待校对）,moneda（待校对）,rastrear（待校对）,词库自动生成_待内容组校对
asalto,n,m,B1,,asalto（待校对）,asalto,Contexto: asalto.,例句待内容组补充（asalto）。,asalto.jpg,B1|n|进阶,专四,comprometido（待校对）,estimar（待校对）,electoral（待校对）,词库自动生成_待内容组校对
estimar,v,n/a,B1,,estimar（待校对）,estimar,Contexto: estimar.,例句待内容组补充（estimar）。,estimar.jpg,B1|v|变位|进阶,专四,alerta（待校对）,juguete（待校对）,lentamente（待校对）,词库自动生成_待内容组校对
lesión,n,f,B1,,lesión（待校对）,lesión,Contexto: lesión.,例句待内容组补充（lesión）。,lesión.jpg,B1|n|进阶,专四,pintor（待校对）,regional（待校对）,cerebral（待校对）,词库自动生成_待内容组校对
calentar,v,n/a,B1,,calentar（待校对）,calentar,Contexto: calentar.,例句待内容组补充（calentar）。,calentar.jpg,B1|v|变位|进阶,专四,toro（待校对）,alarma（待校对）,alice（待校对）,词库自动生成_待内容组校对
cargado,adj,n/a,B1,,cargado（待校对）,cargado,Contexto: cargado.,例句待内容组补充（cargado）。,cargado.jpg,B1|adj|进阶,专四,violación（待校对）,sorprendente（待校对）,kyle（待校对）,词库自动生成_待内容组校对
filosofía,n,f,B1,,filosofía（待校对）,filosofía,Contexto: filosofía.,例句待内容组补充（filosofía）。,filosofía.jpg,B1|n|进阶,专四,rastrear（待校对）,mágico（待校对）,maleta（待校对）,词库自动生成_待内容组校对
susan,adv,n/a,B1,,susan（待校对）,susan,Contexto: susan.,例句待内容组补充（susan）。,susan.jpg,B1|adv|进阶,专四,violación（待校对）,ii（待校对）,harto（待校对）,词库自动生成_待内容组校对
temblar,v,n/a,B1,,temblar（待校对）,temblar,Contexto: temblar.,例句待内容组补充（temblar）。,temblar.jpg,B1|v|变位|进阶,专四,cáncer（待校对）,consulta（待校对）,ciertamente（待校对）,词库自动生成_待内容组校对
urgencia,n,f,B1,,urgencia（待校对）,urgencia,Contexto: urgencia.,例句待内容组补充（urgencia）。,urgencia.jpg,B1|n|进阶,专四,extremo（待校对）,cigarrillo（待校对）,vital（待校对）,词库自动生成_待内容组校对
colombia,n,f,B1,,colombia（待校对）,colombia,Contexto: colombia.,例句待内容组补充（colombia）。,colombia.jpg,B1|n|进阶,专四,divorcio（待校对）,pasillo（待校对）,conexión（待校对）,词库自动生成_待内容组校对
aparición,n,f,B1,,aparición（待校对）,aparición,Contexto: aparición.,例句待内容组补充（aparición）。,aparición.jpg,B1|n|进阶,专四,triunfo（待校对）,musical（待校对）,mono（待校对）,词库自动生成_待内容组校对
estallar,v,n/a,B1,,estallar（待校对）,estallar,Contexto: estallar.,例句待内容组补充（estallar）。,estallar.jpg,B1|v|变位|进阶,专四,permanente（待校对）,depresión（待校对）,instrumento（待校对）,词库自动生成_待内容组校对
anual,adj,n/a,B1,,anual（待校对）,anual,Contexto: anual.,例句待内容组补充（anual）。,anual.jpg,B1|adj|进阶,专四,fabricar（待校对）,postura（待校对）,consumir（待校对）,词库自动生成_待内容组校对
jackson,adv,n/a,B1,,jackson（待校对）,jackson,Contexto: jackson.,例句待内容组补充（jackson）。,jackson.jpg,B1|adv|进阶,专四,condenado（待校对）,impresión（待校对）,milla（待校对）,词库自动生成_待内容组校对
bicicleta,n,f,B1,,bicicleta（待校对）,bicicleta,Contexto: bicicleta.,例句待内容组补充（bicicleta）。,bicicleta.jpg,B1|n|进阶,专四,librar（待校对）,joya（待校对）,calcular（待校对）,词库自动生成_待内容组校对
invitación,n,f,B1,,invitación（待校对）,invitación,Contexto: invitación.,例句待内容组补充（invitación）。,invitación.jpg,B1|n|进阶,专四,queso（待校对）,gratis（待校对）,sospechar（待校对）,词库自动生成_待内容组校对
ayudante,n,n/a,B1,,ayudante（待校对）,ayudante,Contexto: ayudante.,例句待内容组补充（ayudante）。,ayudante.jpg,B1|n|进阶,专四,torno（待校对）,chino（待校对）,sensible（待校对）,词库自动生成_待内容组校对
observación,n,f,B1,,observación（待校对）,observación,Contexto: observación.,例句待内容组补充（observación）。,observación.jpg,B1|n|进阶,专四,capturar（待校对）,habitual（待校对）,presionar（待校对）,词库自动生成_待内容组校对
cansar,v,n/a,B1,,cansar（待校对）,cansar,Contexto: cansar.,例句待内容组补充（cansar）。,cansar.jpg,B1|v|变位|进阶,专四,rata（待校对）,reclamar（待校对）,ejercer（待校对）,词库自动生成_待内容组校对
salvador,n,m,B1,,salvador（待校对）,salvador,Contexto: salvador.,例句待内容组补充（salvador）。,salvador.jpg,B1|n|进阶,专四,presionar（待校对）,bendecir（待校对）,in（待校对）,词库自动生成_待内容组校对
informado,adj,n/a,B1,,informado（待校对）,informado,Contexto: informado.,例句待内容组补充（informado）。,informado.jpg,B1|adj|进阶,专四,intelectual（待校对）,jones（待校对）,gratis（待校对）,词库自动生成_待内容组校对
combustible,n,n/a,B1,,combustible（待校对）,combustible,Contexto: combustible.,例句待内容组补充（combustible）。,combustible.jpg,B1|n|进阶,专四,elena（待校对）,escolar（待校对）,instalación（待校对）,词库自动生成_待内容组校对
almacén,n,n/a,B1,,almacén（待校对）,almacén,Contexto: almacén.,例句待内容组补充（almacén）。,almacén.jpg,B1|n|进阶,专四,castigar（待校对）,extra（待校对）,julia（待校对）,词库自动生成_待内容组校对
alice,adv,n/a,B1,,alice（待校对）,alice,Contexto: alice.,例句待内容组补充（alice）。,alice.jpg,B1|adv|进阶,专四,protegido（待校对）,sección（待校对）,agosto（待校对）,词库自动生成_待内容组校对
abordar,v,n/a,B1,,abordar（待校对）,abordar,Contexto: abordar.,例句待内容组补充（abordar）。,abordar.jpg,B1|v|变位|进阶,专四,aparentemente（待校对）,residencia（待校对）,franco（待校对）,词库自动生成_待内容组校对
túnel,n,n/a,B1,,túnel（待校对）,túnel,Contexto: túnel.,例句待内容组补充（túnel）。,túnel.jpg,B1|n|进阶,专四,pastilla（待校对）,gota（待校对）,japón（待校对）,词库自动生成_待内容组校对
viudo,n,m,B1,,viudo（待校对）,viudo,Contexto: viudo.,例句待内容组补充（viudo）。,viudo.jpg,B1|n|进阶,专四,audiencia（待校对）,galleta（待校对）,percibir（待校对）,词库自动生成_待内容组校对
fruto,n,m,B1,,fruto（待校对）,fruto,Contexto: fruto.,例句待内容组补充（fruto）。,fruto.jpg,B1|n|进阶,专四,diputado（待校对）,homicidio（待校对）,fundar（待校对）,词库自动生成_待内容组校对
lógica,n,f,B1,,lógica（待校对）,lógica,Contexto: lógica.,例句待内容组补充（lógica）。,lógica.jpg,B1|n|进阶,专四,cable（待校对）,conejo（待校对）,intervenir（待校对）,词库自动生成_待内容组校对
sólido,adj,n/a,B1,,sólido（待校对）,sólido,Contexto: sólido.,例句待内容组补充（sólido）。,sólido.jpg,B1|adj|进阶,专四,pesadilla（待校对）,fundamental（待校对）,bienes（待校对）,词库自动生成_待内容组校对
academia,n,f,B1,,academia（待校对）,academia,Contexto: academia.,例句待内容组补充（academia）。,academia.jpg,B1|n|进阶,专四,breve（待校对）,sonrisa（待校对）,diseño（待校对）,词库自动生成_待内容组校对
citado,adj,n/a,B1,,citado（待校对）,citado,Contexto: citado.,例句待内容组补充（citado）。,citado.jpg,B1|adj|进阶,专四,valiente（待校对）,lector（待校对）,incendio（待校对）,词库自动生成_待内容组校对
impulso,n,m,B1,,impulso（待校对）,impulso,Contexto: impulso.,例句待内容组补充（impulso）。,impulso.jpg,B1|n|进阶,专四,sincero（待校对）,acostumbrar（待校对）,estómago（待校对）,词库自动生成_待内容组校对
isabel,n,n/a,B1,,isabel（待校对）,isabel,Contexto: isabel.,例句待内容组补充（isabel）。,isabel.jpg,B1|n|进阶,专四,aliento（待校对）,género（待校对）,sara（待校对）,词库自动生成_待内容组校对
actualidad,n,f,B1,,actualidad（待校对）,actualidad,Contexto: actualidad.,例句待内容组补充（actualidad）。,actualidad.jpg,B1|n|进阶,专四,discusión（待校对）,psoe（待校对）,pasillo（待校对）,词库自动生成_待内容组校对
máscara,n,f,B1,,máscara（待校对）,máscara,Contexto: máscara.,例句待内容组补充（máscara）。,máscara.jpg,B1|n|进阶,专四,partida（待校对）,jurídico（待校对）,bailarín（待校对）,词库自动生成_待内容组校对
protesta,n,f,B1,,protesta（待校对）,protesta,Contexto: protesta.,例句待内容组补充（protesta）。,protesta.jpg,B1|n|进阶,专四,definitivo（待校对）,marcado（待校对）,ee（待校对）,词库自动生成_待内容组校对
veneno,n,m,B1,,veneno（待校对）,veneno,Contexto: veneno.,例句待内容组补充（veneno）。,veneno.jpg,B1|n|进阶,专四,rica（待校对）,filmar（待校对）,bastardo（待校对）,词库自动生成_待内容组校对
rose,adv,n/a,B1,,rose（待校对）,rose,Contexto: rose.,例句待内容组补充（rose）。,rose.jpg,B1|adv|进阶,专四,cifra（待校对）,alerta（待校对）,parlamento（待校对）,词库自动生成_待内容组校对
luke,adv,n/a,B1,,luke（待校对）,luke,Contexto: luke.,例句待内容组补充（luke）。,luke.jpg,B1|adv|进阶,专四,sensible（待校对）,enterrar（待校对）,h（待校对）,词库自动生成_待内容组校对
cartera,n,f,B1,,cartera（待校对）,cartera,Contexto: cartera.,例句待内容组补充（cartera）。,cartera.jpg,B1|n|进阶,专四,grandioso（待校对）,pastel（待校对）,empresario（待校对）,词库自动生成_待内容组校对
lejano,adj,n/a,B1,,lejano（待校对）,lejano,Contexto: lejano.,例句待内容组补充（lejano）。,lejano.jpg,B1|adj|进阶,专四,frecuente（待校对）,ganador（待校对）,ducha（待校对）,词库自动生成_待内容组校对
derivar,v,n/a,B1,,derivar（待校对）,derivar,Contexto: derivar.,例句待内容组补充（derivar）。,derivar.jpg,B1|v|变位|进阶,专四,moto（待校对）,girar（待校对）,excelencia（待校对）,词库自动生成_待内容组校对
encendido,adj,n/a,B1,,encendido（待校对）,encendido,Contexto: encendido.,例句待内容组补充（encendido）。,encendido.jpg,B1|adj|进阶,专四,investigador（待校对）,pasear（待校对）,ingreso（待校对）,词库自动生成_待内容组校对
canto,n,m,B1,,canto（待校对）,canto,Contexto: canto.,例句待内容组补充（canto）。,canto.jpg,B1|n|进阶,专四,consumir（待校对）,rescatar（待校对）,concentración（待校对）,词库自动生成_待内容组校对
lucy,adv,n/a,B1,,lucy（待校对）,lucy,Contexto: lucy.,例句待内容组补充（lucy）。,lucy.jpg,B1|adv|进阶,专四,fruto（待校对）,condenado（待校对）,aguardar（待校对）,词库自动生成_待内容组校对
situado,adj,n/a,B1,,situado（待校对）,situado,Contexto: situado.,例句待内容组补充（situado）。,situado.jpg,B1|adj|进阶,专四,azúcar（待校对）,órgano（待校对）,bicicleta（待校对）,词库自动生成_待内容组校对
oscar,adv,n/a,B1,,oscar（待校对）,oscar,Contexto: oscar.,例句待内容组补充（oscar）。,oscar.jpg,B1|adv|进阶,专四,experimentar（待校对）,castigo（待校对）,exposición（待校对）,词库自动生成_待内容组校对
tejido,n,m,B1,,tejido（待校对）,tejido,Contexto: tejido.,例句待内容组补充（tejido）。,tejido.jpg,B1|n|进阶,专四,apetecer（待校对）,gestión（待校对）,camarero（待校对）,词库自动生成_待内容组校对
enseñanza,n,f,B1,,enseñanza（待校对）,enseñanza,Contexto: enseñanza.,例句待内容组补充（enseñanza）。,enseñanza.jpg,B1|n|进阶,专四,molesto（待校对）,gracia（待校对）,amarillo（待校对）,词库自动生成_待内容组校对
vendedor,n,m,B1,,vendedor（待校对）,vendedor,Contexto: vendedor.,例句待内容组补充（vendedor）。,vendedor.jpg,B1|n|进阶,专四,billete（待校对）,sospecha（待校对）,ceder（待校对）,词库自动生成_待内容组校对
fundación,n,f,B1,,fundación（待校对）,fundación,Contexto: fundación.,例句待内容组补充（fundación）。,fundación.jpg,B1|n|进阶,专四,invitación（待校对）,reclamar（待校对）,anteriormente（待校对）,词库自动生成_待内容组校对
nervio,n,m,B1,,nervio（待校对）,nervio,Contexto: nervio.,例句待内容组补充（nervio）。,nervio.jpg,B1|n|进阶,专四,zorra（待校对）,gol（待校对）,eric（待校对）,词库自动生成_待内容组校对
ascender,v,n/a,B1,,ascender（待校对）,ascender,Contexto: ascender.,例句待内容组补充（ascender）。,ascender.jpg,B1|v|变位|进阶,专四,grano（待校对）,encargado（待校对）,rebelde（待校对）,词库自动生成_待内容组校对
park,adv,n/a,B1,,park（待校对）,park,Contexto: park.,例句待内容组补充（park）。,park.jpg,B1|adv|进阶,专四,valle（待校对）,entidad（待校对）,crema（待校对）,词库自动生成_待内容组校对
helicóptero,n,m,B1,,helicóptero（待校对）,helicóptero,Contexto: helicóptero.,例句待内容组补充（helicóptero）。,helicóptero.jpg,B1|n|进阶,专四,solar（待校对）,distrito（待校对）,almorzar（待校对）,词库自动生成_待内容组校对
significativo,adj,n/a,B1,,significativo（待校对）,significativo,Contexto: significativo.,例句待内容组补充（significativo）。,significativo.jpg,B1|adj|进阶,专四,ala（待校对）,uu（待校对）,intervención（待校对）,词库自动生成_待内容组校对
centrar,v,n/a,B1,,centrar（待校对）,centrar,Contexto: centrar.,例句待内容组补充（centrar）。,centrar.jpg,B1|v|变位|进阶,专四,muchísimo（待校对）,chino（待校对）,aparición（待校对）,词库自动生成_待内容组校对
eduardo,n,m,B1,,eduardo（待校对）,eduardo,Contexto: eduardo.,例句待内容组补充（eduardo）。,eduardo.jpg,B1|n|进阶,专四,inicio（待校对）,salsa（待校对）,kelly（待校对）,词库自动生成_待内容组校对
católico,n,m,B1,,católico（待校对）,católico,Contexto: católico.,例句待内容组补充（católico）。,católico.jpg,B1|n|进阶,专四,presentación（待校对）,octubre（待校对）,embajador（待校对）,词库自动生成_待内容组校对
equilibrio,n,m,B1,,equilibrio（待校对）,equilibrio,Contexto: equilibrio.,例句待内容组补充（equilibrio）。,equilibrio.jpg,B1|n|进阶,专四,urgente（待校对）,encerrado（待校对）,noviembre（待校对）,词库自动生成_待内容组校对
horario,n,m,B1,,horario（待校对）,horario,Contexto: horario.,例句待内容组补充（horario）。,horario.jpg,B1|n|进阶,专四,contribuir（待校对）,desesperado（待校对）,fundación（待校对）,词库自动生成_待内容组校对
garantía,n,f,B1,,garantía（待校对）,garantía,Contexto: garantía.,例句待内容组补充（garantía）。,garantía.jpg,B1|n|进阶,专四,izquierdo（待校对）,anna（待校对）,lesión（待校对）,词库自动生成_待内容组校对
camarada,n,f,B1,,camarada（待校对）,camarada,Contexto: camarada.,例句待内容组补充（camarada）。,camarada.jpg,B1|n|进阶,专四,combustible（待校对）,imaginación（待校对）,will（待校对）,词库自动生成_待内容组校对
invertir,v,n/a,B1,,invertir（待校对）,invertir,Contexto: invertir.,例句待内容组补充（invertir）。,invertir.jpg,B1|v|变位|进阶,专四,ofender（待校对）,fruta（待校对）,invitación（待校对）,词库自动生成_待内容组校对
generoso,adj,n/a,B1,,generoso（待校对）,generoso,Contexto: generoso.,例句待内容组补充（generoso）。,generoso.jpg,B1|adj|进阶,专四,brindar（待校对）,razonable（待校对）,pánico（待校对）,词库自动生成_待内容组校对
zorra,n,f,B1,,zorra（待校对）,zorra,Contexto: zorra.,例句待内容组补充（zorra）。,zorra.jpg,B1|n|进阶,专四,octubre（待校对）,sabio（待校对）,ingresar（待校对）,词库自动生成_待内容组校对
moto,n,m,B1,,moto（待校对）,moto,Contexto: moto.,例句待内容组补充（moto）。,moto.jpg,B1|n|进阶,专四,rose（待校对）,felicitación（待校对）,logro（待校对）,词库自动生成_待内容组校对
soledad,n,f,B1,,soledad（待校对）,soledad,Contexto: soledad.,例句待内容组补充（soledad）。,soledad.jpg,B1|n|进阶,专四,tendencia（待校对）,lágrima（待校对）,protesta（待校对）,词库自动生成_待内容组校对
plantar,v,n/a,B1,,plantar（待校对）,plantar,Contexto: plantar.,例句待内容组补充（plantar）。,plantar.jpg,B1|v|变位|进阶,专四,armario（待校对）,independencia（待校对）,arthur（待校对）,词库自动生成_待内容组校对
aconsejar,v,n/a,B1,,aconsejar（待校对）,aconsejar,Contexto: aconsejar.,例句待内容组补充（aconsejar）。,aconsejar.jpg,B1|v|变位|进阶,专四,régimen（待校对）,aviso（待校对）,sótano（待校对）,词库自动生成_待内容组校对
vicepresidente,n,n/a,B1,,vicepresidente（待校对）,vicepresidente,Contexto: vicepresidente.,例句待内容组补充（vicepresidente）。,vicepresidente.jpg,B1|n|进阶,专四,borrar（待校对）,patear（待校对）,ee（待校对）,词库自动生成_待内容组校对
guión,n,f,B1,,guión（待校对）,guión,Contexto: guión.,例句待内容组补充（guión）。,guión.jpg,B1|n|进阶,专四,puto（待校对）,salvaje（待校对）,posiblemente（待校对）,词库自动生成_待内容组校对
jones,adv,n/a,B1,,jones（待校对）,jones,Contexto: jones.,例句待内容组补充（jones）。,jones.jpg,B1|adv|进阶,专四,industrial（待校对）,limitar（待校对）,guarda（待校对）,词库自动生成_待内容组校对
primario,adj,n/a,B1,,primario（待校对）,primario,Contexto: primario.,例句待内容组补充（primario）。,primario.jpg,B1|adj|进阶,专四,consultar（待校对）,remedio（待校对）,caber（待校对）,词库自动生成_待内容组校对
lujo,n,m,B1,,lujo（待校对）,lujo,Contexto: lujo.,例句待内容组补充（lujo）。,lujo.jpg,B1|n|进阶,专四,instante（待校对）,posterior（待校对）,veneno（待校对）,词库自动生成_待内容组校对
concreto,n,m,B1,,concreto（待校对）,concreto,Contexto: concreto.,例句待内容组补充（concreto）。,concreto.jpg,B1|n|进阶,专四,centavo（待校对）,kate（待校对）,cristo（待校对）,词库自动生成_待内容组校对
esperado,adj,n/a,B1,,esperado（待校对）,esperado,Contexto: esperado.,例句待内容组补充（esperado）。,esperado.jpg,B1|adj|进阶,专四,lástima（待校对）,contemplar（待校对）,ayudante（待校对）,词库自动生成_待内容组校对
sede,n,n/a,B1,,sede（待校对）,sede,Contexto: sede.,例句待内容组补充（sede）。,sede.jpg,B1|n|进阶,专四,plantar（待校对）,piano（待校对）,caza（待校对）,词库自动生成_待内容组校对
sujetar,v,n/a,B1,,sujetar（待校对）,sujetar,Contexto: sujetar.,例句待内容组补充（sujetar）。,sujetar.jpg,B1|v|变位|进阶,专四,atractivo（待校对）,abordar（待校对）,temporal（待校对）,词库自动生成_待内容组校对
dosis,n,f,B1,,dosis（待校对）,dosis,Contexto: dosis.,例句待内容组补充（dosis）。,dosis.jpg,B1|n|进阶,专四,it（待校对）,traducir（待校对）,campeón（待校对）,词库自动生成_待内容组校对
grabación,n,f,B1,,grabación（待校对）,grabación,Contexto: grabación.,例句待内容组补充（grabación）。,grabación.jpg,B1|n|进阶,专四,ahorrar（待校对）,escritorio（待校对）,clark（待校对）,词库自动生成_待内容组校对
petróleo,n,m,B1,,petróleo（待校对）,petróleo,Contexto: petróleo.,例句待内容组补充（petróleo）。,petróleo.jpg,B1|n|进阶,专四,señoría（待校对）,consistir（待校对）,desagradable（待校对）,词库自动生成_待内容组校对
bailarín,n,n/a,B1,,bailarín（待校对）,bailarín,Contexto: bailarín.,例句待内容组补充（bailarín）。,bailarín.jpg,B1|n|进阶,专四,annie（待校对）,pata（待校对）,solucionar（待校对）,词库自动生成_待内容组校对
recuperación,n,f,B1,,recuperación（待校对）,recuperación,Contexto: recuperación.,例句待内容组补充（recuperación）。,recuperación.jpg,B1|n|进阶,专四,pasillo（待校对）,enojar（待校对）,botón（待校对）,词库自动生成_待内容组校对
conectado,adj,n/a,B1,,conectado（待校对）,conectado,Contexto: conectado.,例句待内容组补充（conectado）。,conectado.jpg,B1|adj|进阶,专四,argumento（待校对）,fundación（待校对）,ofender（待校对）,词库自动生成_待内容组校对
consulta,n,f,B1,,consulta（待校对）,consulta,Contexto: consulta.,例句待内容组补充（consulta）。,consulta.jpg,B1|n|进阶,专四,participación（待校对）,fabricar（待校对）,dispositivo（待校对）,词库自动生成_待内容组校对
