lemma,pos,gender,level,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
ofrecer,v,n/a,A1,,提供,ofrecer,Contexto: ofrecer.,例句待内容组补充（ofrecer）。,ofrecer.jpg,A1|v|变位|日常,,律师,来了,私人的,词库自动生成_待内容组校对
noticia,n,f,A1,,消息,noticia,Contexto: noticia.,例句待内容组补充（noticia）。,noticia.jpg,A1|n|日常,,agente（待校对）,说话；讲,列表,词库自动生成_待内容组校对
bajar,v,n/a,A1,,降低,bajar,Contexto: bajar.,例句待内容组补充（bajar）。,bajar.jpg,A1|v|变位|日常,,足够了,安全,人,词库自动生成_待内容组校对
desear,v,n/a,A1,,想,desear,Contexto: desear.,例句待内容组补充（desear）。,desear.jpg,A1|v|变位|日常,,工作,寻找,亲爱的,词库自动生成_待内容组校对
música,n,f,A1,,音乐,música,Contexto: música.,例句待内容组补充（música）。,música.jpg,A1|n|日常,,保持,下列的,模式,词库自动生成_待内容组校对
diablo,n,m,A1,,魔鬼,diablo,Contexto: diablo.,例句待内容组补充（diablo）。,diablo.jpg,A1|n|日常,,原因,出现,这,词库自动生成_待内容组校对
resto,n,m,A1,,休息,resto,Contexto: resto.,例句待内容组补充（resto）。,resto.jpg,A1|n|日常,,那里,改变,走,词库自动生成_待内容组校对
siguiente,adj,n/a,A1,,下列的,siguiente,Contexto: siguiente.,例句待内容组补充（siguiente）。,siguiente.jpg,A1|adj|日常,,攻击,确保,物种,词库自动生成_待内容组校对
cuidar,v,n/a,A1,,关心,cuidar,Contexto: cuidar.,例句待内容组补充（cuidar）。,cuidar.jpg,A1|v|变位|日常,,señorito（待校对）,成员,自由,词库自动生成_待内容组校对
médico,n,m,A1,,医生,médico,Contexto: médico.,例句待内容组补充（médico）。,médico.jpg,A1|n|日常,,银行,历史,儿子,词库自动生成_待内容组校对
carta,n,f,A1,,信,carta,Contexto: carta.,例句待内容组补充（carta）。,carta.jpg,A1|n|日常,,相同的,这,什么时候,词库自动生成_待内容组校对
preparar,v,n/a,A1,,准备,preparar,Contexto: preparar.,例句待内容组补充（preparar）。,preparar.jpg,A1|v|变位|日常,,选择,镇,一,词库自动生成_待内容组校对
don,n,n/a,A1,,礼物,don,Contexto: don.,例句待内容组补充（don）。,don.jpg,A1|n|日常,,绝不,家伙,总统,词库自动生成_待内容组校对
correcto,adj,n/a,A1,,正确的,correcto,Contexto: correcto.,例句待内容组补充（correcto）。,correcto.jpg,A1|adj|日常,,等待,婴儿,医生,词库自动生成_待内容组校对
programa,n,m,A1,,程序,programa,Contexto: programa.,例句待内容组补充（programa）。,programa.jpg,A1|n|日常,,哭,母狗,为了；因为,词库自动生成_待内容组校对
malo,adj,n/a,A1,ˈmalo,坏的,bad,Es una película mala.,是一部烂片。,malo.jpg,日常|形容词,,好的,新的,大的,词库自动生成_待内容组校对
sitio,n,m,A1,,地方,sitio,Contexto: sitio.,例句待内容组补充（sitio）。,sitio.jpg,A1|n|日常,,重要的,结果,正确的,词库自动生成_待内容组校对
campo,n,m,A1,,场地,campo,Contexto: campo.,例句待内容组补充（campo）。,campo.jpg,A1|n|日常,,牛,协议,医生,词库自动生成_待内容组校对
elegir,v,n/a,A1,,选择,elegir,Contexto: elegir.,例句待内容组补充（elegir）。,elegir.jpg,A1|v|变位|日常,,部长,朝向,打开,词库自动生成_待内容组校对
exactamente,adv,n/a,A1,,确切地,exactamente,Contexto: exactamente.,例句待内容组补充（exactamente）。,exactamente.jpg,A1|adv|日常,,制成,镇,国王,词库自动生成_待内容组校对
parar,v,n/a,A1,,摊位,parar,Contexto: parar.,例句待内容组补充（parar）。,parar.jpg,A1|v|变位|日常,,国王,他,需要,词库自动生成_待内容组校对
unido,adj,n/a,A1,,团结的,unido,Contexto: unido.,例句待内容组补充（unido）。,unido.jpg,A1|adj|日常,,多少,结婚,白天；天,词库自动生成_待内容组校对
desaparecer,v,n/a,A1,,消失,desaparecer,Contexto: desaparecer.,例句待内容组补充（desaparecer）。,desaparecer.jpg,A1|v|变位|日常,,拉屎,大的,手术,词库自动生成_待内容组校对
hermoso,adj,n/a,A1,,美丽的,hermoso,Contexto: hermoso.,例句待内容组补充（hermoso）。,hermoso.jpg,A1|adj|日常,,先生。,计划,儿子,词库自动生成_待内容组校对
mentir,v,n/a,A1,,说谎,mentir,Contexto: mentir.,例句待内容组补充（mentir）。,mentir.jpg,A1|v|变位|日常,,有,绅士,我的,词库自动生成_待内容组校对
romper,v,n/a,A1,,休息,romper,Contexto: romper.,例句待内容组补充（romper）。,romper.jpg,A1|v|变位|日常,,魔鬼,亲爱的,一半,词库自动生成_待内容组校对
invitar,v,n/a,A1,,邀请,invitar,Contexto: invitar.,例句待内容组补充（invitar）。,invitar.jpg,A1|v|变位|日常,,直到,建议,海,词库自动生成_待内容组校对
bonito,adj,n/a,A1,,漂亮的,bonito,Contexto: bonito.,例句待内容组补充（bonito）。,bonito.jpg,A1|adj|日常,,法官,活力,月,词库自动生成_待内容组校对
peor,adj,n/a,A1,,更糟,peor,Contexto: peor.,例句待内容组补充（peor）。,peor.jpg,A1|adj|日常,,事故,最后的,相当,词库自动生成_待内容组校对
obtener,v,n/a,A1,,获得,obtener,Contexto: obtener.,例句待内容组补充（obtener）。,obtener.jpg,A1|v|变位|日常,,破坏,我们的,和,词库自动生成_待内容组校对
molestar,v,n/a,A1,,惹恼,molestar,Contexto: molestar.,例句待内容组补充（molestar）。,molestar.jpg,A1|v|变位|日常,,游戏,这,打开,词库自动生成_待内容组校对
lejos,adv,n/a,A1,,远的,lejos,Contexto: lejos.,例句待内容组补充（lejos）。,lejos.jpg,A1|adv|日常,,分钟,的,得到,词库自动生成_待内容组校对
necesario,adj,n/a,A1,,必要的,necesario,Contexto: necesario.,例句待内容组补充（necesario）。,necesario.jpg,A1|adj|日常,,八,有,里面,词库自动生成_待内容组校对
cama,n,m,A1,,床,cama,Contexto: cama.,例句待内容组补充（cama）。,cama.jpg,A1|n|日常,,真的,知道,没有,词库自动生成_待内容组校对
utilizar,v,n/a,A1,,使用,utilizar,Contexto: utilizar.,例句待内容组补充（utilizar）。,utilizar.jpg,A1|v|变位|日常,,总统,等待,那,词库自动生成_待内容组校对
varios,adj,n/a,A1,,一些,varios,Contexto: varios.,例句待内容组补充（varios）。,varios.jpg,A1|adj|日常,,很少,原则,百万,词库自动生成_待内容组校对
abuelo,n,m,A1,,祖父,abuelo,Contexto: abuelo.,例句待内容组补充（abuelo）。,abuelo.jpg,A1|n|日常,,真的,照片,武器,词库自动生成_待内容组校对
viaje,n,m,A1,,旅行,viaje,Contexto: viaje.,例句待内容组补充（viaje）。,viaje.jpg,A1|n|日常,,电影,梦,未来,词库自动生成_待内容组校对
demonio,n,m,A1,,魔鬼,demonio,Contexto: demonio.,例句待内容组补充（demonio）。,demonio.jpg,A1|n|日常,,顾客,反对,支付,词库自动生成_待内容组校对
perfecto,adj,n/a,A1,,完美的,perfecto,Contexto: perfecto.,例句待内容组补充（perfecto）。,perfecto.jpg,A1|adj|日常,,游戏,手,酒店,词库自动生成_待内容组校对
raro,adj,n/a,A1,,酷儿,raro,Contexto: raro.,例句待内容组补充（raro）。,raro.jpg,A1|adj|日常,,有,打开,线,词库自动生成_待内容组校对
tirar,v,n/a,A1,,扔,tirar,Contexto: tirar.,例句待内容组补充（tirar）。,tirar.jpg,A1|v|变位|日常,,看,公平的,足够了,词库自动生成_待内容组校对
despertar,v,n/a,A1,,醒来,despertar,Contexto: despertar.,例句待内容组补充（despertar）。,despertar.jpg,A1|v|变位|日常,,穿,政策,学习,词库自动生成_待内容组校对
resultar,v,n/a,A1,,结果,resultar,Contexto: resultar.,例句待内容组补充（resultar）。,resultar.jpg,A1|v|变位|日常,,走,国家的,不可能的,词库自动生成_待内容组校对
oficial,adj,n/a,A1,,官方的,oficial,Contexto: oficial.,例句待内容组补充（oficial）。,oficial.jpg,A1|adj|日常,,儿子,士兵,活力,词库自动生成_待内容组校对
probablemente,adv,n/a,A1,,大概,probablemente,Contexto: probablemente.,例句待内容组补充（probablemente）。,probablemente.jpg,A1|adv|日常,,线,因为,得到,词库自动生成_待内容组校对
oficina,n,f,A1,,办公室,oficina,Contexto: oficina.,例句待内容组补充（oficina）。,oficina.jpg,A1|n|日常,,旧的；老的,在哪里,咖啡,词库自动生成_待内容组校对
continuar,v,n/a,A1,,继续,continuar,Contexto: continuar.,例句待内容组补充（continuar）。,continuar.jpg,A1|v|变位|日常,,是；对,邮政,这么多,词库自动生成_待内容组校对
responder,v,n/a,A1,,回复,responder,Contexto: responder.,例句待内容组补充（responder）。,responder.jpg,A1|v|变位|日常,,公司,后退,和；用,词库自动生成_待内容组校对
acción,n,f,A1,,行动,acción,Contexto: acción.,例句待内容组补充（acción）。,acción.jpg,A1|n|日常,,自由,当然,较少的,词库自动生成_待内容组校对
línea,n,f,A1,,线,línea,Contexto: línea.,例句待内容组补充（línea）。,línea.jpg,A1|n|日常,,通过,昨夜,调查,词库自动生成_待内容组校对
agente,n,n/a,A1,,agente（待校对）,agente,Contexto: agente.,例句待内容组补充（agente）。,agente.jpg,A1|n|日常,,问,陪伴,靠近,词库自动生成_待内容组校对
personal,adj,n/a,A1,,职员,personal,Contexto: personal.,例句待内容组补充（personal）。,personal.jpg,A1|adj|日常,,图像,继续,未来,词库自动生成_待内容组校对
papel,n,n/a,A1,,纸,papel,Contexto: papel.,例句待内容组补充（papel）。,papel.jpg,A1|n|日常,,依靠,计划,导演,词库自动生成_待内容组校对
ok,adj,n/a,A1,,好的,ok,Contexto: ok.,例句待内容组补充（ok）。,ok.jpg,A1|adj|日常,,商业,怀疑,和；用,词库自动生成_待内容组校对
aire,n,n/a,A1,,空气,aire,Contexto: aire.,例句待内容组补充（aire）。,aire.jpg,A1|n|日常,,团结的,两者都不,转变,词库自动生成_待内容组校对
arreglar,v,n/a,A1,,安排,arreglar,Contexto: arreglar.,例句待内容组补充（arreglar）。,arreglar.jpg,A1|v|变位|日常,,总是,眼睛,证明,词库自动生成_待内容组校对
puta,n,f,A1,,母狗,puta,Contexto: puta.,例句待内容组补充（puta）。,puta.jpg,A1|n|日常,,有,一般的,食物；饭,词库自动生成_待内容组校对
principio,n,m,A1,,原则,principio,Contexto: principio.,例句待内容组补充（principio）。,principio.jpg,A1|n|日常,,身体,坐,结果,词库自动生成_待内容组校对
simplemente,adv,n/a,A1,,简单地,simplemente,Contexto: simplemente.,例句待内容组补充（simplemente）。,simplemente.jpg,A1|adv|日常,,兴趣,交易,浴室,词库自动生成_待内容组校对
empresa,n,f,A1,,公司,empresa,Contexto: empresa.,例句待内容组补充（empresa）。,empresa.jpg,A1|n|日常,,清楚的,政府,五,词库自动生成_待内容组校对
diez,n,f,A1,,十,diez,Contexto: diez.,例句待内容组补充（diez）。,diez.jpg,A1|n|日常,,到,选择,其他的,词库自动生成_待内容组校对
director,n,m,A1,,导演,director,Contexto: director.,例句待内容组补充（director）。,director.jpg,A1|n|日常,,控制,公司,东西,词库自动生成_待内容组校对
través,n,n/a,A1,,通过,través,Contexto: través.,例句待内容组补充（través）。,través.jpg,A1|n|日常,,事务,年轻的,电影,词库自动生成_待内容组校对
producir,v,n/a,A1,,生产,producir,Contexto: producir.,例句待内容组补充（producir）。,producir.jpg,A1|v|变位|日常,,好的,破坏,谁,词库自动生成_待内容组校对
ejemplo,n,m,A1,,例子,ejemplo,Contexto: ejemplo.,例句待内容组补充（ejemplo）。,ejemplo.jpg,A1|n|日常,,那里,señorito（待校对）,区域,词库自动生成_待内容组校对
amo,n,m,A1,,爱,amo,Contexto: amo.,例句待内容组补充（amo）。,amo.jpg,A1|n|日常,,问题,消息,协议,词库自动生成_待内容组校对
rey,n,n/a,A1,,国王,rey,Contexto: rey.,例句待内容组补充（rey）。,rey.jpg,A1|n|日常,,问,听到,太太,词库自动生成_待内容组校对
cuarto,n,m,A1,,房间,cuarto,Contexto: cuarto.,例句待内容组补充（cuarto）。,cuarto.jpg,A1|n|日常,,谁,放大,那,词库自动生成_待内容组校对
idiota,adj,n/a,A1,,笨蛋,idiota,Contexto: idiota.,例句待内容组补充（idiota）。,idiota.jpg,A1|adj|日常,,红色的,查看,通过,词库自动生成_待内容组校对
verdadero,adj,n/a,A1,,真的,verdadero,Contexto: verdadero.,例句待内容组补充（verdadero）。,verdadero.jpg,A1|adj|日常,,年,国王,想象,词库自动生成_待内容组校对
tanto,adj,n/a,A1,,这么多,tanto,Contexto: tanto.,例句待内容组补充（tanto）。,tanto.jpg,A1|adj|日常,,结束,纸,相当,词库自动生成_待内容组校对
españa,n,f,A1,,西班牙,españa,Contexto: españa.,例句待内容组补充（españa）。,españa.jpg,A1|n|日常,,朋友（男）,对待,欲望,词库自动生成_待内容组校对
pesar,v,n/a,A1,,称重,pesar,Contexto: pesar.,例句待内容组补充（pesar）。,pesar.jpg,A1|v|变位|日常,,军队,在,简单地,词库自动生成_待内容组校对
probar,v,n/a,A1,,证明,probar,Contexto: probar.,例句待内容组补充（probar）。,probar.jpg,A1|v|变位|日常,,这里,伙伴,白天；天,词库自动生成_待内容组校对
bastar,v,n/a,A1,,足够了,bastar,Contexto: bastar.,例句待内容组补充（bastar）。,bastar.jpg,A1|v|变位|日常,,atención（待校对）,一,开始,词库自动生成_待内容组校对
decisión,n,f,A1,,决定,decisión,Contexto: decisión.,例句待内容组补充（decisión）。,decisión.jpg,A1|n|日常,,某人,射击,回复,词库自动生成_待内容组校对
demás,pron,n/a,A1,,其他的,demás,Contexto: demás.,例句待内容组补充（demás）。,demás.jpg,A1|pron|日常,,结婚,物种,多少,词库自动生成_待内容组校对
control,n,n/a,A1,,控制,control,Contexto: control.,例句待内容组补充（control）。,control.jpg,A1|n|日常,,包括,咖啡,律师,词库自动生成_待内容组校对
sra.,adv,n/a,A1,,太太,sra.,Contexto: sra..,例句待内容组补充（sra.）。,sra.jpg,A1|adv|日常,,根据,游戏,尽管,词库自动生成_待内容组校对
hospital,n,n/a,A1,,医院,hospital,Contexto: hospital.,例句待内容组补充（hospital）。,hospital.jpg,A1|n|日常,,团结的,离开,太太,词库自动生成_待内容组校对
marido,n,m,A1,,丈夫,marido,Contexto: marido.,例句待内容组补充（marido）。,marido.jpg,A1|n|日常,,更好的,出去,哪个,词库自动生成_待内容组校对
fuego,n,m,A1,,火,fuego,Contexto: fuego.,例句待内容组补充（fuego）。,fuego.jpg,A1|n|日常,,事故,唱歌,较少的,词库自动生成_待内容组校对
tema,n,m,A1,,问题,tema,Contexto: tema.,例句待内容组补充（tema）。,tema.jpg,A1|n|日常,,银行,海,事故,词库自动生成_待内容组校对
respuesta,n,f,A1,,回答,respuesta,Contexto: respuesta.,例句待内容组补充（respuesta）。,respuesta.jpg,A1|n|日常,,对待,礼物,你的,词库自动生成_待内容组校对
nivel,n,n/a,A1,,等级,nivel,Contexto: nivel.,例句待内容组补充（nivel）。,nivel.jpg,A1|n|日常,,señorito（待校对）,抓牢,放,词库自动生成_待内容组校对
evitar,v,n/a,A1,,避免,evitar,Contexto: evitar.,例句待内容组补充（evitar）。,evitar.jpg,A1|v|变位|日常,,游戏,的,失去,词库自动生成_待内容组校对
estudio,n,m,A1,,学习,estudio,Contexto: estudio.,例句待内容组补充（estudio）。,estudio.jpg,A1|n|日常,,问,下一个,支付,词库自动生成_待内容组校对
secreto,n,m,A1,,秘密,secreto,Contexto: secreto.,例句待内容组补充（secreto）。,secreto.jpg,A1|n|日常,,出现,回去,结尾,词库自动生成_待内容组校对
mensaje,n,m,A1,,信息,mensaje,Contexto: mensaje.,例句待内容组补充（mensaje）。,mensaje.jpg,A1|n|日常,,绝不,简单的,更喜欢,词库自动生成_待内容组校对
resultado,n,m,A1,,结果,resultado,Contexto: resultado.,例句待内容组补充（resultado）。,resultado.jpg,A1|n|日常,,一半,打开,继续,词库自动生成_待内容组校对
error,n,m,A1,,错误,error,Contexto: error.,例句待内容组补充（error）。,error.jpg,A1|n|日常,,到,原因,交易,词库自动生成_待内容组校对
futuro,n,m,A1,,未来,futuro,Contexto: futuro.,例句待内容组补充（futuro）。,futuro.jpg,A1|n|日常,,空气,索莱尔,然后,词库自动生成_待内容组校对
lleno,adj,n/a,A1,,满的,lleno,Contexto: lleno.,例句待内容组补充（lleno）。,lleno.jpg,A1|adj|日常,,有,准备好了,游戏,词库自动生成_待内容组校对
maldito,adj,n/a,A1,,该死的,maldito,Contexto: maldito.,例句待内容组补充（maldito）。,maldito.jpg,A1|adj|日常,,下一个,两个都,仅有的,词库自动生成_待内容组校对
compañero,n,m,A1,,伙伴,compañero,Contexto: compañero.,例句待内容组补充（compañero）。,compañero.jpg,A1|n|日常,,今天,拿,更喜欢,词库自动生成_待内容组校对
soler,v,n/a,A1,,索莱尔,soler,Contexto: soler.,例句待内容组补充（soler）。,soler.jpg,A1|v|变位|日常,,应得,手术,会议,词库自动生成_待内容组校对
reconocer,v,n/a,A1,,认出,reconocer,Contexto: reconocer.,例句待内容组补充（reconocer）。,reconocer.jpg,A1|v|变位|日常,,这,矿,职业,词库自动生成_待内容组校对
pobre,adj,n/a,A1,,贫穷的,pobre,Contexto: pobre.,例句待内容组补充（pobre）。,pobre.jpg,A1|adj|日常,,谋杀,射击,除了,词库自动生成_待内容组校对
atención,n,f,A1,,atención（待校对）,atención,Contexto: atención.,例句待内容组补充（atención）。,atención.jpg,A1|n|日常,,太多了,脚,历史,词库自动生成_待内容组校对
zona,n,f,A1,,区域,zona,Contexto: zona.,例句待内容组补充（zona）。,zona.jpg,A1|n|日常,,哪个,需要,法官,词库自动生成_待内容组校对
vista,n,f,A1,,看法,vista,Contexto: vista.,例句待内容组补充（vista）。,vista.jpg,A1|n|日常,,方式,手,称呼,词库自动生成_待内容组校对
escapar,v,n/a,A1,,逃脱,escapar,Contexto: escapar.,例句待内容组补充（escapar）。,escapar.jpg,A1|v|变位|日常,,哪个,一对,出现,词库自动生成_待内容组校对
cumplir,v,n/a,A1,,达到,cumplir,Contexto: cumplir.,例句待内容组补充（cumplir）。,cumplir.jpg,A1|v|变位|日常,,她,我们,博士。,词库自动生成_待内容组校对
edad,n,f,A1,,年龄,edad,Contexto: edad.,例句待内容组补充（edad）。,edad.jpg,A1|n|日常,,或许,支付,世纪,词库自动生成_待内容组校对
maldito,n,m,A1,,该死的,maldito,Contexto: maldito.,例句待内容组补充（maldito）。,maldito.jpg,A1|n|日常,,爱,选择,受害者,词库自动生成_待内容组校对
comprender,v,n/a,A1,,抓牢,comprender,Contexto: comprender.,例句待内容组补充（comprender）。,comprender.jpg,A1|v|变位|日常,,茶,婴儿,足够的,词库自动生成_待内容组校对
suyo,pron,n/a,A1,,他的,suyo,Contexto: suyo.,例句待内容组补充（suyo）。,suyo.jpg,A1|pron|日常,,旧的；老的,难的,强的,词库自动生成_待内容组校对
mandar,v,n/a,A1,,发送,mandar,Contexto: mandar.,例句待内容组补充（mandar）。,mandar.jpg,A1|v|变位|日常,,马,礼物,准备好,词库自动生成_待内容组校对
abogado,n,m,A1,,律师,abogado,Contexto: abogado.,例句待内容组补充（abogado）。,abogado.jpg,A1|n|日常,,放,高的,大学,词库自动生成_待内容组校对
madrid,n,n/a,A1,,马德里,madrid,Contexto: madrid.,例句待内容组补充（madrid）。,madrid.jpg,A1|n|日常,,儿子,存在,证明,词库自动生成_待内容组校对
dirección,n,f,A1,,地址,dirección,Contexto: dirección.,例句待内容组补充（dirección）。,dirección.jpg,A1|n|日常,,区域,飞,土地,词库自动生成_待内容组校对
partir,v,n/a,A1,,离开,partir,Contexto: partir.,例句待内容组补充（partir）。,partir.jpg,A1|v|变位|日常,,头,自由,国王,词库自动生成_待内容组校对
dr.,adv,n/a,A1,,博士。,dr.,Contexto: dr..,例句待内容组补充（dr.）。,dr.jpg,A1|adv|日常,,俱乐部,远的,和,词库自动生成_待内容组校对
temer,v,n/a,A1,,害怕,temer,Contexto: temer.,例句待内容组补充（temer）。,temer.jpg,A1|v|变位|日常,,美丽的,多发性硬化症。,鉴于,词库自动生成_待内容组校对
alegrar,v,n/a,A1,,格莱登,alegrar,Contexto: alegrar.,例句待内容组补充（alegrar）。,alegrar.jpg,A1|v|变位|日常,,自由的,没有任何,一,词库自动生成_待内容组校对
estúpido,adj,n/a,A1,,笨蛋,estúpido,Contexto: estúpido.,例句待内容组补充（estúpido）。,estúpido.jpg,A1|adj|日常,,害怕,艺术,能,词库自动生成_待内容组校对
fondo,n,m,A1,,背景,fondo,Contexto: fondo.,例句待内容组补充（fondo）。,fondo.jpg,A1|n|日常,,点,政策,害怕,词库自动生成_待内容组校对
llorar,v,n/a,A1,,哭,llorar,Contexto: llorar.,例句待内容组补充（llorar）。,llorar.jpg,A1|v|变位|日常,,游戏,在哪里,杰出的,词库自动生成_待内容组校对
poco,adj,n/a,A1,ˈpoko,很少,little/few,Hablas un poco de español.,你会说一点西语。,poco.jpg,日常|副词,,很多,全部,永远,词库自动生成_待内容组校对
señorito,n,m,A1,,señorito（待校对）,señorito,Contexto: señorito.,例句待内容组补充（señorito）。,señorito.jpg,A1|n|日常,,过去的,证明,其他的,词库自动生成_待内容组校对
lindo,adj,n/a,A1,,好的,lindo,Contexto: lindo.,例句待内容组补充（lindo）。,lindo.jpg,A1|adj|日常,,案件,生活,根据,词库自动生成_待内容组校对
medio,adj,n/a,A1,,一半,medio,Contexto: medio.,例句待内容组补充（medio）。,medio.jpg,A1|adj|日常,,交易,多发性硬化症。,或许,词库自动生成_待内容组校对
compañía,n,f,A1,,公司,compañía,Contexto: compañía.,例句待内容组补充（compañía）。,compañía.jpg,A1|n|日常,,开始,学校,因为,词库自动生成_待内容组校对
tranquilar,v,n/a,A1,,冷静下来,tranquilar,Contexto: tranquilar.,例句待内容组补充（tranquilar）。,tranquilar.jpg,A1|v|变位|日常,,房子；家,那,没有什么,词库自动生成_待内容组校对
actuar,v,n/a,A1,,行为,actuar,Contexto: actuar.,例句待内容组补充（actuar）。,actuar.jpg,A1|v|变位|日常,,例子,快乐的,改变,词库自动生成_待内容组校对
proceso,n,m,A1,,过程,proceso,Contexto: proceso.,例句待内容组补充（proceso）。,proceso.jpg,A1|n|日常,,主要的,感觉,头发,词库自动生成_待内容组校对
investigación,n,f,A1,,调查,investigación,Contexto: investigación.,例句待内容组补充（investigación）。,investigación.jpg,A1|n|日常,,似乎,模式,房间,词库自动生成_待内容组校对
tonto,adj,n/a,A1,,愚蠢的,tonto,Contexto: tonto.,例句待内容组补充（tonto）。,tonto.jpg,A1|adj|日常,,哪个,哟,两个都,词库自动生成_待内容组校对
café,n,n/a,A1,,咖啡,café,Contexto: café.,例句待内容组补充（café）。,café.jpg,A1|n|日常,,很多,小路,等待,词库自动生成_待内容组校对
duda,n,f,A1,,怀疑,duda,Contexto: duda.,例句待内容组补充（duda）。,duda.jpg,A1|n|日常,,走,火,一般的,词库自动生成_待内容组校对
preferir,v,n/a,A1,,更喜欢,preferir,Contexto: preferir.,例句待内容组补充（preferir）。,preferir.jpg,A1|v|变位|日常,,马,那里,浴室,词库自动生成_待内容组校对
conducir,v,n/a,A1,,驾驶,conducir,Contexto: conducir.,例句待内容组补充（conducir）。,conducir.jpg,A1|v|变位|日常,,除了,后,乐趣,词库自动生成_待内容组校对
mía,n,f,A1,,矿,mía,Contexto: mía.,例句待内容组补充（mía）。,mía.jpg,A1|n|日常,,你,看,改变,词库自动生成_待内容组校对
ropa,n,f,A1,,衣服,ropa,Contexto: ropa.,例句待内容组补充（ropa）。,ropa.jpg,A1|n|日常,,认为,真的,摊位,词库自动生成_待内容组校对
valor,n,m,A1,,值得,valor,Contexto: valor.,例句待内容组补充（valor）。,valor.jpg,A1|n|日常,,原谅,老师,格莱登,词库自动生成_待内容组校对
profesor,n,m,A1,,老师,profesor,Contexto: profesor.,例句待内容组补充（profesor）。,profesor.jpg,A1|n|日常,,青睐,真的,学校,词库自动生成_待内容组校对
reunión,n,f,A1,,会议,reunión,Contexto: reunión.,例句待内容组补充（reunión）。,reunión.jpg,A1|n|日常,,准备好,班级,满的,词库自动生成_待内容组校对
boca,n,f,A1,,boca（待校对）,boca,Contexto: boca.,例句待内容组补充（boca）。,boca.jpg,A1|n|日常,,自由,关于,真实的,词库自动生成_待内容组校对
john,adv,n/a,A1,,约翰,john,Contexto: john.,例句待内容组补充（john）。,john.jpg,A1|adv|日常,,手术,欲望,小路,词库自动生成_待内容组校对
cámara,n,f,A1,,相机,cámara,Contexto: cámara.,例句待内容组补充（cámara）。,cámara.jpg,A1|n|日常,,结束,星星,线,词库自动生成_待内容组校对
conocido,adj,n/a,A1,,熟人,conocido,Contexto: conocido.,例句待内容组补充（conocido）。,conocido.jpg,A1|adj|日常,,没有任何,七,红色的,词库自动生成_待内容组校对
espacio,n,m,A1,,空间,espacio,Contexto: espacio.,例句待内容组补充（espacio）。,espacio.jpg,A1|n|日常,,昨夜,与你,纸,词库自动生成_待内容组校对
encima,adv,n/a,A1,,在,encima,Contexto: encima.,例句待内容组补充（encima）。,encima.jpg,A1|adv|日常,,支付,自由,我们,词库自动生成_待内容组校对
imagen,n,n/a,A1,,图像,imagen,Contexto: imagen.,例句待内容组补充（imagen）。,imagen.jpg,A1|n|日常,,爱,医生,结尾,词库自动生成_待内容组校对
abierto,adj,n/a,A1,,打开,abierto,Contexto: abierto.,例句待内容组补充（abierto）。,abierto.jpg,A1|adj|日常,,眼睛,弄清楚,似乎,词库自动生成_待内容组校对
bajo,adj,n/a,A1,,低的,bajo,Contexto: bajo.,例句待内容组补充（bajo）。,bajo.jpg,A1|adj|日常,,颜色,感觉,恨,词库自动生成_待内容组校对
cargo,n,m,A1,,邮政,cargo,Contexto: cargo.,例句待内容组补充（cargo）。,cargo.jpg,A1|n|日常,,已经,发生,消失,词库自动生成_待内容组校对
caballero,n,m,A1,,绅士,caballero,Contexto: caballero.,例句待内容组补充（caballero）。,caballero.jpg,A1|n|日常,,旧的；老的,学习,写,词库自动生成_待内容组校对
cantar,v,n/a,A1,,唱歌,cantar,Contexto: cantar.,例句待内容组补充（cantar）。,cantar.jpg,A1|v|变位|日常,,正确的,思考,上帝,词库自动生成_待内容组校对
posibilidad,n,f,A1,,可能性,posibilidad,Contexto: posibilidad.,例句待内容组补充（posibilidad）。,posibilidad.jpg,A1|n|日常,,愚蠢的,音乐,这么多,词库自动生成_待内容组校对
detrás,adv,n/a,A1,,在后面,detrás,Contexto: detrás.,例句待内容组补充（detrás）。,detrás.jpg,A1|adv|日常,,证明,低的,有,词库自动生成_待内容组校对
proteger,v,n/a,A1,,保护,proteger,Contexto: proteger.,例句待内容组补充（proteger）。,proteger.jpg,A1|v|变位|日常,,四,创造,公司,词库自动生成_待内容组校对
universidad,n,f,A1,,大学,universidad,Contexto: universidad.,例句待内容组补充（universidad）。,universidad.jpg,A1|n|日常,,工作,青睐,系统,词库自动生成_待内容组校对
sufrir,v,n/a,A1,,遭受,sufrir,Contexto: sufrir.,例句待内容组补充（sufrir）。,sufrir.jpg,A1|v|变位|日常,,相机,书,失去,词库自动生成_待内容组校对
golpear,v,n/a,A1,,打,golpear,Contexto: golpear.,例句待内容组补充（golpear）。,golpear.jpg,A1|v|变位|日常,,寻找,看待,WHO,词库自动生成_待内容组校对
abandonar,v,n/a,A1,,放弃,abandonar,Contexto: abandonar.,例句待内容组补充（abandonar）。,abandonar.jpg,A1|v|变位|日常,,那里,穿,常见的,词库自动生成_待内容组校对
consejo,n,m,A1,,建议,consejo,Contexto: consejo.,例句待内容组补充（consejo）。,consejo.jpg,A1|n|日常,,你,私人的,人们,词库自动生成_待内容组校对
asesino,n,m,A1,,杀手,asesino,Contexto: asesino.,例句待内容组补充（asesino）。,asesino.jpg,A1|n|日常,,有,目的,遭受,词库自动生成_待内容组校对
