lemma,pos,gender,level,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
lesbiano,adj,n/a,C1,,lesbiano（待校对）,lesbiano,Contexto: lesbiano.,例句待内容组补充（lesbiano）。,lesbiano.jpg,C1|adj|高级,专八,legislativo（待校对）,barril（待校对）,inconveniente（待校对）,词库自动生成_待内容组校对
rehabilitación,n,f,C1,,rehabilitación（待校对）,rehabilitación,Contexto: rehabilitación.,例句待内容组补充（rehabilitación）。,rehabilitación.jpg,C1|n|高级,专八,burro（待校对）,perrito（待校对）,art（待校对）,词库自动生成_待内容组校对
vena,n,f,C1,,vena（待校对）,vena,Contexto: vena.,例句待内容组补充（vena）。,vena.jpg,C1|n|高级,专八,ali（待校对）,afeitar（待校对）,bigote（待校对）,词库自动生成_待内容组校对
abeja,n,f,C1,,abeja（待校对）,abeja,Contexto: abeja.,例句待内容组补充（abeja）。,abeja.jpg,C1|n|高级,专八,luchador（待校对）,suicida（待校对）,agotar（待校对）,词库自动生成_待内容组校对
francis,adv,n/a,C1,,francis（待校对）,francis,Contexto: francis.,例句待内容组补充（francis）。,francis.jpg,C1|adv|高级,专八,estrellar（待校对）,práctico（待校对）,vano（待校对）,词库自动生成_待内容组校对
conquista,n,f,C1,,conquista（待校对）,conquista,Contexto: conquista.,例句待内容组补充（conquista）。,conquista.jpg,C1|n|高级,专八,lorenzo（待校对）,recta（待校对）,nido（待校对）,词库自动生成_待内容组校对
marica,n,f,C1,,marica（待校对）,marica,Contexto: marica.,例句待内容组补充（marica）。,marica.jpg,C1|n|高级,专八,infraestructura（待校对）,vulnerable（待校对）,siesta（待校对）,词库自动生成_待内容组校对
astuto,adj,n/a,C1,,astuto（待校对）,astuto,Contexto: astuto.,例句待内容组补充（astuto）。,astuto.jpg,C1|adj|高级,专八,talla（待校对）,incendiar（待校对）,harold（待校对）,词库自动生成_待内容组校对
tornar,v,n/a,C1,,tornar（待校对）,tornar,Contexto: tornar.,例句待内容组补充（tornar）。,tornar.jpg,C1|v|变位|高级,专八,comparado（待校对）,participante（待校对）,latinoamericano（待校对）,词库自动生成_待内容组校对
ajo,n,m,C1,,ajo（待校对）,ajo,Contexto: ajo.,例句待内容组补充（ajo）。,ajo.jpg,C1|n|高级,专八,vaciar（待校对）,alfredo（待校对）,ídolo（待校对）,词库自动生成_待内容组校对
proyección,n,f,C1,,proyección（待校对）,proyección,Contexto: proyección.,例句待内容组补充（proyección）。,proyección.jpg,C1|n|高级,专八,sue（待校对）,válido（待校对）,neil（待校对）,词库自动生成_待内容组校对
díselo,adv,n/a,C1,,díselo（待校对）,díselo,Contexto: díselo.,例句待内容组补充（díselo）。,díselo.jpg,C1|adv|高级,专八,brigada（待校对）,estrellar（待校对）,gatito（待校对）,词库自动生成_待内容组校对
cuerno,n,m,C1,,cuerno（待校对）,cuerno,Contexto: cuerno.,例句待内容组补充（cuerno）。,cuerno.jpg,C1|n|高级,专八,astuto（待校对）,suprema（待校对）,respaldar（待校对）,词库自动生成_待内容组校对
keith,n,n/a,C1,,keith（待校对）,keith,Contexto: keith.,例句待内容组补充（keith）。,keith.jpg,C1|n|高级,专八,estrellar（待校对）,comprador（待校对）,complicar（待校对）,词库自动生成_待内容组校对
evidentemente,adv,n/a,C1,,evidentemente（待校对）,evidentemente,Contexto: evidentemente.,例句待内容组补充（evidentemente）。,evidentemente.jpg,C1|adv|高级,专八,preso（待校对）,tirador（待校对）,cultivar（待校对）,词库自动生成_待内容组校对
bretaña,n,f,C1,,bretaña（待校对）,bretaña,Contexto: bretaña.,例句待内容组补充（bretaña）。,bretaña.jpg,C1|n|高级,专八,hong（待校对）,ocupación（待校对）,respectivo（待校对）,词库自动生成_待内容组校对
gatito,n,m,C1,,gatito（待校对）,gatito,Contexto: gatito.,例句待内容组补充（gatito）。,gatito.jpg,C1|n|高级,专八,ataúd（待校对）,la habana（待校对）,watson（待校对）,词库自动生成_待内容组校对
joaquín,n,n/a,C1,,joaquín（待校对）,joaquín,Contexto: joaquín.,例句待内容组补充（joaquín）。,joaquín.jpg,C1|n|高级,专八,estelar（待校对）,atascado（待校对）,perjudicar（待校对）,词库自动生成_待内容组校对
asignar,v,n/a,C1,,asignar（待校对）,asignar,Contexto: asignar.,例句待内容组补充（asignar）。,asignar.jpg,C1|v|变位|高级,专八,ochenta（待校对）,vietnam（待校对）,jess（待校对）,词库自动生成_待内容组校对
brandon,adv,n/a,C1,,brandon（待校对）,brandon,Contexto: brandon.,例句待内容组补充（brandon）。,brandon.jpg,C1|adv|高级,专八,reforzar（待校对）,multiplicar（待校对）,procesar（待校对）,词库自动生成_待内容组校对
orinar,v,n/a,C1,,orinar（待校对）,orinar,Contexto: orinar.,例句待内容组补充（orinar）。,orinar.jpg,C1|v|变位|高级,专八,detestar（待校对）,animado（待校对）,atascado（待校对）,词库自动生成_待内容组校对
riñón,n,n/a,C1,,riñón（待校对）,riñón,Contexto: riñón.,例句待内容组补充（riñón）。,riñón.jpg,C1|n|高级,专八,administrador（待校对）,mandato（待校对）,habitar（待校对）,词库自动生成_待内容组校对
graduar,v,n/a,C1,,graduar（待校对）,graduar,Contexto: graduar.,例句待内容组补充（graduar）。,graduar.jpg,C1|v|变位|高级,专八,veterano（待校对）,barril（待校对）,arquitectura（待校对）,词库自动生成_待内容组校对
preso,adj,n/a,C1,,preso（待校对）,preso,Contexto: preso.,例句待内容组补充（preso）。,preso.jpg,C1|adj|高级,专八,terminal（待校对）,tobillo（待校对）,introducción（待校对）,词库自动生成_待内容组校对
aplaudir,v,n/a,C1,,aplaudir（待校对）,aplaudir,Contexto: aplaudir.,例句待内容组补充（aplaudir）。,aplaudir.jpg,C1|v|变位|高级,专八,estratégico（待校对）,legislativo（待校对）,evidentemente（待校对）,词库自动生成_待内容组校对
dictadura,n,f,C1,,dictadura（待校对）,dictadura,Contexto: dictadura.,例句待内容组补充（dictadura）。,dictadura.jpg,C1|n|高级,专八,suprema（待校对）,soporte（待校对）,monetario（待校对）,词库自动生成_待内容组校对
marihuana,n,f,C1,,marihuana（待校对）,marihuana,Contexto: marihuana.,例句待内容组补充（marihuana）。,marihuana.jpg,C1|n|高级,专八,tirador（待校对）,ali（待校对）,estrangular（待校对）,词库自动生成_待内容组校对
freír,v,n/a,C1,,freír（待校对）,freír,Contexto: freír.,例句待内容组补充（freír）。,freír.jpg,C1|v|变位|高级,专八,abundante（待校对）,latinoamericano（待校对）,cuerno（待校对）,词库自动生成_待内容组校对
habitar,v,n/a,C1,,habitar（待校对）,habitar,Contexto: habitar.,例句待内容组补充（habitar）。,habitar.jpg,C1|v|变位|高级,专八,teddy（待校对）,white（待校对）,leve（待校对）,词库自动生成_待内容组校对
niebla,n,f,C1,,niebla（待校对）,niebla,Contexto: niebla.,例句待内容组补充（niebla）。,niebla.jpg,C1|n|高级,专八,complicar（待校对）,anular（待校对）,respaldar（待校对）,词库自动生成_待内容组校对
soporte,n,n/a,C1,,soporte（待校对）,soporte,Contexto: soporte.,例句待内容组补充（soporte）。,soporte.jpg,C1|n|高级,专八,directivo（待校对）,ficha（待校对）,demócrata（待校对）,词库自动生成_待内容组校对
detestar,v,n/a,C1,,detestar（待校对）,detestar,Contexto: detestar.,例句待内容组补充（detestar）。,detestar.jpg,C1|v|变位|高级,专八,lincoln（待校对）,nudo（待校对）,ajo（待校对）,词库自动生成_待内容组校对
masaje,n,m,C1,,masaje（待校对）,masaje,Contexto: masaje.,例句待内容组补充（masaje）。,masaje.jpg,C1|n|高级,专八,cadera（待校对）,aprendizaje（待校对）,institucional（待校对）,词库自动生成_待内容组校对
vaciar,v,n/a,C1,,vaciar（待校对）,vaciar,Contexto: vaciar.,例句待内容组补充（vaciar）。,vaciar.jpg,C1|v|变位|高级,专八,habitar（待校对）,siesta（待校对）,pierre（待校对）,词库自动生成_待内容组校对
ethan,adv,n/a,C1,,ethan（待校对）,ethan,Contexto: ethan.,例句待内容组补充（ethan）。,ethan.jpg,C1|adv|高级,专八,terminal（待校对）,rehabilitación（待校对）,calendario（待校对）,词库自动生成_待内容组校对
implicado,adj,n/a,C1,,implicado（待校对）,implicado,Contexto: implicado.,例句待内容组补充（implicado）。,implicado.jpg,C1|adj|高级,专八,programación（待校对）,proclamar（待校对）,susto（待校对）,词库自动生成_待内容组校对
nombrado,adj,n/a,C1,,nombrado（待校对）,nombrado,Contexto: nombrado.,例句待内容组补充（nombrado）。,nombrado.jpg,C1|adj|高级,专八,queria（待校对）,residir（待校对）,polémica（待校对）,词库自动生成_待内容组校对
caramba,n,f,C1,,caramba（待校对）,caramba,Contexto: caramba.,例句待内容组补充（caramba）。,caramba.jpg,C1|n|高级,专八,juramento（待校对）,dió（待校对）,gonzalo（待校对）,词库自动生成_待内容组校对
ellen,adv,n/a,C1,,ellen（待校对）,ellen,Contexto: ellen.,例句待内容组补充（ellen）。,ellen.jpg,C1|adv|高级,专八,implicado（待校对）,spencer（待校对）,harris（待校对）,词库自动生成_待内容组校对
inaugurar,v,n/a,C1,,inaugurar（待校对）,inaugurar,Contexto: inaugurar.,例句待内容组补充（inaugurar）。,inaugurar.jpg,C1|v|变位|高级,专八,documentación（待校对）,moreno（待校对）,picar（待校对）,词库自动生成_待内容组校对
geografía,n,f,C1,,geografía（待校对）,geografía,Contexto: geografía.,例句待内容组补充（geografía）。,geografía.jpg,C1|n|高级,专八,masaje（待校对）,estrangular（待校对）,legislativo（待校对）,词库自动生成_待内容组校对
anular,v,n/a,C1,,anular（待校对）,anular,Contexto: anular.,例句待内容组补充（anular）。,anular.jpg,C1|v|变位|高级,专八,detestar（待校对）,comprador（待校对）,portal（待校对）,词库自动生成_待内容组校对
correctamente,adv,n/a,C1,,correctamente（待校对）,correctamente,Contexto: correctamente.,例句待内容组补充（correctamente）。,correctamente.jpg,C1|adv|高级,专八,proclamar（待校对）,retrasado（待校对）,polémica（待校对）,词库自动生成_待内容组校对
mensajero,n,m,C1,,mensajero（待校对）,mensajero,Contexto: mensajero.,例句待内容组补充（mensajero）。,mensajero.jpg,C1|n|高级,专八,monetario（待校对）,licor（待校对）,obsesión（待校对）,词库自动生成_待内容组校对
madrileño,adj,n/a,C1,,madrileño（待校对）,madrileño,Contexto: madrileño.,例句待内容组补充（madrileño）。,madrileño.jpg,C1|adj|高级,专八,disputar（待校对）,estímulo（待校对）,antigüedad（待校对）,词库自动生成_待内容组校对
tiroteo,n,m,C1,,tiroteo（待校对）,tiroteo,Contexto: tiroteo.,例句待内容组补充（tiroteo）。,tiroteo.jpg,C1|n|高级,专八,lateral（待校对）,autopsia（待校对）,concesión（待校对）,词库自动生成_待内容组校对
estirar,v,n/a,C1,,estirar（待校对）,estirar,Contexto: estirar.,例句待内容组补充（estirar）。,estirar.jpg,C1|v|变位|高级,专八,porno（待校对）,cigarro（待校对）,suspendido（待校对）,词库自动生成_待内容组校对
nelson,n,n/a,C1,,nelson（待校对）,nelson,Contexto: nelson.,例句待内容组补充（nelson）。,nelson.jpg,C1|n|高级,专八,ali（待校对）,exclusivamente（待校对）,mejilla（待校对）,词库自动生成_待内容组校对
mickey,adv,n/a,C1,,mickey（待校对）,mickey,Contexto: mickey.,例句待内容组补充（mickey）。,mickey.jpg,C1|adv|高级,专八,jennifer（待校对）,inusual（待校对）,escuadrón（待校对）,词库自动生成_待内容组校对
ignacio,n,m,C1,,ignacio（待校对）,ignacio,Contexto: ignacio.,例句待内容组补充（ignacio）。,ignacio.jpg,C1|n|高级,专八,escuadrón（待校对）,venezolano（待校对）,xx（待校对）,词库自动生成_待内容组校对
deprimido,adj,n/a,C1,,deprimido（待校对）,deprimido,Contexto: deprimido.,例句待内容组补充（deprimido）。,deprimido.jpg,C1|adj|高级,专八,suspendido（待校对）,min（待校对）,mandato（待校对）,词库自动生成_待内容组校对
shawn,adv,n/a,C1,,shawn（待校对）,shawn,Contexto: shawn.,例句待内容组补充（shawn）。,shawn.jpg,C1|adv|高级,专八,marihuana（待校对）,introducción（待校对）,respaldo（待校对）,词库自动生成_待内容组校对
compasión,n,f,C1,,compasión（待校对）,compasión,Contexto: compasión.,例句待内容组补充（compasión）。,compasión.jpg,C1|n|高级,专八,estratégico（待校对）,niebla（待校对）,ideológico（待校对）,词库自动生成_待内容组校对
boy,n,n/a,C1,,boy（待校对）,boy,Contexto: boy.,例句待内容组补充（boy）。,boy.jpg,C1|n|高级,专八,asignar（待校对）,deprimido（待校对）,julian（待校对）,词库自动生成_待内容组校对
ruth,n,n/a,C1,,ruth（待校对）,ruth,Contexto: ruth.,例句待内容组补充（ruth）。,ruth.jpg,C1|n|高级,专八,tarifa（待校对）,xx（待校对）,lateral（待校对）,词库自动生成_待内容组校对
autopsia,n,f,C1,,autopsia（待校对）,autopsia,Contexto: autopsia.,例句待内容组补充（autopsia）。,autopsia.jpg,C1|n|高级,专八,fluir（待校对）,ali（待校对）,hill（待校对）,词库自动生成_待内容组校对
estabilidad,n,f,C1,,estabilidad（待校对）,estabilidad,Contexto: estabilidad.,例句待内容组补充（estabilidad）。,estabilidad.jpg,C1|n|高级,专八,ernesto（待校对）,manga（待校对）,willie（待校对）,词库自动生成_待内容组校对
spencer,adv,n/a,C1,,spencer（待校对）,spencer,Contexto: spencer.,例句待内容组补充（spencer）。,spencer.jpg,C1|adv|高级,专八,prestigio（待校对）,furgoneta（待校对）,agrícola（待校对）,词库自动生成_待内容组校对
moreno,n,m,C1,,moreno（待校对）,moreno,Contexto: moreno.,例句待内容组补充（moreno）。,moreno.jpg,C1|n|高级,专八,subterráneo（待校对）,siesta（待校对）,persecución（待校对）,词库自动生成_待内容组校对
liar,v,n/a,C1,,liar（待校对）,liar,Contexto: liar.,例句待内容组补充（liar）。,liar.jpg,C1|v|变位|高级,专八,pilar（待校对）,freír（待校对）,terminal（待校对）,词库自动生成_待内容组校对
dennis,adv,n/a,C1,,dennis（待校对）,dennis,Contexto: dennis.,例句待内容组补充（dennis）。,dennis.jpg,C1|adv|高级,专八,introducción（待校对）,inspección（待校对）,mariposa（待校对）,词库自动生成_待内容组校对
ordinario,adj,n/a,C1,,ordinario（待校对）,ordinario,Contexto: ordinario.,例句待内容组补充（ordinario）。,ordinario.jpg,C1|adj|高级,专八,déficit（待校对）,secretaría（待校对）,suprema（待校对）,词库自动生成_待内容组校对
evolucionar,v,n/a,C1,,evolucionar（待校对）,evolucionar,Contexto: evolucionar.,例句待内容组补充（evolucionar）。,evolucionar.jpg,C1|v|变位|高级,专八,proclamar（待校对）,picar（待校对）,antigüedad（待校对）,词库自动生成_待内容组校对
desempeñar,v,n/a,C1,,desempeñar（待校对）,desempeñar,Contexto: desempeñar.,例句待内容组补充（desempeñar）。,desempeñar.jpg,C1|v|变位|高级,专八,louise（待校对）,coca（待校对）,anthony（待校对）,词库自动生成_待内容组校对
comprador,n,m,C1,,comprador（待校对）,comprador,Contexto: comprador.,例句待内容组补充（comprador）。,comprador.jpg,C1|n|高级,专八,procesar（待校对）,willie（待校对）,inspiración（待校对）,词库自动生成_待内容组校对
bigote,n,n/a,C1,,bigote（待校对）,bigote,Contexto: bigote.,例句待内容组补充（bigote）。,bigote.jpg,C1|n|高级,专八,residir（待校对）,ingenuo（待校对）,cómico（待校对）,词库自动生成_待内容组校对
respectivo,adj,n/a,C1,,respectivo（待校对）,respectivo,Contexto: respectivo.,例句待内容组补充（respectivo）。,respectivo.jpg,C1|adj|高级,专八,remover（待校对）,detestar（待校对）,conquista（待校对）,词库自动生成_待内容组校对
munición,n,f,C1,,munición（待校对）,munición,Contexto: munición.,例句待内容组补充（munición）。,munición.jpg,C1|n|高级,专八,escuadrón（待校对）,zoe（待校对）,jonathan（待校对）,词库自动生成_待内容组校对
teddy,adv,n/a,C1,,teddy（待校对）,teddy,Contexto: teddy.,例句待内容组补充（teddy）。,teddy.jpg,C1|adv|高级,专八,mutuo（待校对）,brillo（待校对）,matrícula（待校对）,词库自动生成_待内容组校对
explotación,n,f,C1,,explotación（待校对）,explotación,Contexto: explotación.,例句待内容组补充（explotación）。,explotación.jpg,C1|n|高级,专八,increíblemente（待校对）,burro（待校对）,perla（待校对）,词库自动生成_待内容组校对
táctica,n,f,C1,,táctica（待校对）,táctica,Contexto: táctica.,例句待内容组补充（táctica）。,táctica.jpg,C1|n|高级,专八,suspendido（待校对）,luchador（待校对）,complejo（待校对）,词库自动生成_待内容组校对
vietnam,n,n/a,C1,,vietnam（待校对）,vietnam,Contexto: vietnam.,例句待内容组补充（vietnam）。,vietnam.jpg,C1|n|高级,专八,aprendizaje（待校对）,egipto（待校对）,geográfico（待校对）,词库自动生成_待内容组校对
reglamento,n,m,C1,,reglamento（待校对）,reglamento,Contexto: reglamento.,例句待内容组补充（reglamento）。,reglamento.jpg,C1|n|高级,专八,jonathan（待校对）,entrenado（待校对）,ruth（待校对）,词库自动生成_待内容组校对
bahía,n,f,C1,,bahía（待校对）,bahía,Contexto: bahía.,例句待内容组补充（bahía）。,bahía.jpg,C1|n|高级,专八,shawn（待校对）,bloqueo（待校对）,encubierto（待校对）,词库自动生成_待内容组校对
observador,n,m,C1,,observador（待校对）,observador,Contexto: observador.,例句待内容组补充（observador）。,observador.jpg,C1|n|高级,专八,monetario（待校对）,increíblemente（待校对）,ataúd（待校对）,词库自动生成_待内容组校对
domicilio,n,m,C1,,domicilio（待校对）,domicilio,Contexto: domicilio.,例句待内容组补充（domicilio）。,domicilio.jpg,C1|n|高级,专八,mojar（待校对）,cucharada（待校对）,vientre（待校对）,词库自动生成_待内容组校对
ficha,n,f,C1,,ficha（待校对）,ficha,Contexto: ficha.,例句待内容组补充（ficha）。,ficha.jpg,C1|n|高级,专八,stanley（待校对）,tiroteo（待校对）,masaje（待校对）,词库自动生成_待内容组校对
séptimo,adj,n/a,C1,,séptimo（待校对）,séptimo,Contexto: séptimo.,例句待内容组补充（séptimo）。,séptimo.jpg,C1|adj|高级,专八,estrellar（待校对）,perrito（待校对）,policia（待校对）,词库自动生成_待内容组校对
deducir,v,n/a,C1,,deducir（待校对）,deducir,Contexto: deducir.,例句待内容组补充（deducir）。,deducir.jpg,C1|v|变位|高级,专八,francis（待校对）,watson（待校对）,autopsia（待校对）,词库自动生成_待内容组校对
leve,adj,n/a,C1,,leve（待校对）,leve,Contexto: leve.,例句待内容组补充（leve）。,leve.jpg,C1|adj|高级,专八,luchador（待校对）,calendario（待校对）,musulmán（待校对）,词库自动生成_待内容组校对
estatuto,n,m,C1,,estatuto（待校对）,estatuto,Contexto: estatuto.,例句待内容组补充（estatuto）。,estatuto.jpg,C1|n|高级,专八,prometido（待校对）,ida（待校对）,australia（待校对）,词库自动生成_待内容组校对
mafia,n,f,C1,,mafia（待校对）,mafia,Contexto: mafia.,例句待内容组补充（mafia）。,mafia.jpg,C1|n|高级,专八,competición（待校对）,gatito（待校对）,ancho（待校对）,词库自动生成_待内容组校对
proclamar,v,n/a,C1,,proclamar（待校对）,proclamar,Contexto: proclamar.,例句待内容组补充（proclamar）。,proclamar.jpg,C1|v|变位|高级,专八,ken（待校对）,disputar（待校对）,riñón（待校对）,词库自动生成_待内容组校对
procesar,v,n/a,C1,,procesar（待校对）,procesar,Contexto: procesar.,例句待内容组补充（procesar）。,procesar.jpg,C1|v|变位|高级,专八,inspección（待校对）,siesta（待校对）,águila（待校对）,词库自动生成_待内容组校对
perrito,n,m,C1,,perrito（待校对）,perrito,Contexto: perrito.,例句待内容组补充（perrito）。,perrito.jpg,C1|n|高级,专八,antigüedad（待校对）,fluir（待校对）,latinoamericano（待校对）,词库自动生成_待内容组校对
licor,n,m,C1,,licor（待校对）,licor,Contexto: licor.,例句待内容组补充（licor）。,licor.jpg,C1|n|高级,专八,xx（待校对）,goma（待校对）,alguacil（待校对）,词库自动生成_待内容组校对
sue,adv,n/a,C1,,sue（待校对）,sue,Contexto: sue.,例句待内容组补充（sue）。,sue.jpg,C1|adv|高级,专八,freír（待校对）,igualdad（待校对）,obsesionado（待校对）,词库自动生成_待内容组校对
válido,adj,n/a,C1,,válido（待校对）,válido,Contexto: válido.,例句待内容组补充（válido）。,válido.jpg,C1|adj|高级,专八,brandon（待校对）,ví（待校对）,precisión（待校对）,词库自动生成_待内容组校对
proseguir,v,n/a,C1,,proseguir（待校对）,proseguir,Contexto: proseguir.,例句待内容组补充（proseguir）。,proseguir.jpg,C1|v|变位|高级,专八,domicilio（待校对）,conquista（待校对）,bloqueo（待校对）,词库自动生成_待内容组校对
obsesionado,adj,n/a,C1,,obsesionado（待校对）,obsesionado,Contexto: obsesionado.,例句待内容组补充（obsesionado）。,obsesionado.jpg,C1|adj|高级,专八,desplegar（待校对）,porno（待校对）,infraestructura（待校对）,词库自动生成_待内容组校对
oportuno,adj,n/a,C1,,oportuno（待校对）,oportuno,Contexto: oportuno.,例句待内容组补充（oportuno）。,oportuno.jpg,C1|adj|高级,专八,munición（待校对）,vulnerable（待校对）,tirador（待校对）,词库自动生成_待内容组校对
exclusivamente,adv,n/a,C1,,exclusivamente（待校对）,exclusivamente,Contexto: exclusivamente.,例句待内容组补充（exclusivamente）。,exclusivamente.jpg,C1|adv|高级,专八,atracción（待校对）,boy（待校对）,restante（待校对）,词库自动生成_待内容组校对
latinoamericano,adj,n/a,C1,,latinoamericano（待校对）,latinoamericano,Contexto: latinoamericano.,例句待内容组补充（latinoamericano）。,latinoamericano.jpg,C1|adj|高级,专八,perrito（待校对）,soporte（待校对）,egipto（待校对）,词库自动生成_待内容组校对
venezolano,adj,n/a,C1,,venezolano（待校对）,venezolano,Contexto: venezolano.,例句待内容组补充（venezolano）。,venezolano.jpg,C1|adj|高级,专八,alojar（待校对）,astuto（待校对）,malcolm（待校对）,词库自动生成_待内容组校对
atracción,n,f,C1,,atracción（待校对）,atracción,Contexto: atracción.,例句待内容组补充（atracción）。,atracción.jpg,C1|n|高级,专八,fundamentalmente（待校对）,relevante（待校对）,dictadura（待校对）,词库自动生成_待内容组校对
hong,adv,n/a,C1,,hong（待校对）,hong,Contexto: hong.,例句待内容组补充（hong）。,hong.jpg,C1|adv|高级,专八,cubo（待校对）,ídolo（待校对）,terminal（待校对）,词库自动生成_待内容组校对
ideológico,adj,n/a,C1,,ideológico（待校对）,ideológico,Contexto: ideológico.,例句待内容组补充（ideológico）。,ideológico.jpg,C1|adj|高级,专八,israelí（待校对）,irak（待校对）,bretaña（待校对）,词库自动生成_待内容组校对
precaución,n,f,C1,,precaución（待校对）,precaución,Contexto: precaución.,例句待内容组补充（precaución）。,precaución.jpg,C1|n|高级,专八,documental（待校对）,detestar（待校对）,administrador（待校对）,词库自动生成_待内容组校对
energético,adj,n/a,C1,,energético（待校对）,energético,Contexto: energético.,例句待内容组补充（energético）。,energético.jpg,C1|adj|高级,专八,tobillo（待校对）,objeción（待校对）,art（待校对）,词库自动生成_待内容组校对
seriamente,adv,n/a,C1,,seriamente（待校对）,seriamente,Contexto: seriamente.,例句待内容组补充（seriamente）。,seriamente.jpg,C1|adv|高级,专八,elliot（待校对）,institucional（待校对）,psíquico（待校对）,词库自动生成_待内容组校对
white,adv,n/a,C1,,white（待校对）,white,Contexto: white.,例句待内容组补充（white）。,white.jpg,C1|adv|高级,专八,éi（待校对）,demócrata（待校对）,tortuga（待校对）,词库自动生成_待内容组校对
walker,adv,n/a,C1,,walker（待校对）,walker,Contexto: walker.,例句待内容组补充（walker）。,walker.jpg,C1|adv|高级,专八,precisión（待校对）,discreto（待校对）,crónica（待校对）,词库自动生成_待内容组校对
eternidad,n,f,C1,,eternidad（待校对）,eternidad,Contexto: eternidad.,例句待内容组补充（eternidad）。,eternidad.jpg,C1|n|高级,专八,deprimido（待校对）,cadera（待校对）,pierre（待校对）,词库自动生成_待内容组校对
paris,n,f,C1,,paris（待校对）,paris,Contexto: paris.,例句待内容组补充（paris）。,paris.jpg,C1|n|高级,专八,escuadrón（待校对）,luchador（待校对）,bloqueo（待校对）,词库自动生成_待内容组校对
montado,adj,n/a,C1,,montado（待校对）,montado,Contexto: montado.,例句待内容组补充（montado）。,montado.jpg,C1|adj|高级,专八,mejilla（待校对）,mutuo（待校对）,respectivo（待校对）,词库自动生成_待内容组校对
castilla,n,f,C1,,castilla（待校对）,castilla,Contexto: castilla.,例句待内容组补充（castilla）。,castilla.jpg,C1|n|高级,专八,picar（待校对）,amargo（待校对）,alojar（待校对）,词库自动生成_待内容组校对
éi,adv,n/a,C1,,éi（待校对）,éi,Contexto: éi.,例句待内容组补充（éi）。,éi.jpg,C1|adv|高级,专八,inusual（待校对）,documentación（待校对）,infraestructura（待校对）,词库自动生成_待内容组校对
orar,v,n/a,C1,,orar（待校对）,orar,Contexto: orar.,例句待内容组补充（orar）。,orar.jpg,C1|v|变位|高级,专八,colar（待校对）,cometa（待校对）,ellen（待校对）,词库自动生成_待内容组校对
alterado,adj,n/a,C1,,alterado（待校对）,alterado,Contexto: alterado.,例句待内容组补充（alterado）。,alterado.jpg,C1|adj|高级,专八,refugiado（待校对）,animado（待校对）,bush（待校对）,词库自动生成_待内容组校对
colar,v,n/a,C1,,colar（待校对）,colar,Contexto: colar.,例句待内容组补充（colar）。,colar.jpg,C1|v|变位|高级,专八,liz（待校对）,agotar（待校对）,sue（待校对）,词库自动生成_待内容组校对
tortuga,n,f,C1,,tortuga（待校对）,tortuga,Contexto: tortuga.,例句待内容组补充（tortuga）。,tortuga.jpg,C1|n|高级,专八,munición（待校对）,soporte（待校对）,motel（待校对）,词库自动生成_待内容组校对
portal,n,n/a,C1,,portal（待校对）,portal,Contexto: portal.,例句待内容组补充（portal）。,portal.jpg,C1|n|高级,专八,infectado（待校对）,acostado（待校对）,cobertura（待校对）,词库自动生成_待内容组校对
mediado,adj,n/a,C1,,mediado（待校对）,mediado,Contexto: mediado.,例句待内容组补充（mediado）。,mediado.jpg,C1|adj|高级,专八,ruth（待校对）,aliviar（待校对）,ee. uu.（待校对）,词库自动生成_待内容组校对
liz,adv,n/a,C1,,liz（待校对）,liz,Contexto: liz.,例句待内容组补充（liz）。,liz.jpg,C1|adv|高级,专八,secretaría（待校对）,introducción（待校对）,anular（待校对）,词库自动生成_待内容组校对
afortunadamente,adv,n/a,C1,,afortunadamente（待校对）,afortunadamente,Contexto: afortunadamente.,例句待内容组补充（afortunadamente）。,afortunadamente.jpg,C1|adv|高级,专八,anthony（待校对）,shawn（待校对）,goma（待校对）,词库自动生成_待内容组校对
la habana,n,f,C1,,la habana（待校对）,la habana,Contexto: la habana.,例句待内容组补充（la habana）。,la_habana.jpg,C1|n|高级,专八,gonzalo（待校对）,julian（待校对）,orinar（待校对）,词库自动生成_待内容组校对
caroline,adv,n/a,C1,,caroline（待校对）,caroline,Contexto: caroline.,例句待内容组补充（caroline）。,caroline.jpg,C1|adv|高级,专八,ellen（待校对）,domicilio（待校对）,musulmán（待校对）,词库自动生成_待内容组校对
aliviar,v,n/a,C1,,aliviar（待校对）,aliviar,Contexto: aliviar.,例句待内容组补充（aliviar）。,aliviar.jpg,C1|v|变位|高级,专八,ballena（待校对）,táctica（待校对）,cubo（待校对）,词库自动生成_待内容组校对
jennifer,n,n/a,C1,,jennifer（待校对）,jennifer,Contexto: jennifer.,例句待内容组补充（jennifer）。,jennifer.jpg,C1|n|高级,专八,rellenar（待校对）,pilar（待校对）,alfredo（待校对）,词库自动生成_待内容组校对
déficit,n,n/a,C1,,déficit（待校对）,déficit,Contexto: déficit.,例句待内容组补充（déficit）。,déficit.jpg,C1|n|高级,专八,abundante（待校对）,lateral（待校对）,reflexionar（待校对）,词库自动生成_待内容组校对
kong,adv,n/a,C1,,kong（待校对）,kong,Contexto: kong.,例句待内容组补充（kong）。,kong.jpg,C1|adv|高级,专八,teddy（待校对）,obsesión（待校对）,refugiado（待校对）,词库自动生成_待内容组校对
