lemma,pos,gender,level,sense,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
granizar,v,n/a,B1,1,,下冰雹,,Empezó a granizar de repente y todos los estudiantes corrieron a refugiarse.,突然下起了冰雹，所有学生都跑去找地方躲避。,granizar_1.jpg,考试路径|B1|v,专四,自动的；自动化的,呼吸；气息,记得（自复）,大创内容组_words_tem4.csv
gritar,v,n/a,B1,1,,喊叫；大声说话,,No grites en la biblioteca porque los demás estudiantes necesitan silencio para concentrarse.,不要在图书馆里大声喊叫，因为其他学生需要安静来集中注意力。,gritar_1.jpg,考试路径|B1|v,专四,混乱；混沌,穿过；横穿,暴风雨；风暴,大创内容组_words_tem4.csv
guía,n,n/a,B1,1,,导游；向导,,El guía turístico nos explicó la historia del museo mientras recorríamos las salas de exposición.,导游带我们参观展厅时讲解了博物馆的历史。,guia_1.jpg,考试路径|B1|n,专四,优惠；促销,建筑群；街区（由多栋楼组成）,培训；能力培养,大创内容组_words_tem4.csv
habilidad,n,f,B1,1,,能力；技能,,"Para aprobar el examen de专四, es fundamental desarrollar tu habilidad de comprensión auditiva.",为了通过专四考试，培养你的听力理解能力是至关重要的。,habilidad_1.jpg,考试路径|B1|n,专四,阶段；时期,运河；水道,压紧；握紧,大创内容组_words_tem4.csv
helada,n,f,B1,1,,霜冻；结冰,,La helada de esta mañana cubrió los coches con una capa fina de hielo.,今早的霜冻在汽车上覆盖了一层薄冰。,helada_1.jpg,考试路径|B1|n,专四,铝,走；行走（自复强调）,宣布；声明；申报,大创内容组_words_tem4.csv
hospedaje,n,m,B1,1,,住宿,,El hospedaje en residencia universitaria sale más barato que alquilar un piso completo.,住在大学宿舍通常比整租一套公寓更便宜。,hospedaje_1.jpg,考试路径|B1|n,专四,岸边；河岸,修理；维修,以…为基础；以…为根据,大创内容组_senses_table_tem4_with_images.xlsx
humedad,n,f,B1,1,,湿度；潮湿,,En las zonas costeras la humedad es muy alta y el ambiente se siente pesado.,沿海地区湿度很高，空气感觉很沉闷。,humedad_1.jpg,考试路径|B1|n,专四,抖落；拍打,上涨；涨价（尤指价格）,战役（军事）,大创内容组_words_tem4.csv
imaginar,v,n/a,B1,1,,想象；设想,,Imagino un viaje por Andalucía en las vacaciones de verano.,我想象暑假去安达卢西亚旅行。,imaginar_1.jpg,考试路径|B1|v,专四,外表；外观,谋杀；暗杀,领会；理解,大创内容组_words_tem4.csv
imaginarse,v,n/a,B1,1,,料想；自行脑补,,Me imagino que el profesor hará un dictado mañana.,我料想老师明天会安排听写。,imaginarse_1.jpg,考试路径|B1|v,专四,扩大；放大,住宿；住所,香味；香气,大创内容组_words_tem4.csv
informe,n,m,B1,1,,报告；汇报；通知,,Tengo que entregar un informe mensual sobre el progreso de mi trabajo de investigación.,我得交一份关于我研究工作进展的月度报告。,informe_1.jpg,考试路径|B1|n,专四,和谐；协调,疲惫；劳累,混合；搭配,大创内容组_words_tem4.csv
ingeniero,n,n/a,B1,1,,工程师,,Mi primo es ingeniero informático y trabaja en una empresa de tecnología.,我表哥是软件工程师，在一家科技公司上班。,ingeniero_1.jpg,考试路径|B1|n,专四,专心；集中注意力,啊哈（表示满意、赞同、惊讶等）,靶子；目标,大创内容组_words_tem4.csv
inscribirse,v,n/a,B1,1,,报名；注册；登记,,Recuerda que debes inscribirse en el concurso de traducción antes de que se agoten las plazas disponibles.,请记住，你必须在名额报满之前报名参加翻译大赛。,inscribirse_1.jpg,考试路径|B1|v,专四,事先；预先（搭配 de）,拉长；延长,提醒；劝告,大创内容组_words_tem4.csv
inscripción,n,f,B1,1,,报名；注册；登记（表）,,El plazo de inscripción para las asignaturas optativas del próximo semestre se abre el lunes por la mañana.,下学期选修课的报名截止期限将在周一上午开启。,inscripcion_1.jpg,考试路径|B1|n,专四,能力；容量,基地；总部,报名；注册；登记,大创内容组_words_tem4.csv
interacción,n,f,B1,1,,互动；相互影响,,La interacción constante en el aula fomenta un aprendizaje más dinámico y participativo.,课堂上不断的互动促进了更加动态和参与式的学习。,interaccion_1.jpg,考试路径|B1|n,专四,站起；起身,开幕；开始,电池,大创内容组_words_tem4.csv
interactuar,v,n/a,B1,1,,互动；相互作用,,Las clases prácticas permiten a los estudiantes interactuar de manera más activa con el profesor.,实践课使学生们能够与老师进行更积极的互动。,interactuar_1.jpg,考试路径|B1|v,专四,大气层；大气,轴（机器）；桅（船）,人物；角色；名人,大创内容组_words_tem4.csv
intercambiar,v,n/a,B1,1,,交换；互换,,Intercambiamos apuntes para repasar mejor.,我们交换笔记方便更好复习。,intercambiar_1.jpg,考试路径|B1|v,专四,大胆的；勇敢无畏的,吸入（空气、气体等）,互相理解；相处；合得来,大创内容组_words_tem4.csv
intercambio,n,m,B1,1,,（语言）交换；交流,,Hago un intercambio lingüístico con un estudiante español: yo practico español y él practica chino.,我和一位西班牙学生做语言交换：我练西语，他练中文。,intercambio_1.jpg,考试路径|B1|n,专四,建立；确立；制定,铝,接收（信号）,大创内容组_senses_table_tem4_with_images.xlsx
intercambio académico,n,m,B1,1,,学术交流；交换学习,,Durante el intercambio académico viví con una familia anfitriona y asistí a clases locales.,学术交换期间我住在接待家庭，并上当地的课程。,intercambio_academico_1.jpg,考试路径|B1|n,专四,宁可；宁愿（搭配 que）,布告；公告；通告,下冰雹,大创内容组_senses_table_tem4_with_images.xlsx
interpretar,v,n/a,B1,1,,（口译）翻译；表演,,Ella es capaz de interpretar discursos académicos del español al chino con gran fluidez.,她能够非常流利地将学术演讲从西班牙语口译成中文。,interpretar_1.jpg,考试路径|B1|v,专四,主题；情节（文学/电影）,纲要；简图；轮廓框架,闷热；暑热,大创内容组_words_tem4.csv
interpretar,v,n/a,B1,2,,解释；阐释；理解,,El investigador nos enseñó cómo interpretar los datos estadísticos obtenidos en la encuesta.,研究员教我们如何去解释从调查问卷中获得的统计数据。,interpretar_2.jpg,考试路径|B1|v,专四,前进；进步；进展,权力；力量；能力,显露；发芽（植物）,大创内容组_words_tem4.csv
intersección,n,f,B1,1,,交叉路口；十字路口,,En la intersección principal de la ciudad hay un gran monumento y muchas tiendas.,城市的主要交叉路口有一座大型纪念碑和很多商店。,interseccion_1.jpg,考试路径|B1|n,专四,律师,武装；装备,瞄准；指向,大创内容组_words_tem4.csv
interés,n,m,B1,2,,利益；好处,,El proyecto de investigación busca el interés común de todos los estudiantes de la facultad.,这个研究项目旨在寻求学院所有学生的共同利益。,interes_2.jpg,考试路径|B1|n,专四,挪近；使靠近,花蕾；芽（植物）,注意；倾听；考虑,大创内容组_words_tem4.csv
itinerario,n,m,B1,1,,路线；行程,,El profesor preparó un itinerario detallado para la excursión cultural a Toledo.,老师为托莱多的文化考察旅行制定了一份详细的行程计划。,itinerario_1.jpg,考试路径|B1|n,专四,抢夺；强行拿走,能力；容量,先前的；祖先,大创内容组_words_tem4.csv
jornada,n,f,B1,1,,工作日；工时,,La jornada laboral en España suele ser de ocho horas diarias.,西班牙的工作日通常是每天八小时。,jornada_1.jpg,考试路径|B1|n,专四,环境；生态环境,煤；木炭,受益；得到好处,大创内容组_words_tem4.csv
jurar,v,n/a,B1,1,,发誓；宣誓,,El testigo juró decir toda la verdad durante el juicio del caso famoso.,证人在庭审期间宣誓说出全部真相。,jurar_1.jpg,考试路径|B1|v,专四,晴朗的；无云的,柔软的（质地）；温和的；软弱的（性格）,人物；角色；名人,大创内容组_words_tem4.csv
literatura,n,f,B1,1,,文学；文学作品,,La literatura hispanoamericana tiene autores muy famosos como Gabriel García Márquez.,拉美文学有很多像加西亚・马尔克斯这样非常有名的作家。,literatura_1.jpg,考试路径|B1|n,专四,注册；招收；登记学籍,致力于；钻研；努力做,简报；公告,大创内容组_words_tem4.csv
llave,n,f,B1,2,,扳手；开关,,El fontanero usó una llave inglesa para arreglar la tubería de la cocina del piso.,管道工用了一把活动扳手来修理公寓厨房的水管。,llave_2.jpg,考试路径|B1|n,专四,为…干杯；祝酒,标点；得分,诗；诗歌；诗篇,大创内容组_words_tem4.csv
llegar,v,n/a,B1,2,,达到；达成；够到,,La temperatura de hoy puede llegar a los treinta y cinco grados centígrados.,今天的气温可能达到三十五摄氏度。,llegar_2.jpg,考试路径|B1|v,专四,运动（社会/政治/广告）,泥土；泥巴,就坐；坐下,大创内容组_words_tem4.csv
llovizna,n,f,B1,1,,细雨；毛毛雨,,La llovizna fina moja la ropa sin que te des cuenta si no llevas paraguas.,细雨蒙蒙，如果不打伞会在不知不觉中把衣服打湿。,llovizna_1.jpg,考试路径|B1|n,专四,咨询；商量；查阅,文学；文学作品,前进；进步；进展,大创内容组_words_tem4.csv
lograr,v,n/a,B1,1,,实现；完成目标,,Logramos finalizar el trabajo grupal antes del plazo límite.,我们赶在截止日前完成小组报告。,lograr_1.jpg,考试路径|B1|v,专四,成功；成就；胜利,一般的；总体的；普遍的,冠军,大创内容组_words_tem4.csv
masticar,v,n/a,B1,1,,咀嚼,,Es importante masticar bien la comida para facilitar la digestión.,充分咀嚼食物很重要，有助于消化。,masticar_1.jpg,考试路径|B1|v,专四,十五天；半个月,癌症,采访；面试,大创内容组_words_tem4.csv
materia,n,f,B1,2,,材料；物质,,El profesor trajo distintos tipos de materia para ilustrar el experimento de química.,老师带来了不同类型的材料来说明化学实验。,materia_2.jpg,考试路径|B1|n,专四,使远离；使疏远,弓（武器/乐器）；弧形；拱,游览；走遍,大创内容组_words_tem4.csv
matricular,v,n/a,B1,1,,注册；招收；登记学籍,,La secretaría de la universidad va a matricular a los nuevos estudiantes internacionales durante esta semana.,大学秘书处将在本周内为新的国际学生登记入学学籍。,matricular_1.jpg,考试路径|B1|v,专四,晾晒；挂,吃点心；吃下午茶,咨询；商量；查阅,大创内容组_words_tem4.csv
medio ambiente,n,m,B1,1,,环境；生态环境,,En el debate hablamos del medio ambiente y de cómo reducir el plástico en la vida cotidiana.,辩论中我们谈了生态环境，以及如何在日常生活中减少塑料。,medio_ambiente_1.jpg,考试路径|B1|n,专四,实现；完成目标,目标,买主；顾客,大创内容组_senses_table_tem4_with_images.xlsx
mejorar,v,n/a,B1,1,,改善；提高；进步,,"Para mejorar tu comprensión auditiva, escucha podcasts en español todos los días.",为了提高你的听力理解能力，每天听西语播客。,mejorar_1.jpg,考试路径|B1|v,专四,咀嚼,资产阶级的；资产阶级分子,扩充；拓展,大创内容组_words_tem4.csv
memorizar,v,n/a,B1,1,,背诵；记住；熟记,,No es suficiente memorizar de memoria las palabras si no sabes cómo usarlas en un contexto real.,如果你不知道如何在实际语境中使用单词，光靠死记硬背记住它们是不够的。,memorizar_1.jpg,考试路径|B1|v,专四,带子；带状物,节省；节约,战斗；战役；争斗；奋斗（比喻义）,大创内容组_words_tem4.csv
mencionar,v,n/a,B1,1,,提及；提到,,El autor menciona varios poetas hispanoamericanos en el primer capítulo de su ensayo.,作者在论文的第一章中提到了多位拉美诗人。,mencionar_1.jpg,考试路径|B1|v,专四,拼写,匆忙；仓促行事,获得（经验 / 机会）,大创内容组_words_tem4.csv
merecer,v,n/a,B1,1,,值得；配得上,,Mereces una buena nota por todo el esfuerzo en el trabajo grupal.,你为小组作业付出这么多，值得高分。,merecer_1.jpg,考试路径|B1|v,专四,电池,资源,拼写,大创内容组_words_tem4.csv
merecerse,v,n/a,B1,1,,理应得到（自复强调）,,Me merezco un descanso después de tantas horas de repaso.,复习这么久，我理应休息一下。,merecerse_1.jpg,考试路径|B1|v,专四,收集；采集,属性；特质,分析,大创内容组_words_tem4.csv
merendar,v,n/a,B1,1,,吃点心；吃下午茶,,Los niños meriendan un bocadillo y un zumo cuando salen del colegio.,孩子们放学后吃一个三明治、喝一杯果汁当下午茶。,merendar_1.jpg,考试路径|B1|v,专四,拴；系；捆,领域；范围；面积（数学/几何）,道歉；请求原谅,大创内容组_words_tem4.csv
meter,v,n/a,B1,2,,使卷入；牵扯,,No me metas en los problemas que no son míos.,别把我牵扯进不属于我的麻烦里。,meter_2.jpg,考试路径|B1|v,专四,宁可；宁愿（搭配 que）,简历；履历,火山,大创内容组_words_tem4.csv
mezclar,v,n/a,B1,1,,混合；搭配,,No mezcles temas distintos en el mismo párrafo.,不要在同一个段落混合不同主题。,mezclar_1.jpg,考试路径|B1|v,专四,缺席；没来；缺勤,希望；期望；盼望,即使,大创内容组_words_tem4.csv
mitad,n,f,B1,1,,一半；二分之一,,La mitad de los alumnos de la clase quiere participar en el debate.,班里一半的同学都想参加这场辩论赛。,mitad_1.jpg,考试路径|B1|n,专四,报名；注册；登记（表）,工程师,穿透；刺穿,大创内容组_words_tem4.csv
modificar,v,n/a,B1,1,,修改；改动,,Tengo que modificar varios párrafos de mi redacción.,我需要修改作文里好几个段落。,modificar_1.jpg,考试路径|B1|v,专四,培训；能力培养,致力于；钻研；努力做,高潮；鼎盛时期,大创内容组_words_tem4.csv
molestia,n,f,B1,1,,麻烦；不便,,"Perdona las molestias, pero ¿podrías cerrar la puerta al salir?",不好意思麻烦你，出去的时候能关一下门吗？,molestia_1.jpg,考试路径|B1|n,专四,发票；账单,通知；公布,顶峰；山顶,大创内容组_words_tem4.csv
monumento,n,m,B1,1,,纪念碑；古迹；纪念物,,En cada ciudad española hay monumentos históricos que cuentan la historia del lugar.,每一座西班牙城市都有讲述当地历史的历史古迹。,monumento_1.jpg,考试路径|B1|n,专四,买主；顾客,辣的；辛辣的,指导；指引；使朝向,大创内容组_words_tem4.csv
navegar,v,n/a,B1,1,,航行；航海,,Navegamos por el río Guadalquivir mientras disfrutábamos del paisaje de Sevilla.,我们沿着瓜达尔基维尔河航行，一边欣赏塞维利亚的风景。,navegar_1.jpg,考试路径|B1|v,专四,一般的；总体的；普遍的,路线；线路,缓和；减轻（疼痛/情绪）,大创内容组_words_tem4.csv
negar,v,n/a,B1,1,,否认；拒绝,,El acusado niega todas las acusaciones que han presentado contra él.,被告否认所有对他提出的指控。,negar_1.jpg,考试路径|B1|v,专四,湿度；潮湿,轴（机器）；桅（船）,外表；外观,大创内容组_words_tem4.csv
nublado,adj,n/a,B1,1,,阴天的；多云的,,El cielo está nublado y probablemente lloverá antes de la noche.,天空阴沉，很可能入夜前会下雨。,nublado_1.jpg,考试路径|B1|adj,专四,简历；履历,乐观的,白种人的；白种人,大创内容组_words_tem4.csv
objetivo,n,m,B1,1,,目标,,Mi objetivo este mes es aprender cincuenta palabras nuevas y usarlas en oraciones propias.,我这个月的目标是学会五十个新词，并用它们造出自己的句子。,objetivo_1.jpg,考试路径|B1|n,专四,队；旅；工作组,道歉；请求原谅,理解（阅读/听力）,大创内容组_senses_table_tem4_with_images.xlsx
objeto,n,m,B1,2,,目的；目标,,El objeto de esta investigación es analizar el impacto del cine en el aprendizaje del idioma.,本研究的目标是分析电影对语言学习的影响。,objeto_2.jpg,考试路径|B1|n,专四,古物；古迹；古董,工作日；工时,大气层；大气,大创内容组_words_tem4.csv
observar,v,n/a,B1,1,,观察；仔细看,,Observamos las diferencias entre dos textos narrativos.,我们观察两篇叙事文本的差别。,observar_1.jpg,考试路径|B1|v,专四,火山,喝醉的；醉汉,批改；纠正,大创内容组_words_tem4.csv
observar,v,n/a,B1,2,,遵守（规则）,,Todos debemos observar las normas de la biblioteca.,所有人都必须遵守图书馆规章制度。,observar_2.jpg,考试路径|B1|v,专四,泵；抽水机；炸弹,工厂,炎热的（天气）,大创内容组_words_tem4.csv
ocultar,v,n/a,B1,1,,隐藏；隐瞒,,No ocultes tus dudas al profesor.,不要对老师隐瞒你的疑问。,ocultar_1.jpg,考试路径|B1|v,专四,撞倒；轧到（车辆）,粗鲁的；未加工的,落后的；迟缓的,大创内容组_words_tem4.csv
oferta,n,f,B1,1,,优惠；促销,,La oferta de la semana es un paquete con dos botellas de vino por el precio de una.,本周优惠是一个套餐，两瓶葡萄酒只收一瓶的钱。,oferta_1.jpg,考试路径|B1|n,专四,露出；探出,缺席；不在,雷声；雷鸣,大创内容组_words_tem4.csv
olvidarse,v,n/a,B1,1,,忘记（搭配 de）,,Me olvidé de la hora del repaso de verbos.,我忘了动词复习的时间。,olvidarse_1.jpg,考试路径|B1|v,专四,找回；补回,靶子；目标,交通；车流,大创内容组_words_tem4.csv
optimista,adj,n/a,B1,1,,乐观的,,Soy optimista y creo que aprobaré el examen final con mucho estudio.,我很乐观，相信只要努力就能通过期末考。,optimista_1.jpg,考试路径|B1|adj,专四,一打；十二个,进攻；袭击,拉长；延长,大创内容组_words_tem4.csv
opuesto,adj,n/a,B1,1,,相反的；对面的；对立的,,"""Caliente"" y ""frío"" son adjetivos opuestos que todos los estudiantes aprenden en el nivel inicial.",“热”和“冷”是相反形容词，所有学生在入门级别都会学到。,opuesto_1.jpg,考试路径|B1|adj,专四,露出；探出,隐藏；隐瞒,折扣；减价,大创内容组_words_tem4.csv
orientación,n,f,B1,1,,指导；方向；迎新介绍,,"Durante la primera semana de clase, asistimos a las sesiones de orientación para adaptarnos al campus.",在开学的第一周，我们参加了迎新介绍会，以便尽快适应校园环境。,orientacion_1.jpg,考试路径|B1|n,专四,使适合；使协调,散发出（气味、光等）,在…面前；面对,大创内容组_words_tem4.csv
orientar,v,n/a,B1,1,,指导；指引；使朝向,,La secretaría académica organiza una charla informativa para orientar a los nuevos alumnos de intercambio.,学术秘书处组织了一场说明会，旨在为新来的交换生提供指导和指引。,orientar_1.jpg,考试路径|B1|v,专四,强盗；土匪；坏蛋,球场；场地,辩论；讨论,大创内容组_words_tem4.csv
orilla,n,f,B1,1,,岸边；河岸,,Nos sentamos en la orilla del río a comer un bocadillo y disfrutar del paisaje.,我们坐在河岸边吃了块三明治，欣赏着风景。,orilla_1.jpg,考试路径|B1|n,专四,打赌,带子；带状物,吸入（空气、气体等）,大创内容组_words_tem4.csv
ortografía,n,f,B1,1,,拼写,,Cuidar la ortografía incluye tildes y la diferencia entre b/v o g/j según la regla.,注意拼写包括重音符号，以及按规则区分 b/v、g/j 等。,ortografia_1.jpg,考试路径|B1|n,专八|专四,翻译,预算,自治；自治权；自主；独立,大创内容组_senses_table_tem4_with_images.xlsx
paisaje,n,m,B1,1,,风景；景色；景观,,"El paisaje de la costa andaluza es espectacular, con playas doradas y montañas juntas.",安达卢西亚海岸的风景绝美，金色海滩和山峦交相辉映。,paisaje_1.jpg,考试路径|B1|n,专四,工资；薪水,花蕾；芽（植物）,船长；上尉,大创内容组_words_tem4.csv
parecerse,v,n/a,B1,1,,相像；相似；长得像,,Los dos hermanos gemelos se parecen mucho físicamente pero tienen caracteres totalmente diferentes.,这对双胞胎兄弟长得很像，但性格完全不一样。,parecerse_1.jpg,考试路径|B1|v,专四,努力；尽力,证明；表明；示范,甚至；连…都；虽然；尽管（搭配que）,大创内容组_words_tem4.csv
parte,n,f,B1,2,,地方；方面,,"Por una parte, el vocabulario es fundamental, pero por otra, la gramática da estructura al idioma.",一方面，词汇是基础；但另一方面，语法赋予语言结构。,parte_2.jpg,考试路径|B1|n,专四,熨烫,瞄准；指向,暴风雪；大风雪,大创内容组_words_tem4.csv
peaje,n,m,B1,1,,通行费；路费,,"Antes de entrar en la autopista, hay que pagar el peaje en la caseta correspondiente.",进入高速公路之前，需要在收费站支付通行费。,peaje_1.jpg,考试路径|B1|n,专四,勤奋；专心于,缺席；没来；缺勤,落后的；迟缓的,大创内容组_words_tem4.csv
perder,v,n/a,B1,2,,输掉；输；失败,,Nuestro equipo perdió el partido final por un solo gol de diferencia con el rival.,我们队以一球之差输给对手，输掉了决赛。,perder_2.jpg,考试路径|B1|v,专四,扩充；拓展,提醒；劝告,喝醉的；醉汉,大创内容组_words_tem4.csv
perder,v,n/a,B1,3,,输掉（比赛 / 考试）,,Perdimos el debate por falta de preparación previa.,我们因为准备不足输掉了辩论赛。,perder_3.jpg,考试路径|B1|v,专四,宣布；声明；申报,基地；总部,咀嚼,大创内容组_words_tem4.csv
perdonar,v,n/a,B1,1,,原谅；宽恕,,El profesor perdonó el retraso porque el alumno tenía una justificación médica válida.,老师原谅了迟到，因为该学生有有效的医疗证明。,perdonar_1.jpg,考试路径|B1|v,专四,策划；组织；安排（事件、活动）,联盟；联合,武装；装备,大创内容组_words_tem4.csv
periodista,n,n/a,B1,1,,记者；新闻工作者,,La periodista entrevistó a varios estudiantes para su reportaje sobre la universidad.,记者采访了几名学生，为她的校园专题报道收集素材。,periodista_1.jpg,考试路径|B1|n,专四,努力；尽力,资本主义,白种人的；白种人,大创内容组_words_tem4.csv
permitir,v,n/a,B1,1,,允许；准许,,El tutor nos permite consultar el diccionario durante el repaso.,导师允许我们复习时查阅词典。,permitir_1.jpg,考试路径|B1|v,专四,管乐队；军乐队,规避；避免错误,上涨；涨价（尤指价格）,大创内容组_words_tem4.csv
personaje,n,m,B1,1,,人物；角色；名人,,El personaje principal de esta película es un joven que viaja por todo el mundo solo.,这部电影的主角是一个独自环游世界的年轻人。,personaje_1.jpg,考试路径|B1|n,专四,电池,背诵；记住；熟记,原谅；宽恕,大创内容组_words_tem4.csv
período,n,m,B1,1,,阶段；时期,,El período de preparación para el TEM4 dura todo el semestre.,专四备考阶段持续整整一个学期。,periodo_1.jpg,考试路径|B1|n,专四,弓（武器/乐器）；弧形；拱,监狱,上涨；涨价（尤指价格）,大创内容组_words_tem4.csv
pesimista,adj,n/a,B1,1,,悲观的,,"No seas pesimista, todavía tenemos tiempo para repasar todo el temario.",别太悲观，我们还有时间复习全部考点。,pesimista_1.jpg,考试路径|B1|adj,专四,达到；实现；够到,放弃；停止,脱离；孤立,大创内容组_words_tem4.csv
picante,adj,n/a,B1,1,,辣的；辛辣的,,El chorizo español es ligeramente picante y se usa mucho en guisos y tapas.,西班牙腊肠略辣，常被用于炖菜和塔帕斯中。,picante_1.jpg,考试路径|B1|adj,专四,批改；纠正,留宿；接纳住宿,室；房间（特定用途）,大创内容组_words_tem4.csv
picar,v,n/a,B1,1,,切碎；剁碎；啄,,"Para hacer la salsa, pica la cebolla y los tomates en trozos muy pequeños.",做酱汁时，把洋葱和番茄切成很小的碎块。,picar_1.jpg,考试路径|B1|v,专四,属性；特质,火山,弓（武器/乐器）；弧形；拱,大创内容组_words_tem4.csv
piloto,n,n/a,B1,1,,飞行员；驾驶员,,Mi tío trabaja como piloto de aviones comerciales y viaja a muchos países diferentes.,我叔叔是一名商业航班飞行员，去过很多不同的国家。,piloto_1.jpg,考试路径|B1|n,专四,归因于；认为…是…造成的,修理；维修,青铜；青铜器,大创内容组_words_tem4.csv
plagio,n,m,B1,1,,剽窃,,Copiar párrafos sin indicar la fuente se considera plagio y puede anular el trabajo.,不标注出处就抄写段落属于剽窃，可能导致作业作废。,plagio_1.jpg,考试路径|B1|n,专四,使分心；打扰,派别；阵营,领会；理解,大创内容组_senses_table_tem4_with_images.xlsx
planchar,v,n/a,B1,1,,熨烫,,Necesito planchar la camisa blanca antes de la presentación oral de mañana.,明天口头报告之前我需要把白衬衫熨好。,planchar_1.jpg,考试路径|B1|v,专四,住宿,导师答疑；个别辅导；导师制,指导；指引；使朝向,大创内容组_words_tem4.csv
planta,n,f,B1,2,,楼层,,La biblioteca tiene cinco plantas y la sala de lectura está en la segunda.,图书馆有五层楼，阅览室在二楼。,planta_2.jpg,考试路径|B1|n,专四,文章；（报刊）文章,合同；合约,通行费；路费,大创内容组_words_tem4.csv
planta,n,f,B1,3,,工厂,,La nueva planta de la empresa se instalará en las afueras de la ciudad universitaria.,公司的新工厂将建在大学城郊区。,planta_3.jpg,考试路径|B1|n,专四,显露；发芽（植物）,切碎；剁碎；啄,食堂；小饭馆,大创内容组_words_tem4.csv
plazo,n,m,B1,1,,期限；截止日期,,El plazo para entregar el ensayo termina el próximo viernes por la tarde.,论文提交截止日期是下周五下午。,plazo_1.jpg,考试路径|B1|n,专四,扳手；开关,租借；租赁,石灰,大创内容组_words_tem4.csv
población,n,f,B1,1,,人口；居民；种群,,La población de España es de unos cuarenta y siete millones de personas aproximadamente.,西班牙的人口大约有四千七百万。,poblacion_1.jpg,考试路径|B1|n,专四,一般的；总体的；普遍的,折叠；叠,缺乏,大创内容组_words_tem4.csv
poder,n,m,B1,2,,权力；力量；能力,,El poder de la educación puede cambiar completamente la vida de una persona.,教育的力量可以彻底改变一个人的人生。,poder_2.jpg,考试路径|B1|n,专四,指导；指引；使朝向,楼层,店员；营业员,大创内容组_words_tem4.csv
poema,n,m,B1,1,,诗；诗歌；诗篇,,En la clase de literatura española aprendimos un poema muy bonito de Federico García Lorca.,在西班牙文学课上我们学了一首洛尔迦写的非常优美的诗。,poema_1.jpg,考试路径|B1|n,专四,希望；期望；盼望,粗鲁愚蠢的人（比喻义）,简报；公告,大创内容组_words_tem4.csv
ponerse,v,n/a,B1,2,,变得；变成（情绪状态）,,Mi hermano se pone muy nervioso antes de los exámenes más importantes del curso.,我哥哥在课程最重要的考试前会变得特别紧张。,ponerse_2.jpg,考试路径|B1|v,专四,嘲笑；取笑,提交；交作业,食堂；小饭馆,大创内容组_words_tem4.csv
preciso,adj,n/a,B1,1,,精确的；准确的；明确的,,Es necesario dar una respuesta precisa durante la exposición oral del proyecto de investigación.,在研究项目口头陈述期间，有必要给出精确的回答。,preciso_1.jpg,考试路径|B1|adj,专四,阴天的；多云的,分配；分派,传统,大创内容组_words_tem4.csv
preferir,v,n/a,B1,1,,更偏爱；宁愿,,Prefiero practicar oral en grupo que solo en casa.,比起独自在家，我更喜欢小组练口语。,preferir_1.jpg,考试路径|B1|v,专四,注意；倾听；考虑,认为…是自己的；自认为,无关的；不相干的,大创内容组_words_tem4.csv
presentación,n,f,B1,1,,口头报告；演示,,En la presentación usa diapositivas simples y habla despacio para que el público entienda tu idea.,做报告时请用简洁幻灯片，语速放慢，好让听众理解你的想法。,presentacion_1.jpg,考试路径|B1|n,专四,瞄准；指向,电缆；电线,横在中间；挡路,大创内容组_senses_table_tem4_with_images.xlsx
presupuesto,n,m,B1,1,,预算,,"Haz un presupuesto mensual: comida, transporte, material de estudio y un pequeño ahorro.",做一份月预算：吃饭、交通、学习用品和一点储蓄。,presupuesto_1.jpg,考试路径|B1|n,专八|专四,拼写,翻译,自治；自治权；自主；独立,大创内容组_senses_table_tem4_with_images.xlsx
proceso,n,m,B1,1,,过程；进程；工序,,El proceso de aprender un idioma extranjero requiere paciencia y mucha práctica diaria.,学习外语的过程需要耐心和大量日常练习。,proceso_1.jpg,考试路径|B1|n,专四,频道（电视/广播）,证券交易所；股市,甘蔗,大创内容组_words_tem4.csv
progreso,n,m,B1,1,,进步；进展,,Registrar tu progreso cada semana motiva a seguir practicando aunque avances poco a poco.,每周记录进步，即使进步很小也能激励你继续练习。,progreso_1.jpg,考试路径|B1|n,专四,陈述；阐述；展览,群；伙；帮（人员团伙）,工资；薪水,大创内容组_senses_table_tem4_with_images.xlsx
prohibir,v,n/a,B1,1,,禁止；不许,,Se prohíbe usar el móvil dentro de la sala de lectura.,阅览室内禁止使用手机。,prohibir_1.jpg,考试路径|B1|v,专四,航行；航海,拔；拔掉,发誓；宣誓,大创内容组_words_tem4.csv
prometer,v,n/a,B1,1,,承诺；答应,,Mis padres me prometieron un viaje a España si apruebo el examen TEM4.,我的父母答应我，如果通过了专四考试就带我去西班牙旅行。,prometer_1.jpg,考试路径|B1|v,专四,档案；档案馆,事先；预先（搭配 de）,完全的；准确的；完整的,大创内容组_words_tem4.csv
pronóstico,n,m,B1,1,,预报；预测,,"Según el pronóstico del tiempo, la próxima semana será soleada y cálida.",根据天气预报，下周将是晴朗温暖的天气。,pronostico_1.jpg,考试路径|B1|n,专四,主题；情节（文学/电影）,扩充；拓展,解释；阐释；理解,大创内容组_words_tem4.csv
